subID,B_prediction,B_prediction_z
2,0.4523809523809524,-0.64263121
3,0.5952380952380952,1.2255774478948471
4,0.28571428571428575,-2.747678745
5,0.6242424242424242,1.2873581348630367
7,0.42857142857142855,-0.926586651
8,0.4523809523809524,-0.635293511
10,0.6833333333333332,2.1338520037908872
13,0.6190476190476191,1.8520237527509762
14,0.5238095238095238,0.3442671613775614
15,0.5476190476190476,0.6656508984867175
17,0.47222222222222227,-0.157015692
20,0.6190476190476191,1.409735123184209
21,0.5238095238095238,0.32711456501538494
23,0.5476190476190476,0.5777506526836509
24,0.5238095238095238,0.32142172577153255
28,0.4523809523809524,-0.575392397
29,0.5238095238095238,0.32608999095578856
30,0.5740740740740741,0.7185979349116212
31,0.5,0.085669584
32,0.5238095238095238,0.30046957856967693
33,0.4761904761904762,-0.326106144
34,0.5,0.033477865237782706
36,0.5238095238095238,0.3439723083380997
37,0.6666666666666666,2.179987376208584
38,0.5238095238095238,0.2993362718204629
39,0.5,0.044955436
40,0.5714285714285715,0.8956538407772795
41,0.5,-0.027759577
42,0.6904761904761904,2.379551524529089
43,0.5714285714285714,1.0285249505550744
44,0.5238095238095238,0.3067352026454953
45,0.5952380952380952,1.3027763171713491
46,0.5476190476190476,0.6131648952388631
47,0.4523809523809524,-0.730242106
48,0.5970695970695971,1.2127676017248141
49,0.4047619047619048,-1.239663171
50,0.5,0.015111358693466928
51,0.6208791208791209,1.349692407449937
52,0.6190476190476191,1.4674986718551475
53,0.5,0.055968675
54,0.6190476190476191,1.5386068520106744
55,0.5238095238095238,0.30117932107325446
56,0.42857142857142855,-0.937295785
57,0.42857142857142855,-0.970752283
58,0.5476190476190476,0.6764375333274454
59,0.5714285714285714,0.8950826349943306
60,0.5714285714285715,0.9345813528653212
61,0.6227106227106227,1.7660286948932782
62,0.42857142857142855,-1.000750826
63,0.5476190476190476,0.5770785393615205
64,0.4047619047619048,-1.235287703
65,0.5476190476190476,0.626057944
66,0.6666666666666666,2.0916663245842604
68,0.5054945054945055,0.046762801
69,0.4761904761904762,-0.29521125
71,0.5952380952380952,1.2371546389799977
72,0.4761904761904762,-0.389828303
73,0.6428571428571429,1.7448226057554677
74,0.6190476190476191,1.5441008960027252
75,0.5714285714285714,0.9390071949173853
76,0.4523809523809524,-0.588958493
77,0.42857142857142855,-0.8298898
78,0.4523809523809524,-0.621281363
79,0.5238095238095238,0.35184223286664473
80,0.5,0.030311321863705033
81,0.4761904761904761,-0.285390089
82,0.5,0.001959218
83,0.4761904761904762,-0.26912581
84,0.42857142857142855,-0.873281756
85,0.5,0.011795169567594445
86,0.4047619047619047,-1.284785951
87,0.4047619047619047,-1.218547972
88,0.47008547008547014,-0.520322029
89,0.5,0.006297596
90,0.38095238095238093,-1.63413889
91,0.4761904761904762,-0.40749618
92,0.5274725274725275,0.2833812113465238
93,0.6190476190476191,1.7683584246038544
94,0.5,-0.061225455
95,0.5952380952380952,1.4143031088427347
96,0.5238095238095238,0.29887621915007917
98,0.3333333333333333,-1.93330051
100,0.6190476190476191,1.8454866039236895
101,0.5714285714285714,0.9003672746416083
103,0.554945055,0.5634273288901035
104,0.4981684981684982,-0.205864395
105,0.5714285714285715,0.850291383
106,0.5238095238095238,0.23202684088912165
