subid,run,TR,trialtype,match_coherence,nonmatch_coherence
59,scene4,8,X1,-0.03078581052835232,0.03153376561094611
59,scene4,30,X1,-0.016477628608918583,0.004982373548641261
59,scene4,39,X1,0.0648350264085882,-0.013216438523256126
59,scene4,47,X1,-0.13725047908189567,0.0389353157575849
59,scene4,86,X1,-0.10104803931899738,-0.0002487802401609602
59,scene4,94,X1,0.04018711873202232,-0.01405087106739083
59,scene4,146,X1,-0.1040288342689644,-0.0008844705526049498
59,scene4,21,X2,0.07346791179313576,0.01909195462974846
59,scene4,127,X2,0.040864464847306874,-0.01820196025192297
59,scene4,140,X2,-0.004777920364491141,0.008843182811542552
59,scene4,187,X2,0.06510545466532484,0.030975005901389522
59,scene4,205,X2,0.1459703109335523,-0.021296331631115124
59,scene4,212,X2,0.07079207263707428,-0.006637545692246579
59,scene4,223,X2,0.012466686476448094,0.03033556105787515
59,scene4,37,X3,0.06252764750115376,0.013438918964840682
59,scene4,49,X3,0.030873741225104234,-0.03213994580101327
59,scene4,66,X3,0.019569424220688737,-0.047252602492075226
59,scene4,72,X3,0.09772423248477374,0.017816542008063492
59,scene4,123,X3,-0.05171035362125231,-0.041865049658621326
59,scene4,190,X3,-0.06116296196399342,0.01284703263012717
59,scene4,202,X3,0.04057368052865631,-0.020862438859817662
59,scene4,70,X4,0.012949949805211901,-0.013795563888466105
59,scene4,92,X4,0.03889214794246805,0.008165427733761232
59,scene4,105,X4,-0.06616701082323749,0.01168333048528173
59,scene4,182,X4,0.09389172335324732,0.0020436399482850883
59,scene4,193,X4,-0.05743920321995624,-0.005205004348251696
59,scene4,208,X4,0.05962522940771803,-0.004288295561146798
59,scene4,237,X4,-0.04166358263756645,-0.014211926181932679
59,scene4,89,X5,-0.0005186966756495366,-0.01736933963314749
59,scene4,102,X5,-0.05224463507983817,0.012614560018377116
59,scene4,120,X5,-0.05679999112734213,-0.003351996791253242
59,scene4,143,X5,0.07184775786565578,0.010626965497978652
59,scene4,184,X5,0.02992043398688087,0.007437123983410419
59,scene4,210,X5,-0.014296010773193701,0.03160794109874602
59,scene4,226,X5,-0.019093414418277794,-0.028851323349530528
59,scene4,82,X6,-0.09384422849045054,-0.04454581148954203
59,scene4,113,X6,0.04628214539834955,0.007806915816019525
59,scene4,125,X6,0.05903132447802434,-0.02639474050744385
59,scene4,129,X6,0.02689287063098554,0.006261283237256915
59,scene4,136,X6,-0.024048148549295684,2.2734397376871537e-05
59,scene4,155,X6,-0.004814658818449252,0.006932116551240859
59,scene4,241,X6,0.017657422813204048,-0.0025713167917523253
