subid,run,TR,trialtype,match_coherence,nonmatch_coherence
106,scene4,53,X1,-0.043355951615886845,-0.012378965829585255
106,scene4,62,X1,0.014974467870442926,0.013993716379670226
106,scene4,88,X1,-0.03748046155565122,0.0037595572594264133
106,scene4,154,X1,-0.05034710506418281,-0.008540361560518536
106,scene4,170,X1,0.0048394728945256385,0.012441794967496016
106,scene4,203,X1,0.002683329558943086,0.0023591654924300168
106,scene4,237,X1,-0.04505652696643752,0.01735807036040214
106,scene4,38,X2,-0.02950793194643934,0.025332015118758114
106,scene4,116,X2,-0.02501974158643749,-0.0024413693099511044
106,scene4,126,X2,-0.028336857008410724,-0.00841836875055961
106,scene4,140,X2,-0.02799221124274796,0.0043606878384054425
106,scene4,186,X2,-0.03586368033297024,0.008138514580759188
106,scene4,209,X2,0.03630026256858463,-0.0012118685036803555
106,scene4,220,X2,0.0005861267474264187,-0.018869294749939217
106,scene4,8,X3,0.024251832686967865,-0.009413048473625897
106,scene4,40,X3,0.048758731084535274,0.001035808606261568
106,scene4,118,X3,-0.031384784345692564,-0.017006347588837328
106,scene4,123,X3,-0.07423548115208309,-0.0020786305127904535
106,scene4,135,X3,0.06511822809025831,-0.009254927386690268
106,scene4,172,X3,0.024667588353266004,-0.002720219013325398
106,scene4,11,X4,-0.016709536339763163,-0.025580540051189104
106,scene4,22,X4,-0.046043466089497165,-0.00530984153301481
106,scene4,56,X4,-0.018385112670562007,0.01153589863640495
106,scene4,65,X4,-0.03196113983076913,0.0037583855432411087
106,scene4,138,X4,-0.008411495500296615,-0.0035123792524118596
106,scene4,143,X4,0.0023320955141091066,0.011342806884162662
106,scene4,211,X4,0.003231179199540258,0.008210246703577027
106,scene4,25,X5,0.017900020009156966,-0.0026014465273858913
106,scene4,42,X5,-0.03343427242804878,0.00400878504205309
106,scene4,58,X5,-0.039492977271037226,-0.010274607722694352
106,scene4,84,X5,-0.03394147438839718,-0.001458040430617948
106,scene4,120,X5,-0.02588611800777386,0.001381400602342502
106,scene4,189,X5,0.011246607762913937,0.004058072646793868
106,scene4,235,X5,-0.022288947408728586,-0.013665350287757796
106,scene4,20,X6,-0.0021010175274477198,0.006688709911821288
106,scene4,50,X6,-0.04631823849334416,0.0051237146309743445
106,scene4,75,X6,-0.01375770291123409,-0.008380945928937927
106,scene4,108,X6,-0.03278111534787117,0.0018497704085625889
106,scene4,156,X6,0.010807277148263716,-0.01812718890990045
106,scene4,205,X6,0.03987988805417451,-0.012574598707831874
106,scene4,228,X6,0.03724854543785263,-0.0160447402936267
