subid,run,TR,trialtype,match_coherence,nonmatch_coherence
56,scene3,49,A1,0.011843284520966188,-0.03707898968010269
56,scene3,75,A1,-0.011623457203919607,-0.022048533400464036
56,scene3,96,A1,-0.007861036736110147,-0.010471967367936066
56,scene3,143,A1,0.02376999012359136,-0.009548735498592935
56,scene3,157,A1,-0.008817582633610451,-0.015615482351874679
56,scene3,184,A1,0.025204815508885477,-0.004431873655090618
56,scene3,194,A1,0.02723213885370244,-0.007344690331647899
56,scene3,25,A2,-0.0056521776250030575,0.013978918827537863
56,scene3,84,A2,-0.013517846930164772,-0.03000405793848217
56,scene3,118,A2,-0.005396870530323731,0.011433687838327178
56,scene3,173,A2,-0.054378671562370605,-0.016547357076589653
56,scene3,202,A2,-0.02657257818976699,-0.024755242248178377
56,scene3,221,A2,-0.0363698538408462,0.005772304109310145
56,scene3,234,A2,-0.025413249499050692,-0.004617130428247404
56,scene3,14,A3,-0.022539957763219664,-0.06527921687602949
56,scene3,43,A3,-0.036326982928804145,0.008263986901827839
56,scene3,89,A3,-0.024724583199623593,-0.01612159954796327
56,scene3,124,A3,0.02515542974947872,-0.017045665512429062
56,scene3,138,A3,-0.015295363473695797,-0.013211573222134341
56,scene3,167,A3,0.01234207091607844,-0.03234301674022868
56,scene3,179,A3,-0.027956986003136508,0.0014826194369319118
