subid,run,TR,trialtype,match_coherence,nonmatch_coherence
72,scene3,54,B1,0.0033535446836965715,-0.028040504370426877
72,scene3,68,B1,-0.005162727401166624,-0.009037646256305916
72,scene3,98,B1,-0.017568584668634493,-0.01888942554179687
72,scene3,140,B1,-0.0182399528406433,-0.04601562225306711
72,scene3,187,B1,-0.0010799009982837143,-0.012669527002608521
72,scene3,204,B1,-0.023076231845290326,-0.011966567968769283
72,scene3,212,B1,-0.0064951874789054625,0.008826133891503512
72,scene3,48,B2,-0.040012729849707926,-0.014784636753892352
72,scene3,62,B2,-0.011729774025288598,-0.017616827223645135
72,scene3,88,B2,0.00387426695025829,0.01188813575465181
72,scene3,104,B2,0.003090241554401657,-0.01313653380815072
72,scene3,111,B2,0.013168678290152414,-0.01587930541589609
72,scene3,233,B2,0.0010565601877596334,-0.017341555127296703
72,scene3,243,B2,-0.07407894189742951,-0.04566171014619027
72,scene3,19,B3,-0.04705744046556857,-0.0029254539706311177
72,scene3,30,B3,-0.07822930142206995,-0.011590200054195577
72,scene3,42,B3,-0.05408881102238247,-0.00470303246266988
72,scene3,74,B3,-0.04746374288294323,-0.017184577390207127
72,scene3,132,B3,-0.022498269544250455,-0.017849757462914534
72,scene3,176,B3,-0.020486940611936313,0.007936091566416783
72,scene3,228,B3,0.00028620618270167215,0.022132687693450594
