subid,run,TR,trialtype,match_coherence,nonmatch_coherence
30,scene2,8,X1,0.0055920025724397705,-0.029885662322956183
30,scene2,28,X1,0.014080665032621622,-0.023258232412669784
30,scene2,42,X1,0.08876777867640834,0.005603738595594605
30,scene2,49,X1,0.03837848944555406,-0.03565722237622853
30,scene2,73,X1,0.08768200410273241,0.006772600989047997
30,scene2,135,X1,0.024790906898354153,-0.021362160332249136
30,scene2,141,X1,-0.07571139190178906,-0.022236159182101773
30,scene2,14,X2,0.01296269692144559,-0.0030784624023476952
30,scene2,40,X2,-0.017202925858437742,-0.0064507269260628995
30,scene2,58,X2,0.0011223804453407936,0.014755284462270207
30,scene2,119,X2,-0.004031442232246199,0.03674709775954447
30,scene2,170,X2,-0.05161428554045844,-0.021383665122463823
30,scene2,193,X2,-0.026418727248423316,-0.02831715711785812
30,scene2,242,X2,0.032601734740291786,0.019382810055689703
30,scene2,46,X3,-0.10058112256189666,-0.001616795303270056
30,scene2,76,X3,0.07988518497061699,-0.020392675124174302
30,scene2,83,X3,0.035746962819491246,-0.0026415032918645086
30,scene2,126,X3,-0.03067017476462316,0.007793406140909963
30,scene2,138,X3,0.014765544401883818,-0.006461536522572329
30,scene2,155,X3,0.06861163733956988,0.0035053353959436833
30,scene2,213,X3,-0.0014624233901438892,0.0023910381581204627
30,scene2,17,X4,0.03522445675625278,-0.005436757857077368
30,scene2,97,X4,0.010677174944572298,-0.021041617543827527
30,scene2,116,X4,0.03719644786628608,-0.016031249372794404
30,scene2,124,X4,0.029016972680049453,0.0022701978269672246
30,scene2,152,X4,0.0650857724386293,-0.006701109522974615
30,scene2,165,X4,-0.04222478839722027,-0.011566562193573085
30,scene2,237,X4,0.07111262955485824,-0.01581885462015872
30,scene2,26,X5,0.0808414768389911,-0.0201404306744441
30,scene2,61,X5,0.0011979755774066255,0.018237368240751145
30,scene2,122,X5,0.024896424363308106,-0.005510019942001366
30,scene2,143,X5,-0.02916967601072033,0.002472458269389091
30,scene2,161,X5,-0.15079903233197844,-0.01627535307146734
30,scene2,178,X5,0.017718343621102837,0.006558883556670463
30,scene2,220,X5,-0.043198638176533306,-0.03587085044057559
30,scene2,12,X6,0.007550263505643901,-0.01477369997623539
30,scene2,32,X6,-0.07636812575631634,-0.011024879962139626
30,scene2,44,X6,0.022760220902829156,-0.010200217356078668
30,scene2,79,X6,-0.021557476244739263,0.008220147367982732
30,scene2,167,X6,-0.09929480585347294,-0.02415071338581106
30,scene2,204,X6,0.03838806370072451,-0.01311811451948867
30,scene2,240,X6,-0.007963286287188126,-0.02547143762887232
