subid,run,TR,trialtype,match_coherence,nonmatch_coherence
24,scene3,64,A1,0.014045065351490396,-0.019837303846143222
24,scene3,117,A1,-0.0408558902217837,-0.03588756324803213
24,scene3,137,A1,-0.0020191837922388886,0.013834017379377794
24,scene3,151,A1,-0.009181344295970265,0.0013720602692964283
24,scene3,180,A1,0.002587940163094843,0.006032218277352522
24,scene3,194,A1,-0.007125634256929422,0.00011852541575541078
24,scene3,215,A1,-0.014709158436009428,-0.009335705264558403
24,scene3,50,A2,0.005081293322935127,0.010188970055275224
24,scene3,84,A2,-0.023445434864141496,-0.024869616660220282
24,scene3,104,A2,0.045593422069656754,-0.017011576728856236
24,scene3,127,A2,0.07437277568083571,-0.02026586405747429
24,scene3,167,A2,-0.0520849553250056,-0.019605439631956517
24,scene3,206,A2,0.01706532109567791,0.03522414516936225
24,scene3,237,A2,0.041851203126478186,0.0043523659542551415
24,scene3,8,A3,-0.02917868583824243,0.0029005059343508136
24,scene3,55,A3,0.023175726756092394,-0.010126437475367542
24,scene3,69,A3,-0.012873700629098905,0.007465518088787933
24,scene3,144,A3,-0.007551043592454396,0.021333124508752053
24,scene3,159,A3,0.03174156211223806,0.012186712268796432
24,scene3,188,A3,0.011995170508652273,-0.007629438044335658
24,scene3,223,A3,0.051474207455670294,-0.012435770293336573
