subid,run,TR,trialtype,match_coherence,nonmatch_coherence
71,scene2,8,A1,0.029972361583097563,0.030047432500108245
71,scene2,61,A1,0.04606386448452465,0.004942943865896796
71,scene2,80,A1,-0.00031766388375180366,-0.05676888424583322
71,scene2,89,A1,-0.03480534776109393,-0.04298042706171879
71,scene2,125,A1,-0.007798978168677047,0.026423364311106597
71,scene2,147,A1,0.02885323728664656,0.056569532794201814
71,scene2,193,A1,-0.03467596628320944,0.07307204998959564
71,scene2,38,A2,-0.0195665626671966,-0.008425548099532828
71,scene2,49,A2,-0.07616256812397255,0.0017593066185868317
71,scene2,72,A2,0.05419321620397335,-0.009821305369966638
71,scene2,101,A2,0.04273713553792002,0.021237169443527427
71,scene2,129,A2,0.13980260986118154,0.004476169220965962
71,scene2,170,A2,-0.046783303791259785,0.024960989727976928
71,scene2,209,A2,-0.10766046961066796,0.019070822037059756
71,scene2,54,A3,0.0021249496011889143,-0.011466003807132254
71,scene2,109,A3,-0.005857466760866993,0.10438174431822213
71,scene2,155,A3,0.0203054566066523,0.0849572985205435
71,scene2,182,A3,-0.08404363159130163,0.010255793365821315
71,scene2,200,A3,0.0023632312494381996,-0.06057461087364672
71,scene2,226,A3,0.007247544437221022,-0.050475819267848956
71,scene2,236,A3,-0.047559722000382,0.08224426415460015
