subid,run,TR,trialtype,match_coherence,nonmatch_coherence
61,scene4,43,X1,0.08301456413202728,-0.047031611924084414
61,scene4,63,X1,-0.019917013307066984,-0.013010955373404857
61,scene4,84,X1,0.02240601974646513,-0.00866565412771126
61,scene4,136,X1,-0.06944608118459848,-0.01691780891367079
61,scene4,177,X1,0.08977930911751837,-0.05522629291599141
61,scene4,220,X1,0.01130813468944968,-0.016146718220286845
61,scene4,239,X1,0.13128159445160434,-0.03418306456748052
61,scene4,34,X2,-0.11999548294840938,-0.011001799806780113
61,scene4,94,X2,-0.019583973685689936,-0.006460383103064093
61,scene4,131,X2,0.06839806217758373,0.03205696150164243
61,scene4,174,X2,-0.0004526914948723487,0.017108035789504566
61,scene4,212,X2,0.057815251838639364,-0.007678624859688299
61,scene4,232,X2,0.027784173132110578,-0.04879082851211577
61,scene4,241,X2,-0.09835691458052714,0.008780202909406341
61,scene4,40,X3,-0.027447097481703195,-0.009032417306564995
61,scene4,68,X3,0.05787426729811335,-0.023526164079202806
61,scene4,92,X3,0.006086787676585233,-0.018879841506820136
61,scene4,123,X3,-0.11131014928737876,-0.0012694012750239774
61,scene4,143,X3,-0.03005249416499724,0.035989891328369814
61,scene4,155,X3,-0.09865541583899946,0.051085248915498115
61,scene4,196,X3,0.08347586564600058,-0.0038567319876233806
61,scene4,23,X4,-0.007933515250158568,0.014218723004835732
61,scene4,101,X4,0.00805162253301237,-0.050965436827786356
61,scene4,153,X4,-0.038774949417194685,-0.01383431117280555
61,scene4,162,X4,-0.12642163477650642,-0.009671753161099009
61,scene4,172,X4,0.12363069318421513,0.006560818515136532
61,scene4,208,X4,-0.024987791582600304,0.004857806887563839
61,scene4,37,X5,0.023655900812420128,0.01063307551553557
61,scene4,65,X5,-0.032372486197042534,0.008243863649801193
61,scene4,74,X5,-0.10274704504640701,0.0027990669111893564
61,scene4,140,X5,-0.06365498880805932,-0.0640705560095846
61,scene4,164,X5,-0.035278524371369926,-0.024389721747680143
61,scene4,186,X5,-0.019557526384039244,0.007177887561802526
61,scene4,199,X5,-0.08866251367389018,0.031161961541463765
61,scene4,14,X6,-0.040291379697862985,-7.144085619315337e-06
61,scene4,46,X6,0.0014611813662510954,-0.008203890681732768
61,scene4,59,X6,-0.03269258048013135,0.024624696146330265
61,scene4,103,X6,-0.029915406359707894,0.024309061840490975
61,scene4,121,X6,-0.14908675165985155,0.06428395680854447
61,scene4,134,X6,-0.005108641077220297,-0.021147624918669766
61,scene4,216,X6,-0.10212280280281633,-0.02954679029253499
