subid,run,TR,trialtype,match_coherence,nonmatch_coherence
41,scene2,55,B1,-0.00024304488032264823,0.013608848714889802
41,scene2,98,B1,0.03587909402261571,0.025898678174121503
41,scene2,121,B1,-0.02172021910039172,-0.004852836674391177
41,scene2,143,B1,0.017032789651517725,-0.0025274437680933037
41,scene2,172,B1,-0.03993508438647108,0.003489736731478278
41,scene2,194,B1,-0.004453156414923846,0.014267762706154893
41,scene2,212,B1,-0.008245886799211254,0.007041133227816311
41,scene2,34,B2,-0.0342787067881609,0.014512047761001347
41,scene2,51,B2,-0.006777031398031162,-0.005536480273345525
41,scene2,59,B2,0.0025259125546619812,0.007749230181991819
41,scene2,83,B2,-0.008216965172525873,-0.029075130536018547
41,scene2,112,B2,0.018562884025827526,0.005357385541212594
41,scene2,177,B2,-0.03707148907928349,-0.020377142540583475
41,scene2,242,B2,-0.006539019917443096,-0.01511568948786936
41,scene2,106,B3,-0.044282651420279345,0.026239532117500804
41,scene2,137,B3,0.0018238799861651604,0.014520513609409215
41,scene2,159,B3,0.028795226364321195,-0.007160932442067358
41,scene2,202,B3,0.0407512409966546,-0.018602958721938893
41,scene2,216,B3,0.015323245725885365,0.00697904521125626
41,scene2,223,B3,-0.011423592476029434,-0.0016160364493442573
41,scene2,237,B3,0.00282419431517323,-0.0037018454973488787
