subid,run,TR,trialtype,match_coherence,nonmatch_coherence
44,scene2,47,B1,0.05760349585934573,0.0025171691177666884
44,scene2,60,B1,0.04700045886453632,-0.06535286332956246
44,scene2,84,B1,-0.065441418699851,0.03390887022095276
44,scene2,123,B1,0.032977605727261876,0.033366259366053176
44,scene2,137,B1,-0.09878775249817934,0.03237844535863615
44,scene2,185,B1,0.04229135272154219,-0.020822344858492055
44,scene2,202,B1,-0.029667493559078464,-0.05417972531743582
44,scene2,38,B2,-0.004558669957533623,-0.01653712995360115
44,scene2,111,B2,-0.013445589702248018,-0.040332793486783806
44,scene2,128,B2,0.026173959395472537,-0.0034895092340525838
44,scene2,149,B2,-0.0017046984103714,-0.049273848433450014
44,scene2,159,B2,-0.09550988948759663,0.0096072176443803
44,scene2,173,B2,0.03943154000518137,-0.06269491490274395
44,scene2,214,B2,-0.02775316801569952,-0.018419647230064704
44,scene2,14,B3,-0.07918127836657934,-0.022632780182290525
44,scene2,53,B3,-0.07583184359336366,0.04879616317388353
44,scene2,79,B3,-0.10492304399867358,0.008108886244367576
44,scene2,103,B3,-0.005309680073264993,0.0058793655167627
44,scene2,190,B3,-0.019326155147747718,-0.0635455860836952
44,scene2,210,B3,-0.11696300176401005,0.04009117882789924
44,scene2,228,B3,-0.18017531950737367,-0.024289876059112765
