subid,run,TR,trialtype,match_coherence,nonmatch_coherence
93,scene3,27,A1,0.020675848298963472,-0.0034949559646669137
93,scene3,36,A1,0.0177937364916821,-0.017793355697110932
93,scene3,52,A1,-0.033518182091417714,-0.002916683593338868
93,scene3,87,A1,0.0021533894358523853,0.003656124230514516
93,scene3,153,A1,0.03439841292021465,0.008855581659135242
93,scene3,188,A1,-0.04884426390847863,-0.00300952515093246
93,scene3,220,A1,-0.01766455494271667,-0.03182526122256745
93,scene3,57,A2,-0.020702190222193714,0.00012576657692705808
93,scene3,102,A2,-0.032656734896356725,-0.0162958210330765
93,scene3,138,A2,-0.05028706765746139,0.012225747061577183
93,scene3,148,A2,-0.044455761943391875,-0.018528107681154836
93,scene3,169,A2,-0.02360210880276539,0.016892654842884568
93,scene3,177,A2,-0.01864437116952695,-0.002839354291597283
93,scene3,231,A2,-0.023951011188822726,6.897443763276676e-05
93,scene3,22,A3,-0.008307075579346807,-0.00036129156184201906
93,scene3,44,A3,-0.030278207079657657,-0.014957048302195979
93,scene3,79,A3,0.014506867976763607,0.008537726076554366
93,scene3,95,A3,-0.0471368296948389,0.012211359145177292
93,scene3,124,A3,-0.02056425712569527,0.004767318985078073
93,scene3,194,A3,-0.015001631203605531,-0.006992256699601649
93,scene3,239,A3,-0.014257762856659117,-0.018903244154994104
