subid,run,TR,trialtype,match_coherence,nonmatch_coherence
49,scene3,53,X1,0.006096660059863067,-0.017957977818493287
49,scene3,70,X1,-0.0026836122338096493,0.027223294263335973
49,scene3,86,X1,-0.018676477608283736,-0.028917160245815067
49,scene3,137,X1,-0.08049122196329772,0.0005057469976301695
49,scene3,187,X1,0.03926368206069641,-0.007110153844959537
49,scene3,207,X1,-0.07648114677386111,0.04877273210931082
49,scene3,241,X1,-0.05673356473159347,-0.03597276098997692
49,scene3,23,X2,-0.0736574525181866,0.01604770495261018
49,scene3,27,X2,-0.05357480998984824,-0.02877443999823953
49,scene3,99,X2,-0.09499834070145119,-0.02090285608751126
49,scene3,126,X2,0.05338257460275773,0.005461534840358749
49,scene3,176,X2,0.014268111924260104,-0.0033898144920062067
49,scene3,200,X2,0.007191164518414281,0.057196390916559356
49,scene3,216,X2,-0.0381303914663118,0.0025530038450757623
49,scene3,8,X3,-0.052096205532434554,-0.009269421502582583
49,scene3,58,X3,0.07866419550854324,-0.010230332845505116
49,scene3,128,X3,-0.020428617145159294,0.03047645482298895
49,scene3,147,X3,0.1262354812831091,0.017970527031475336
49,scene3,153,X3,0.10288225467319988,-0.006459487260134596
49,scene3,163,X3,0.01980451444740534,-0.020610051538992865
49,scene3,218,X3,0.06464030600664711,-0.03318773315091835
49,scene3,25,X4,-0.037368965439721395,-0.07064427225256807
49,scene3,36,X4,-0.09096933844313644,-0.018554002780624527
49,scene3,56,X4,-0.07578721337325955,0.023642033992898725
49,scene3,172,X4,-0.0219069129275563,-0.0010221561441619532
49,scene3,179,X4,-0.01859592401500619,-0.05278396702322687
49,scene3,224,X4,0.05313187627494407,-0.049858766187572096
49,scene3,230,X4,-0.14136431065934374,-0.006819342064346956
49,scene3,61,X5,-0.011364356905882283,0.03631521027027626
49,scene3,67,X5,0.029201399109564513,-0.03209390393049738
49,scene3,94,X5,0.029907587650512452,-0.024862229921137787
49,scene3,119,X5,0.02147098083271586,0.0035554941731040742
49,scene3,151,X5,0.10748957289219718,-0.0007761317717460605
49,scene3,233,X5,-0.06119263348045186,-0.014027514714932871
49,scene3,239,X5,0.0872531516247882,-0.032160988946393354
49,scene3,45,X6,0.061030354405041704,0.029493724441796466
49,scene3,65,X6,-0.022852785486857468,0.039747018208704465
49,scene3,96,X6,0.001505700453773122,-0.003704164818285435
49,scene3,106,X6,0.016090729795835954,-0.018347742824229865
49,scene3,115,X6,-0.03395973544998874,-0.0009571530161092476
49,scene3,228,X6,0.034426793478999046,-0.027150459012163376
49,scene3,237,X6,0.06451944437368169,-0.025544621403234206
