subid,run,TR,trialtype,match_coherence,nonmatch_coherence
29,scene4,21,X1,0.04480875779089871,-0.010926949442174653
29,scene4,39,X1,0.04533855612392825,0.0043146788971352365
29,scene4,67,X1,-0.006990077238917758,0.008095621217721284
29,scene4,84,X1,-0.038335454236022644,0.03376075887501877
29,scene4,148,X1,0.07279280549068608,0.03581078069136849
29,scene4,167,X1,-0.0127240502582896,-0.015798994357368288
29,scene4,193,X1,-0.05914206609229638,-0.02758526811888628
29,scene4,70,X2,-0.0465732640012125,-0.04342751859840399
29,scene4,105,X2,-0.06185615810530259,0.035767194946822754
29,scene4,145,X2,0.023392498587834196,-0.01669600729313816
29,scene4,151,X2,0.026690669444824452,0.01742602747622925
29,scene4,163,X2,0.034443689524171976,-0.009185743330938429
29,scene4,174,X2,-0.014191634461211447,-0.03119409467898985
29,scene4,230,X2,-0.07577955473507435,-0.032270818224210296
29,scene4,47,X3,-0.05403012358232807,0.04468451862821746
29,scene4,81,X3,-0.012527067092296907,0.03265585868729015
29,scene4,139,X3,0.017369765722483593,-0.027800224174902414
29,scene4,159,X3,-0.0028616957382903013,-0.030315677793839313
29,scene4,165,X3,-0.024433380532365514,-0.0076605947364755695
29,scene4,171,X3,-0.009976556720782504,-0.032407912118884066
29,scene4,186,X3,0.0289591566136056,0.0006046878938415363
29,scene4,73,X4,0.05752021383978471,-0.02576825301564511
29,scene4,96,X4,0.011749414512091228,0.008403919653685624
29,scene4,129,X4,-0.07915074625250584,0.00479152995401036
29,scene4,135,X4,-0.07990707389715355,-0.012780370358079659
29,scene4,183,X4,-0.040517808861255944,-0.001954455528239964
29,scene4,201,X4,0.03399000844955138,0.04022119170627566
29,scene4,222,X4,0.09946857483135314,-0.02241308040186572
29,scene4,36,X5,-0.0853896877206719,0.0032300678855061945
29,scene4,60,X5,0.040307677427212786,-0.0029679662772586976
29,scene4,111,X5,-0.006277185105122364,0.02923346232699529
29,scene4,141,X5,0.05345635110454966,-0.012141612869887509
29,scene4,157,X5,-0.04029975365586368,0.002308690060661694
29,scene4,180,X5,-0.032310415922718015,-0.04572377925132756
29,scene4,228,X5,-0.08041022940404065,0.010295906676391811
29,scene4,23,X6,-0.015310421267720226,0.0011228662356392767
29,scene4,63,X6,-0.019571582831289947,0.02800638200456944
29,scene4,109,X6,-0.10629511854476244,0.04641297282849582
29,scene4,133,X6,0.004212177326599217,0.017586226679222352
29,scene4,154,X6,0.016206728890886302,-0.024723604715698615
29,scene4,224,X6,-0.01016549385133572,0.008653534193895076
29,scene4,241,X6,-0.2417803314064553,-0.06268088018313181
