subid,run,TR,trialtype,match_coherence,nonmatch_coherence
34,scene2,32,B1,-0.0426650813566469,-0.06209730185127044
34,scene2,74,B1,0.02301122922687614,-0.003163282758621272
34,scene2,167,B1,-0.0361012696243445,0.056201576293858364
34,scene2,179,B1,0.03404557115050424,-0.010562104903712451
34,scene2,196,B1,-0.06576233448708926,-0.027818194829347363
34,scene2,231,B1,-0.03607993684005786,-0.0016983845344193146
34,scene2,240,B1,0.036450061356326495,0.006086908696598171
34,scene2,15,B2,0.00988287850623245,-0.03165783694694941
34,scene2,69,B2,-0.1368660232542032,0.028795414895210644
34,scene2,98,B2,-0.034073885949806294,-0.01266710760570269
34,scene2,116,B2,-0.006202230130086199,-0.02957076292143818
34,scene2,147,B2,-0.01822123823098238,0.03086467220199642
34,scene2,162,B2,-0.06688521655154243,-0.021947409712621026
34,scene2,218,B2,-0.08077079298798624,0.0011694648450909994
34,scene2,26,B3,-0.1187685234615618,-0.027473300784325385
34,scene2,46,B3,0.0021733937507032127,0.009486336083701086
34,scene2,55,B3,-0.008593380557348504,-0.022863385695580028
34,scene2,102,B3,-0.08700561550033466,0.04486920207254619
34,scene2,138,B3,0.022156913674624707,0.0036056963369800704
34,scene2,153,B3,-0.06344083869180679,0.008243225584591734
34,scene2,226,B3,0.00028381036919201036,0.0314322260932273
