subid,run,TR,trialtype,match_coherence,nonmatch_coherence
66,scene4,12,B1,0.037633029760139526,0.012710202985973331
66,scene4,47,B1,-0.032719961559233755,0.06645584450311896
66,scene4,65,B1,-0.0765190205286219,-0.0027568348302734074
66,scene4,74,B1,0.06471955287043683,-0.019018345726024045
66,scene4,169,B1,0.07464006229420513,-0.0511914519258862
66,scene4,188,B1,0.051518369383322375,-0.040131623176743056
66,scene4,223,B1,0.022507744578313987,-0.11614415910316625
66,scene4,54,B2,-0.03743985494367765,-0.012310237288684451
66,scene4,79,B2,0.05796860432402819,-0.0137352067258054
66,scene4,109,B2,0.030826646072067424,-0.03097757849674135
66,scene4,124,B2,0.015582324084172304,0.03051689483870324
66,scene4,136,B2,0.029106651982194292,-0.002431746305489784
66,scene4,160,B2,-0.004247471423814109,-0.021938364450494994
66,scene4,203,B2,-0.05623088387092482,-0.002104957758721917
66,scene4,69,B3,0.012221429379106119,-0.015769449881730117
66,scene4,144,B3,-0.10066252294622961,-0.007156994969050441
66,scene4,173,B3,0.06443612951427043,-0.04096667108096154
66,scene4,196,B3,-0.04201755521772437,0.023060349010573356
66,scene4,208,B3,0.025996958132613185,0.036250433868431665
66,scene4,219,B3,0.025740632324685684,-0.06468246972991767
66,scene4,235,B3,-0.019536387039881826,-0.02551260286861697
