subid,run,TR,trialtype,match_coherence,nonmatch_coherence
90,scene4,24,X1,-0.0006930824037207813,-0.005277764632680268
90,scene4,39,X1,0.0019038100257733153,0.002463304824535447
90,scene4,109,X1,-0.020920748462533056,-0.006553929000623596
90,scene4,122,X1,-0.015156608105367985,-0.03743367451361326
90,scene4,129,X1,0.020841093934064078,-0.0012354687240272073
90,scene4,139,X1,0.03445901161515691,-0.00411837912345089
90,scene4,161,X1,0.037277441540390734,0.010509197155177067
90,scene4,26,X2,0.02147294881315116,0.003362149606448018
90,scene4,63,X2,-0.04556306007708568,0.003405142721038966
90,scene4,106,X2,-0.028706642407442695,0.002879590565494443
90,scene4,168,X2,-0.008981738418854626,-0.011823128390806884
90,scene4,188,X2,0.01333598770214462,-0.0027613831323097747
90,scene4,238,X2,-0.016249257768459893,-0.0030703619562752263
90,scene4,243,X2,-0.012419228812168956,-0.021910376604319656
90,scene4,32,X3,-0.03785941273431605,-0.013300248613950917
90,scene4,46,X3,0.00955767175678251,-0.027729280824222973
90,scene4,51,X3,-0.008263333196430878,-0.013446047509789264
90,scene4,78,X3,-0.01479376514241673,0.01603867826219161
90,scene4,125,X3,0.022836781516148433,0.0026657660694028845
90,scene4,149,X3,-0.006306322193520189,0.0019344598968628278
90,scene4,192,X3,-0.02552680308672611,0.04198605553466711
90,scene4,11,X4,0.0192014926899224,0.009993873900014591
90,scene4,20,X4,-0.008391043008578842,-0.011825302104762913
90,scene4,151,X4,-0.027166890841068252,-0.01960202395624615
90,scene4,179,X4,0.0022419486741858813,-0.019250317171175924
90,scene4,204,X4,0.023022536484255784,-0.0003915642621975936
90,scene4,217,X4,0.035202145067311896,0.018607144029465377
90,scene4,241,X4,0.05919552504167541,0.02693537879507921
90,scene4,8,X5,-0.03543209204004067,-0.008629496341781015
90,scene4,36,X5,-0.019098232909481833,-0.001982351014247667
90,scene4,43,X5,-0.017374514776323603,0.014668442658423604
90,scene4,54,X5,-0.04399677186174907,-0.0010898059714441973
90,scene4,127,X5,-0.022012340255867416,-0.0029984203595174613
90,scene4,163,X5,0.010359252583333147,-0.005240012787335325
90,scene4,225,X5,-0.030724071972607125,0.051537833790871755
90,scene4,29,X6,0.008788418884956371,-0.0136570192359516
90,scene4,48,X6,-0.0011914465873623659,-0.004478024857277626
90,scene4,71,X6,-0.1714405688699996,-0.06177608176918495
90,scene4,159,X6,-0.009498087882275958,-0.00474112643823113
90,scene4,166,X6,-0.012106656370591558,0.021398021088969904
90,scene4,186,X6,-0.005710891986152221,-0.00027554321666524873
90,scene4,196,X6,-0.1271008995473285,0.06391810050639345
