subid,run,TR,trialtype,match_coherence,nonmatch_coherence
48,scene3,33,A1,-0.030058295494038736,0.02918883964384078
48,scene3,48,A1,-0.08259912067525549,0.042489935891884434
48,scene3,61,A1,-0.040155360678036135,0.015961399092088265
48,scene3,123,A1,-0.0028207752412920026,-0.01490223032729483
48,scene3,158,A1,-0.0026796705729988705,0.001267753688138046
48,scene3,182,A1,-0.05264609769679984,0.00630898765275893
48,scene3,225,A1,-0.028619150824591027,-0.009242812121526011
48,scene3,54,A2,-0.03884437687787259,0.003093642236965749
48,scene3,85,A2,-0.20337613184956713,0.017848412933896426
48,scene3,119,A2,-0.04102285457430407,-0.015613824006097258
48,scene3,132,A2,-0.04646316550039658,0.0005296571299419886
48,scene3,148,A2,-0.10007709608437221,-0.015791008721698033
48,scene3,177,A2,-0.06256393523468617,-0.03489246433953353
48,scene3,206,A2,-0.008277709993926644,0.05370001212813257
48,scene3,16,A3,0.11010512987984526,0.0070754115429777975
48,scene3,38,A3,0.02140471737797926,0.04583376734759446
48,scene3,81,A3,-0.008471931584959281,0.004186129496282704
48,scene3,115,A3,0.018284761442351083,-0.0005648557290425694
48,scene3,153,A3,-0.08567976217320998,0.01512410839189752
48,scene3,191,A3,0.03448960229718832,-0.055685848841376166
48,scene3,214,A3,0.0842538502012501,0.04773386215997152
