subid,run,TR,trialtype,match_coherence,nonmatch_coherence
84,scene4,11,B1,-0.00042378874497853966,-0.003604993107068922
84,scene4,28,B1,0.031638671352778654,0.009806666506969094
84,scene4,66,B1,-0.03800446329424503,-0.027248284991166886
84,scene4,177,B1,0.0060692784189826975,0.002777786170022298
84,scene4,195,B1,-0.025228153173307438,0.046557034557673335
84,scene4,208,B1,0.0065316917435308125,-0.009592682634906865
84,scene4,230,B1,-0.007114599657835434,0.012607226652963521
84,scene4,79,B2,0.010900924669413984,-0.016854977329791382
84,scene4,89,B2,-0.04586080187326319,0.01048468867673615
84,scene4,98,B2,-0.0230723938662432,-0.0008870759204809142
84,scene4,140,B2,0.03780026052304942,0.00127756235803822
84,scene4,168,B2,0.010949793491917192,-0.008012569045278974
84,scene4,182,B2,-0.06428993533449891,0.003466718935537463
84,scene4,200,B2,0.038348474473649606,0.014911412172622122
84,scene4,23,B3,-0.036430677557014166,0.008924407612606145
84,scene4,38,B3,-0.01468064941897368,0.009450070393735301
84,scene4,50,B3,-0.006226512706133233,0.009575364018098543
84,scene4,94,B3,-0.055180430900877486,-0.005038910346574403
84,scene4,131,B3,-0.11195848043522905,0.011413987731505025
84,scene4,157,B3,-0.00917311824527658,0.020360685538121658
84,scene4,241,B3,-0.13971735355472809,-0.006736122678754851
