subid,run,TR,trialtype,match_coherence,nonmatch_coherence
40,scene3,38,X1,0.008562378413057464,-0.02020530502025572
40,scene3,128,X1,-0.03280596818049556,-0.009821563695501724
40,scene3,180,X1,-0.015865540938885522,-0.013796208040661178
40,scene3,190,X1,-0.026791191150763,0.008532666449412935
40,scene3,204,X1,0.0007457783694732227,-0.0006510020132729719
40,scene3,209,X1,-0.0059775535491205815,0.0020843681741319967
40,scene3,225,X1,0.008146186769768086,0.0014567226738778965
40,scene3,10,X2,0.02781081811344945,-0.02075568665467799
40,scene3,76,X2,0.008071373133500738,-0.008366435064229441
40,scene3,87,X2,0.003717187679023936,-0.0012791191656648417
40,scene3,116,X2,0.008888804825765198,0.003932849325004129
40,scene3,139,X2,0.034391081980983194,-0.014187095197917563
40,scene3,161,X2,0.00721331209411703,-0.0058138610901808056
40,scene3,219,X2,-0.0024583034085353442,-0.032766994105960325
40,scene3,21,X3,-0.004225658642758747,-0.007235349064630741
40,scene3,46,X3,-0.03604151918665916,-0.0010985516668266294
40,scene3,50,X3,-0.006690509922670289,-0.011615695172517359
40,scene3,84,X3,-0.035660230535542924,-0.008338655475581517
40,scene3,98,X3,0.01733635220707185,0.01360047592572104
40,scene3,143,X3,0.0042713313767752436,0.008138943289080106
40,scene3,152,X3,0.0008964766418899465,0.00514407764826816
40,scene3,8,X4,0.004550684205523352,-0.020902902863834023
40,scene3,48,X4,-0.007507289543397952,-0.00019959439050793766
40,scene3,91,X4,-0.01787174911606385,-0.004074451253396788
40,scene3,113,X4,-0.009874944664253739,0.004027070298562181
40,scene3,119,X4,0.00839861431113272,0.0009834298026819381
40,scene3,164,X4,-0.03312707751327055,-0.003495211529185464
40,scene3,243,X4,-0.019437813365511866,-0.018795785877803922
40,scene3,30,X5,-0.014212750581178407,0.016473631440670013
40,scene3,154,X5,0.0249219301267037,-0.023229075372338353
40,scene3,167,X5,-0.024554357393883532,-0.010077197910353664
40,scene3,206,X5,-0.031635145091509276,-0.016351337749639285
40,scene3,223,X5,-0.0008232319247742486,-0.008399650448970746
40,scene3,227,X5,-0.02799233812644471,-0.006858937326205288
40,scene3,241,X5,0.010434770424442729,-0.006416006984158558
40,scene3,13,X6,-0.016239925987692805,-0.00309145969704259
40,scene3,42,X6,-0.005529057969344844,-0.0016555705171136007
40,scene3,58,X6,-0.013411945814319579,0.0017631972278574568
40,scene3,141,X6,-0.04083211177165188,-0.023983468826805326
40,scene3,171,X6,-0.03801075616639032,0.007696290379451319
40,scene3,188,X6,-0.035139870349152634,-0.01494416946421066
40,scene3,200,X6,-0.0703752104906189,0.0007545970451510135
