subid,run,TR,trialtype,match_coherence,nonmatch_coherence
65,scene3,42,B1,-0.016004529860263336,-0.010053450502075793
65,scene3,54,B1,0.026203804016752947,-0.017137799686663447
65,scene3,73,B1,-0.010740187135593722,-0.05529189426825426
65,scene3,86,B1,-0.006208082814186629,-0.0467914516531606
65,scene3,146,B1,-0.05744427185872028,0.016349993991626212
65,scene3,187,B1,0.01063551798084319,-0.01981482237861776
65,scene3,231,B1,-0.06083487854473817,0.011617994093480506
65,scene3,35,B2,-0.030743394852066785,-0.017273004702292066
65,scene3,47,B2,-0.015415110723754635,-0.007007411614558996
65,scene3,59,B2,0.0076850179572530266,-0.024125307477447015
65,scene3,67,B2,0.02128662640886676,0.022661570081485227
65,scene3,111,B2,0.005721225265159853,0.017474019426085622
65,scene3,123,B2,-0.008393644797285585,0.0013124186282653016
65,scene3,136,B2,-0.011323867926939513,0.0017263419093290092
65,scene3,16,B3,0.0010194605451343403,0.015601428123387672
65,scene3,27,B3,0.007775612478361997,-0.004212589813219946
65,scene3,79,B3,0.024168122236950904,-0.007240223158212919
65,scene3,153,B3,0.031196028510460837,0.046054554567724705
65,scene3,167,B3,-0.029238914303371583,-0.012468152716553101
65,scene3,176,B3,0.02215357690403183,-0.017856220243505815
65,scene3,221,B3,0.0234694186807279,-0.018289264401461253
