subid,run,TR,trialtype,match_coherence,nonmatch_coherence
66,scene3,43,X1,-0.008525722023113575,0.016496762702064953
66,scene3,61,X1,0.04611583826349744,0.00364805494168612
66,scene3,79,X1,-0.012708741750237465,-0.015836263282084605
66,scene3,121,X1,-0.06884222153646909,-0.025837772672181614
66,scene3,125,X1,-0.011800589711122973,-0.06018677838485198
66,scene3,159,X1,0.0042338847226494015,-0.0032008671727207943
66,scene3,189,X1,-0.004189117134216948,0.000997171848490978
66,scene3,10,X2,-0.0858822676152658,0.030295844125982654
66,scene3,38,X2,-0.12569733781274417,-0.008125842792193397
66,scene3,85,X2,-0.07347015094543775,-0.020330972747429406
66,scene3,123,X2,-0.007714792113513146,-0.020020060916623075
66,scene3,171,X2,-0.014457157141049998,0.0009137976873196372
66,scene3,215,X2,-0.06990990626149937,-0.008392173833521883
66,scene3,241,X2,0.02535979743446269,-0.014699117538177993
66,scene3,53,X3,-0.0640650628764815,-0.012043024772823329
66,scene3,91,X3,-0.07311310268528005,-0.0036885208935179626
66,scene3,114,X3,-0.0013988871188373164,-0.019933220331385074
66,scene3,138,X3,-0.004684312492518337,-0.0026349402679153515
66,scene3,162,X3,-0.0020968494033866574,-0.014185219058523433
66,scene3,169,X3,-0.03129868594582639,-0.013345741164559567
66,scene3,213,X3,-0.06585676840212651,0.003297858470757154
66,scene3,8,X4,-0.08795802086847265,-0.019218351368085706
66,scene3,25,X4,-0.019896255972578672,0.01967679403770145
66,scene3,89,X4,0.08800658302642521,0.005070006713055521
66,scene3,129,X4,0.07832244877695728,-0.028732301796547458
66,scene3,165,X4,0.06443145538051237,0.015959181945311176
66,scene3,197,X4,-0.09798456572741177,0.0007990645565449681
66,scene3,223,X4,0.01587708852986371,-0.05153635331768028
66,scene3,40,X5,-0.011407493035832833,-0.019681215933417956
66,scene3,64,X5,0.02828837010915597,-0.0387889286630449
66,scene3,81,X5,0.005504426979994828,0.0022708719077633825
66,scene3,185,X5,-0.025068110634874935,-0.026784099806013383
66,scene3,217,X5,0.07488090619228133,-0.0002285057225440003
66,scene3,225,X5,0.04056680064774353,-0.012549547926422155
66,scene3,232,X5,0.037671625243812575,0.01778887462184192
66,scene3,28,X6,-0.01411968602205632,-0.019271293531148915
66,scene3,94,X6,0.0001593400041668065,0.005674797864961184
66,scene3,145,X6,-0.005839580286550034,-0.00926510837013686
66,scene3,175,X6,-0.04230021541889611,0.0158469678117603
66,scene3,220,X6,-0.003501311339800755,0.016112446326443267
66,scene3,234,X6,-0.10910916004968978,0.024079119297438653
66,scene3,243,X6,-0.053446456510005735,-0.011723801217253468
