subid,run,TR,trialtype,match_coherence,nonmatch_coherence
43,scene3,17,X1,0.02729071263938988,0.014310061160295142
43,scene3,40,X1,-0.052638250067900676,-0.006149472483144981
43,scene3,54,X1,0.038025659328467076,0.010570200947129548
43,scene3,59,X1,0.04178918157566212,-0.0064615215152031575
43,scene3,67,X1,0.019360683168710643,-0.0010439483006477633
43,scene3,85,X1,0.0012316056292712475,-0.0032390317216431435
43,scene3,107,X1,0.07069798551143579,-0.005968587250297946
43,scene3,21,X2,0.0334334422019243,-0.026957233206607985
43,scene3,31,X2,-0.0015199170684315714,-0.006118383878725256
43,scene3,37,X2,0.018406350956533323,-0.0030515194161088804
43,scene3,75,X2,0.031501620287234404,0.01765158253023334
43,scene3,156,X2,0.0420683708534288,0.0036709653026188688
43,scene3,186,X2,0.007873612156970468,-0.01011597829960836
43,scene3,191,X2,0.03837717622360124,-0.026700510692056853
43,scene3,14,X3,-0.045771332226292566,-0.0063327741275142485
43,scene3,19,X3,-0.015484480636546442,-0.01671296310679221
43,scene3,138,X3,-0.0507182478487046,-0.005709293094651245
43,scene3,171,X3,-0.02016353955015156,-0.010025713677170521
43,scene3,189,X3,-0.04635467916065247,-0.0007110693121789885
43,scene3,213,X3,-0.004564535567943434,-0.0018126221638759075
43,scene3,235,X3,-0.04971008356567224,-0.001036443694553722
43,scene3,47,X4,-0.041380612698610486,-0.010377690571718303
43,scene3,72,X4,0.019126673899669724,-0.0010316962597800021
43,scene3,87,X4,-0.027903447813553268,0.008544324541308526
43,scene3,132,X4,-0.0031394656683015575,-0.023691532126139638
43,scene3,147,X4,-0.00439697985630876,0.02154112923949936
43,scene3,160,X4,0.02564221390860623,-0.0068879295526955075
43,scene3,211,X4,0.0021570822767576236,0.007838869428763343
43,scene3,69,X5,0.02118812457437005,-0.0008455918988554384
43,scene3,136,X5,0.025348385672611815,0.017249672225350066
43,scene3,143,X5,-0.017135595378164715,-0.0072971105946220485
43,scene3,162,X5,0.028360647718592525,-0.012382709056508893
43,scene3,180,X5,0.0028925509678738165,-0.0033523108160910605
43,scene3,200,X5,-0.024720341665507947,-0.010775147535889231
43,scene3,208,X5,-0.04257128204304594,-0.004034539083593965
43,scene3,35,X6,-0.020598369831926394,0.0026054672603661377
43,scene3,56,X6,-0.01659700195084114,0.010366497290180379
43,scene3,83,X6,-0.022621973204402433,-0.002961531714148685
43,scene3,128,X6,-0.05560285441151543,0.013320570749387226
43,scene3,141,X6,-0.007462541870581368,0.006340565611389932
43,scene3,183,X6,-0.02437563212017368,-0.003873148469225461
43,scene3,221,X6,-0.0076796321250758364,-0.014569531778830998
