subid,run,TR,trialtype,match_coherence,nonmatch_coherence
14,scene3,8,A1,-0.016129405002500125,-0.013204093777320888
14,scene3,21,A1,0.005346511404461859,-0.016739691408438985
14,scene3,38,A1,0.01751336026452863,-0.011574232666369309
14,scene3,77,A1,0.05767368983733629,-0.006369523993940266
14,scene3,114,A1,-0.03743236638808419,0.004631936429447529
14,scene3,146,A1,0.0075668234465454875,0.0011356189588580207
14,scene3,239,A1,0.011121003908052205,-0.029035334982231185
14,scene3,25,A2,-0.009353609294233648,0.0009638009568926224
14,scene3,33,A2,0.005680006468304941,-0.0008932583243043284
14,scene3,86,A2,0.03718459022049573,0.003067863984816445
14,scene3,106,A2,-0.028323582674133208,-0.023495407373576648
14,scene3,171,A2,-0.014111738658936413,-0.016078754127000956
14,scene3,184,A2,-0.0060587356811266065,-0.00676004092661997
14,scene3,197,A2,0.0023878095724999293,-0.026626729352192662
14,scene3,59,A3,-0.030986583564029613,-0.004483386689405344
14,scene3,92,A3,-0.009207742789370803,-0.03449761440846407
14,scene3,134,A3,0.0030578379594275937,-0.018646494129435535
14,scene3,162,A3,-0.014366859012476136,-0.020292743823955326
14,scene3,190,A3,-0.010229937069926556,-0.017438798044889008
14,scene3,213,A3,-0.06037073118593824,-0.01669231824249923
14,scene3,233,A3,-0.008104094377284985,-0.010013099726272548
