subid,run,TR,trialtype,match_coherence,nonmatch_coherence
77,scene2,26,X1,0.04031822154410084,-0.025524353375481614
77,scene2,66,X1,0.07055615040879985,-0.010856878027902653
77,scene2,103,X1,0.015756988761457976,-0.004140976143242667
77,scene2,142,X1,0.0065966001123775805,0.013754421743695544
77,scene2,149,X1,0.06558106615843075,0.0008526741846728033
77,scene2,197,X1,0.034950685570778184,-0.009982406972251638
77,scene2,222,X1,0.08766188183537933,-0.007694980963189318
77,scene2,8,X2,-0.013190350741616072,0.002189252885603924
77,scene2,45,X2,-0.017992390598044593,-0.013340103721242613
77,scene2,92,X2,0.013992561162643637,-0.012901710552454088
77,scene2,108,X2,0.01732988913255186,-0.009654769122424052
77,scene2,113,X2,-0.0012780860744058032,-0.0017013732609308392
77,scene2,153,X2,-0.007150764130235532,0.007826202767190017
77,scene2,162,X2,-0.031980806279696496,-0.021706775947919924
77,scene2,17,X3,-0.010207905576465543,-0.0021952609250732373
77,scene2,35,X3,0.020323757943095513,-0.016838404971988106
77,scene2,62,X3,0.03605926923149807,-0.0038131781091903785
77,scene2,70,X3,-0.014326868635878133,-0.001804859792448781
77,scene2,95,X3,0.014908435664967933,0.011567911081866314
77,scene2,220,X3,0.03499715052092021,-0.013949322950147808
77,scene2,234,X3,-0.01158632408513484,0.0036650307576336053
77,scene2,24,X4,-0.0034444627129985063,-0.0053953242452235
77,scene2,32,X4,-0.03097857545436689,0.005309873843455408
77,scene2,90,X4,0.012986710821046951,-0.024548388024620907
77,scene2,117,X4,0.006742731711049696,-0.00930930825226831
77,scene2,168,X4,0.01577920548545123,-0.0033383568652005664
77,scene2,187,X4,0.006944198682400193,0.01256985158452788
77,scene2,201,X4,0.011018496056861784,-0.009455275640636798
77,scene2,28,X5,-0.05996582930906761,-0.0030716543585915263
77,scene2,81,X5,-0.008350173077734878,0.004552967660506599
77,scene2,110,X5,0.027472454799660043,-0.007384886271095741
77,scene2,155,X5,-0.05006289651551831,-0.009862192177276305
77,scene2,175,X5,-0.014849308460212414,0.0004979122467945636
77,scene2,213,X5,-0.0396004294964142,-0.011437543479940653
77,scene2,242,X5,0.026146985659789884,-0.010885898583723862
77,scene2,54,X6,0.021992694937710708,-0.011644395109503382
77,scene2,106,X6,0.01026539232278533,0.011089622861340794
77,scene2,131,X6,0.02941160862919946,0.004496612790865388
77,scene2,164,X6,0.03429457055842308,-0.007959016811146037
77,scene2,178,X6,0.015223124890806296,-0.005975282256866528
77,scene2,205,X6,0.0036963095970554832,-0.020598161252833612
77,scene2,230,X6,-0.01947384045390278,-0.02016093173570264
