subid,run,TR,trialtype,match_coherence,nonmatch_coherence
49,scene2,62,A1,-0.029122411692054484,-0.027479745838608148
49,scene2,73,A1,-0.029405031144234844,-0.00017616991775002685
49,scene2,109,A1,-0.034076054585274934,-0.003588373412466186
49,scene2,119,A1,-0.04865636199077552,-0.02554555684993821
49,scene2,194,A1,-0.05259073328161312,-0.006949501939967895
49,scene2,231,A1,0.04373618315165564,-0.021648752931315785
49,scene2,238,A1,-0.049848292497696754,-0.028336386914120555
49,scene2,35,A2,0.033955617563952815,-0.021509250149570548
49,scene2,41,A2,-0.009474282795075378,0.00785290090076807
49,scene2,68,A2,0.007202841806576853,-0.00480429750559658
49,scene2,161,A2,0.016547793677214075,0.0029923138628695093
49,scene2,173,A2,-0.04025472555847844,-0.01563668291526845
49,scene2,200,A2,-0.027162748690133656,0.015053576581276568
49,scene2,221,A2,-0.0016782203271086653,0.013609160038810878
49,scene2,11,A3,-0.032227193801107695,-0.0049029758752872485
49,scene2,96,A3,-0.019951795044865217,0.03133226451187333
49,scene2,114,A3,0.015711972608122748,-0.03342966828602101
49,scene2,137,A3,-0.02480709377391187,-0.0065961299070862196
49,scene2,149,A3,-7.464876323033896e-05,0.02022630695615001
49,scene2,183,A3,0.014517900905670423,-0.023134837288832876
49,scene2,205,A3,0.0026196563267978866,-0.03963885773744049
