subid,run,TR,trialtype,match_coherence,nonmatch_coherence
2,scene4,35,A1,0.06349766465675749,-0.0030615250007375826
2,scene4,93,A1,0.054962305411186296,-0.018980123762824763
2,scene4,106,A1,0.014614203093741557,-0.006268253298317576
2,scene4,121,A1,-0.06332354736298315,-0.016839717958358126
2,scene4,175,A1,-0.01496311035589234,-0.02979646857665169
2,scene4,189,A1,0.04886107522728403,0.008036509962868775
2,scene4,8,A2,0.0199584106896856,-0.005604694065841014
2,scene4,25,A2,-0.038790601871724555,0.005687369574040296
2,scene4,63,A2,0.005258283830014532,0.017863338657143422
2,scene4,115,A2,-0.002859088793789448,-0.05354023740004361
2,scene4,155,A2,0.06650805354909332,-0.018445214447610138
2,scene4,164,A2,0.04497999346803775,0.019011341648769924
2,scene4,210,A2,0.03960574306643654,-0.003187267414477025
2,scene4,19,A3,0.0018762421194628287,-0.023600302227742523
2,scene4,41,A3,-0.016304798338188906,0.016693210231704416
2,scene4,88,A3,0.0010733040474579028,0.003853001578090075
2,scene4,98,A3,-0.035062421395873296,0.0004806798075906417
2,scene4,144,A3,-0.0014826328584051703,-0.004648635262732497
2,scene4,199,A3,-0.023333017505829213,-0.03743225045867158
2,scene4,230,A3,-0.055556726905701966,-0.010825303670571404
