subid,run,TR,trialtype,match_coherence,nonmatch_coherence
75,scene3,63,X1,-0.051857418905746355,-0.023681931556032508
75,scene3,99,X1,-0.08171880001671888,0.021509145749569077
75,scene3,107,X1,-0.015477272492663965,0.0024177042830828767
75,scene3,126,X1,-0.026136626145075434,-0.010703012792049946
75,scene3,200,X1,0.014873068871775507,-0.019207147008872574
75,scene3,217,X1,-0.010837163847442086,-0.02081049983043088
75,scene3,241,X1,-0.010872958970412646,-0.001103693430676258
75,scene3,35,X2,-0.005655075524907797,0.0032127810741212435
75,scene3,70,X2,0.02348268479053836,-0.007042929809195886
75,scene3,85,X2,0.001550649414781398,0.002086505647762921
75,scene3,110,X2,0.03232546467764632,0.026699662117621956
75,scene3,163,X2,-0.004447658650644159,0.006405089348500973
75,scene3,180,X2,-0.024110077434875712,-0.0007945296961169607
75,scene3,228,X2,0.030457137712815358,0.008975676616437438
75,scene3,45,X3,0.016654776458845263,-0.001440547026985396
75,scene3,92,X3,-0.01011600425848361,-0.002315983396874694
75,scene3,114,X3,0.009479916005651954,-0.0048336623566010775
75,scene3,129,X3,-0.02980331506390808,-0.022497144401998945
75,scene3,173,X3,-0.020998419937163837,0.008804999059106339
75,scene3,203,X3,0.014439990856218728,-0.013556438731919558
75,scene3,211,X3,0.003441634084873768,0.01488747333156235
75,scene3,28,X4,-0.019214736341906583,-0.007601763578046303
75,scene3,74,X4,-0.003974636290492288,-0.004249515487811644
75,scene3,83,X4,-0.024651604803463994,0.008082011618520811
75,scene3,88,X4,-0.0064164389436622655,-0.02296457742823318
75,scene3,171,X4,-0.029278964550333225,-0.003687492210995206
75,scene3,215,X4,-0.0004985783670071422,-0.01203579859786553
75,scene3,219,X4,-0.010548125404304312,-0.0030998697733123706
75,scene3,76,X5,0.04242234232480765,0.00033836305835259245
75,scene3,138,X5,-0.003299424815291486,-0.017146119863425013
75,scene3,161,X5,-0.028446767901033825,0.003341301124375794
75,scene3,176,X5,-0.01721500473543094,-0.013905553420001845
75,scene3,188,X5,0.025877558731646235,-0.027289472922451694
75,scene3,194,X5,-0.03809836701311841,0.020402470510464434
75,scene3,226,X5,-0.005536715882121686,0.005216178352210763
75,scene3,19,X6,0.0253408642522155,-4.6442055661576944e-05
75,scene3,42,X6,0.003924591160736292,-0.03977912548444529
75,scene3,96,X6,-0.03684882357018514,-0.011801070574455595
75,scene3,117,X6,-0.006245685837720556,-0.011332743461760851
75,scene3,157,X6,0.00896766752596659,0.001413558596681509
75,scene3,191,X6,-0.01685513095519535,-0.0033185516877656343
75,scene3,223,X6,0.03697912226346172,-0.00044241004154993576
