subid,run,TR,trialtype,match_coherence,nonmatch_coherence
8,scene2,52,A1,-0.012064942692573409,-0.03182153190896214
8,scene2,66,A1,-0.035197252074585586,0.010854189349673759
8,scene2,86,A1,0.042992192556300636,0.009863704711113662
8,scene2,100,A1,-0.047094939525960326,-0.028768892537307245
8,scene2,115,A1,0.019534484579161123,-0.019901232893728374
8,scene2,166,A1,-0.0037580580547653467,0.020614464798559304
8,scene2,185,A1,0.01464774258805001,0.034086553485301846
8,scene2,14,A2,-0.004233045258420379,0.011525900720099343
8,scene2,29,A2,0.014284976978220967,-0.02496827928547424
8,scene2,134,A2,0.04891967548823676,-0.012508469751517582
8,scene2,155,A2,0.022643841364489242,0.021515562261482
8,scene2,175,A2,0.03572087670178343,0.003969756739841451
8,scene2,197,A2,0.018879937065287507,-0.020132636684108456
8,scene2,20,A3,0.013312331738145397,-0.00761103460496333
8,scene2,41,A3,-0.007099925317620446,0.015827005513805004
8,scene2,96,A3,-0.0012476790900503157,-0.0021266927783234243
8,scene2,126,A3,-0.04761759466969636,0.013707490673790781
8,scene2,143,A3,0.002690921306280153,-0.017801445005343978
8,scene2,221,A3,0.007757924887998893,-0.06276414419805544
8,scene2,238,A3,0.0393941928099197,0.0004511401247165282
