subid,run,TR,trialtype,match_coherence,nonmatch_coherence
20,scene3,35,A1,0.011626429712506256,0.00045650703771467273
20,scene3,91,A1,0.16552305126438646,-0.002801683791159218
20,scene3,113,A1,0.06766122458035555,-0.06465186285089733
20,scene3,138,A1,0.008203198158421021,0.02421202202319136
20,scene3,187,A1,-0.06136769383463256,-0.031069098391212118
20,scene3,209,A1,0.07176384217633174,-0.05018101112761993
20,scene3,237,A1,0.0063969459379817455,0.024765709066234678
20,scene3,45,A2,-0.035636518707660415,0.06297007202912863
20,scene3,71,A2,-0.0816851459123175,-0.004467753785145439
20,scene3,127,A2,-0.05801154581775231,-0.037258456259072405
20,scene3,165,A2,-0.010698535969423517,-0.04449033190486685
20,scene3,204,A2,-0.01906606321996335,-0.011816620590754279
20,scene3,213,A2,-0.03802723459791154,-0.023825228133366873
20,scene3,221,A2,-0.020943295627744773,-0.01713515827870236
20,scene3,50,A3,-0.055000906115706884,0.008271551512119685
20,scene3,77,A3,0.07157609471510684,0.005276605548419753
20,scene3,105,A3,0.03530063117234353,0.0004494672131124295
20,scene3,145,A3,0.006062614016062178,-0.0230196208870578
20,scene3,171,A3,0.06991038606431632,-0.03651367368132254
20,scene3,179,A3,-0.10418601622651635,-0.021757983306409403
20,scene3,229,A3,0.08007156564203073,0.017875986829616573
