subid,run,TR,trialtype,match_coherence,nonmatch_coherence
38,scene2,8,A1,-0.0012328372219972867,-0.011377322770505191
38,scene2,14,A1,0.05427042224388834,0.005514516572370727
38,scene2,27,A1,-0.0001775642201841098,-0.004415479615957518
38,scene2,68,A1,-0.05071872956115192,0.004679096915777427
38,scene2,121,A1,-0.025899620031390305,-0.028263706094673647
38,scene2,167,A1,0.0036383241723583226,-0.04249696421843635
38,scene2,180,A1,-0.001008662126707668,-0.03354076373840948
38,scene2,42,A2,0.05120547609040079,-0.004033582494857117
38,scene2,109,A2,0.020713636610122543,-0.018986943460383463
38,scene2,153,A2,0.017078438074520894,-0.03817681583005263
38,scene2,161,A2,0.01526006784587671,-0.015893385308166523
38,scene2,187,A2,-0.05130695314084243,0.028990851034739244
38,scene2,206,A2,0.04890674616646642,-0.03554539786811147
38,scene2,214,A2,0.00897064238108151,-0.010013975448699503
38,scene2,19,A3,0.03849646851067506,-0.01459327238678977
38,scene2,34,A3,0.02298967164930534,-0.00706932908201294
38,scene2,47,A3,-0.01765674343367944,-0.013390565336286535
38,scene2,99,A3,0.03272008039880338,-0.031845127478427396
38,scene2,142,A3,-0.021589976166500536,0.00853558208903161
38,scene2,194,A3,-0.0226861249477701,-0.016492487635348777
38,scene2,228,A3,0.022880599643947657,-0.017612913755530864
