subid,run,TR,trialtype,match_coherence,nonmatch_coherence
8,scene2,55,B1,-0.03396117671258279,-0.005170179060277812
8,scene2,68,B1,-0.007233479242990053,0.008332838293768286
8,scene2,89,B1,-0.012930492967862812,-0.01085074390677176
8,scene2,103,B1,0.01846673711704681,-0.006434589832914978
8,scene2,118,B1,0.04495877994387388,-0.014535698617315356
8,scene2,169,B1,0.0521332766277233,-0.0033113651984073866
8,scene2,187,B1,0.0007122654996024741,-0.01184955410658616
8,scene2,17,B2,-0.04574464010975093,0.012798466922974412
8,scene2,32,B2,0.004241265232575513,-0.04652795293230862
8,scene2,137,B2,0.041522785359532584,0.0019631895032344387
8,scene2,158,B2,-0.002268231383156116,-0.027008708267687948
8,scene2,177,B2,0.01656992248534282,0.0018674909901928284
8,scene2,200,B2,0.04748249731998421,-0.010208877773938172
8,scene2,233,B2,-0.030461887109999513,0.01057829151114499
8,scene2,23,B3,0.0013507469154472622,-0.004067927188168115
8,scene2,44,B3,-0.009293265069712975,-0.013547111110164017
8,scene2,98,B3,0.06054428864276504,-0.04722448187750546
8,scene2,129,B3,-0.0751348736728878,0.027438670385226092
8,scene2,147,B3,0.020593334065850625,-0.03567109108859419
8,scene2,223,B3,0.03780413054746428,-0.010683131482419398
8,scene2,241,B3,0.039395066626599716,-0.03797349728413992
