subid,run,TR,trialtype,match_coherence,nonmatch_coherence
37,scene4,13,X1,-0.05333184557136908,-0.014874394829775794
37,scene4,21,X1,0.008123784438324384,-0.015150024751888
37,scene4,133,X1,-0.0017464293943886798,0.013725943285714649
37,scene4,152,X1,0.00839215679679303,0.021373818741072956
37,scene4,162,X1,-0.05608307175930229,-0.011923806101417635
37,scene4,202,X1,0.03988997321597974,0.02329917037911607
37,scene4,238,X1,-0.0032184830689189104,0.006142646534554687
37,scene4,10,X2,0.0047356805489004354,-0.004477836285584549
37,scene4,19,X2,0.03236775291404929,-0.013373243663050066
37,scene4,93,X2,0.00459209777576509,0.00019327423468546746
37,scene4,110,X2,0.03536788609192578,0.006461565164227352
37,scene4,182,X2,0.0632018071063233,0.011153181679344698
37,scene4,210,X2,0.02336485841521499,-0.007472506237834009
37,scene4,241,X2,0.04636652563091321,0.0028160713302154625
37,scene4,30,X3,0.03153963636881844,-0.029525103963308374
37,scene4,34,X3,0.021100336852376323,-0.02621467668889494
37,scene4,63,X3,-0.06943201265913225,-0.00506069126995136
37,scene4,68,X3,-0.03736288510188226,0.019333065888152607
37,scene4,130,X3,0.013842837010536901,0.003155160539370808
37,scene4,196,X3,-0.017135456889513588,-0.01793933036921154
37,scene4,212,X3,0.016634285945970353,0.019103952875187704
37,scene4,32,X4,0.017186779036647778,0.016218612151915574
37,scene4,66,X4,-0.007917633184196827,-0.036111642749368345
37,scene4,77,X4,-0.04998621541693618,-0.01886524102275012
37,scene4,95,X4,-0.15475690541665368,0.02057519047313416
37,scene4,179,X4,-0.027503045588770657,0.011257886747771338
37,scene4,215,X4,-0.004508570913276016,0.006697684972522055
37,scene4,225,X4,-0.11880598204914454,-0.015266893637231013
37,scene4,8,X5,-0.01718640729601467,-0.005867983817557011
37,scene4,24,X5,-0.010026983119493653,-0.007123143189692528
37,scene4,49,X5,0.0022941327856334376,-0.011335214807716092
37,scene4,61,X5,0.0348757150638103,-0.004238070164682424
37,scene4,81,X5,0.007385404042646904,0.01964584114864958
37,scene4,166,X5,0.05658771767515239,0.01300079937983105
37,scene4,230,X5,0.0295375941263623,0.006359298049572619
37,scene4,17,X6,0.013158756520028,-0.00867401089972748
37,scene4,51,X6,0.01465925796728689,-0.007464891834307715
37,scene4,90,X6,-0.03115572937458841,0.001549962550113953
37,scene4,135,X6,0.02914468408976575,0.0009363593248059814
37,scene4,186,X6,-0.02211564774688429,0.009842296818557686
37,scene4,200,X6,-0.034935222275172324,-0.01097773196573846
37,scene4,227,X6,-0.009712096134831635,-0.013842030614601401
