subid,run,TR,trialtype,match_coherence,nonmatch_coherence
2,scene4,52,X1,0.038796332023708864,-0.009788339226262625
2,scene4,69,X1,0.06104141940132516,-0.006057316858451018
2,scene4,119,X1,0.013381765736009119,-0.0004161541088288157
2,scene4,139,X1,-0.003712119071927885,-0.018782677550213088
2,scene4,162,X1,0.05031560759227908,-0.012338668440854796
2,scene4,184,X1,0.04208654485114571,-0.0076192450888931205
2,scene4,236,X1,0.005290911657180733,-0.009952981090979779
2,scene4,47,X2,0.06715845722783974,-0.01645185924691195
2,scene4,81,X2,0.0434908631478263,0.0008925710022878497
2,scene4,159,X2,0.049626861647114405,-0.014791675406397203
2,scene4,172,X2,0.05180607581651394,0.024036201936359237
2,scene4,186,X2,0.0686596918205604,-0.027955137789392497
2,scene4,205,X2,0.02914547796948898,-0.015251841036372421
2,scene4,241,X2,-0.01597095187943075,-0.005038509174249878
2,scene4,71,X3,-0.042549311280352504,-0.009649281916549724
2,scene4,113,X3,0.014433974478645412,-0.02371846602360809
2,scene4,132,X3,0.017578352938781856,0.004431873792797703
2,scene4,141,X3,0.060196060381944784,-0.013797529467343703
2,scene4,170,X3,-0.0041097736224238865,0.0027614161984113213
2,scene4,193,X3,0.03188507179299806,-0.018382175702581674
2,scene4,60,X4,0.04156610303333568,-0.026720091494505584
2,scene4,74,X4,-0.004969136666811094,-0.008451224143697263
2,scene4,85,X4,-0.006693677389117689,-0.007655754621988361
2,scene4,104,X4,-0.034776718931073904,-0.013795918876554378
2,scene4,150,X4,-0.013295659354133757,0.005081622789051092
2,scene4,221,X4,0.008209438997327706,-0.0045743633140975445
2,scene4,13,X5,0.01521408822430727,0.0014636538419570354
2,scene4,57,X5,0.0025576805957135532,-0.01464424023745728
2,scene4,77,X5,0.026632849440348032,-0.018264427399014155
2,scene4,128,X5,0.007786629123567553,0.01041162401621315
2,scene4,196,X5,0.011982099719919667,-0.009260278413118345
2,scene4,208,X5,-0.021564925415176166,0.0009731354383602248
2,scene4,215,X5,-0.027646040331990557,-0.022255308782059054
2,scene4,15,X6,0.03413361252686809,-0.006355518333517984
2,scene4,32,X6,0.005430898307520765,-0.017414743085596117
2,scene4,49,X6,-0.0003228200196683263,0.01773432024854034
2,scene4,54,X6,-0.009411237187280446,-0.010746830849320925
2,scene4,136,X6,0.038109252847246256,0.005118775590154995
2,scene4,152,X6,-0.009679037790717876,-0.02724547697934463
2,scene4,217,X6,0.026396520526431894,-0.011347269942528096
