subid,run,TR,trialtype,match_coherence,nonmatch_coherence
82,scene2,8,X1,-0.06761033896892012,0.00401845534909838
82,scene2,17,X1,0.016270015842835116,-0.035306769633923527
82,scene2,55,X1,0.05169537059183107,-0.021256193668325263
82,scene2,67,X1,-0.06714866699146067,0.021770546606802537
82,scene2,148,X1,0.009380002094045312,-0.009980150071902448
82,scene2,166,X1,-0.019347408222156023,0.00025361323244871135
82,scene2,232,X1,0.0015923666218759583,-0.016762688448243048
82,scene2,29,X2,-0.00012904023273270968,0.004092984669408888
82,scene2,92,X2,0.057518794439375666,0.010845642238234626
82,scene2,100,X2,0.023538600618045875,-0.047703809231260906
82,scene2,107,X2,0.009675193932351273,-0.007780013438232092
82,scene2,112,X2,-0.03855783544559102,-0.03742203709460532
82,scene2,225,X2,-0.14854297376196224,0.028090553135284024
82,scene2,235,X2,-0.1150053424463488,0.01659726065013827
82,scene2,15,X3,-0.042022546868467174,-0.013972801554788123
82,scene2,52,X3,-0.022790323571214865,-0.008010816705079927
82,scene2,57,X3,-0.05920782173650274,-0.02575687117604428
82,scene2,95,X3,-0.008779489583173386,0.03780761986256018
82,scene2,122,X3,-0.04605172546392844,-0.011759449870067804
82,scene2,151,X3,-0.08611101152891633,-0.03272789601414527
82,scene2,172,X3,-0.06505722138343516,0.02892453265745743
82,scene2,32,X4,-0.11359364980957305,-0.00686259213310818
82,scene2,59,X4,0.057554696653826176,-0.010213721188423364
82,scene2,90,X4,-0.0995360896242528,-0.019820990598887565
82,scene2,114,X4,0.026565171178446922,0.02481965731656202
82,scene2,158,X4,0.1524623846527366,0.013690574485104412
82,scene2,163,X4,0.015396663846897592,0.021228574066276134
82,scene2,243,X4,0.06107138566915473,-0.027423825719889872
82,scene2,11,X5,0.05936493472542211,-0.030237243209247568
82,scene2,25,X5,0.054513871495679954,-0.002048893254567078
82,scene2,44,X5,-0.09103656871355008,0.027548079691325267
82,scene2,98,X5,-0.1526154496550591,0.03783685339973615
82,scene2,137,X5,-0.02450101803139258,-0.027003239073520414
82,scene2,161,X5,0.005674063810133366,-0.00547127119804249
82,scene2,204,X5,-0.05421051117153464,-0.0670533516299163
82,scene2,41,X6,0.029989606515645834,0.03694795285354167
82,scene2,82,X6,-0.014848539606947478,0.002745118103237218
82,scene2,109,X6,0.02494734658059115,0.00014061327384581323
82,scene2,169,X6,0.06078132217164359,0.021877766393821142
82,scene2,176,X6,0.08444358926448346,-0.012482447520808912
82,scene2,187,X6,-0.1367579685252889,-0.002935620712964023
82,scene2,228,X6,-0.10167126314187862,-0.00133150985072611
