subid,run,TR,trialtype,match_coherence,nonmatch_coherence
7,scene3,8,A1,0.02634598254076198,-0.021295759184089623
7,scene3,36,A1,0.013744288621559261,-0.018698466782829187
7,scene3,61,A1,-0.04348868315528836,-0.037613767773985396
7,scene3,72,A1,-0.0462193464196497,-0.0026403659453961797
7,scene3,123,A1,-0.01976220446079039,0.01970205095530935
7,scene3,139,A1,-0.0029170364390788232,-0.01797050423241067
7,scene3,187,A1,-0.00808503259766927,-0.0012116434753212597
7,scene3,16,A2,-0.028636809289896332,0.01437179310996907
7,scene3,48,A2,-0.02138490611890119,-0.022988420363293204
7,scene3,92,A2,-0.04136867493883386,-0.006407151722240134
7,scene3,117,A2,0.0458061425166107,-0.03913067150373606
7,scene3,157,A2,0.00120378852350227,-0.00783306231089786
7,scene3,193,A2,-0.05786439500754697,0.0043153143101184585
7,scene3,211,A2,0.02524452600349505,-0.008582555110228715
7,scene3,25,A3,0.01861898620987344,-0.015090130355267139
7,scene3,43,A3,-0.021041991552798445,0.007591961330650212
7,scene3,57,A3,0.03612425215220718,0.016206194646070596
7,scene3,99,A3,-0.01871123586745997,-0.021387483233903874
7,scene3,111,A3,-0.0016125775321394833,0.01448193873489295
7,scene3,132,A3,-0.02385055723145992,-0.04281476858126002
7,scene3,198,A3,-0.05339542262250896,-0.009670703769146891
