subid,run,TR,trialtype,match_coherence,nonmatch_coherence
96,scene4,22,B1,0.005501160558313605,-0.0015996605018287538
96,scene4,88,B1,-0.006382406384907484,-0.019644620373723973
96,scene4,117,B1,0.0029921265899519205,0.0066160677476550245
96,scene4,145,B1,-0.05557259845143359,0.012359805983186454
96,scene4,159,B1,0.004578590779238873,0.008376097721122569
96,scene4,222,B1,0.002765225247731344,-0.0019029297906019704
96,scene4,241,B1,-0.010712243336611424,0.019659315362975223
96,scene4,11,B2,0.0018720348325423919,0.005569776695526676
96,scene4,53,B2,-0.015362356820990825,-0.004485601561960048
96,scene4,101,B2,0.006095739847552436,0.010421964654216648
96,scene4,132,B2,-0.0454790938063917,-0.02144978347216781
96,scene4,166,B2,0.02688337751327552,0.003288917047494194
96,scene4,206,B2,0.01913829932378212,0.006401926086743015
96,scene4,236,B2,-0.025364768302280228,0.013741887307842858
96,scene4,59,B3,0.0016149798013907594,0.025725892063036115
96,scene4,76,B3,-0.007603020867702576,-0.004523240863729324
96,scene4,150,B3,0.007673975744887169,0.004353284903854218
96,scene4,172,B3,-0.03439255262847305,-0.006307618735874416
96,scene4,181,B3,0.009276515839524671,0.02237328024368192
96,scene4,190,B3,-0.014219902052155531,-0.008747443085004128
96,scene4,202,B3,0.001216865264795122,-0.019913054050906202
