subid,run,TR,trialtype,match_coherence,nonmatch_coherence
4,scene3,21,B1,-0.0017005202421866868,0.016584110741153724
4,scene3,32,B1,0.0473006740234633,0.01916136050429024
4,scene3,47,B1,-0.0014626756376371318,-0.025281084420042448
4,scene3,122,B1,0.020000399820093367,0.0016287827829349949
4,scene3,175,B1,-0.004747002708242067,0.017099383493329696
4,scene3,193,B1,-0.024656643700450235,0.010054551055514128
4,scene3,210,B1,0.060014838320927494,0.0013409620500972076
4,scene3,66,B2,-0.01790350440915625,-0.020462067048793435
4,scene3,77,B2,0.0022124732526092577,0.027723380167728035
4,scene3,94,B2,0.014609552396790543,1.3279403022672745e-05
4,scene3,128,B2,0.014219861665642772,0.003333987927313545
4,scene3,166,B2,0.017719555044429583,0.0038196548110132657
4,scene3,187,B2,-0.01852567806740531,0.01089449783327975
4,scene3,243,B2,-0.012672888611662587,0.01600522799006256
4,scene3,27,B3,-0.0593689822716163,0.013035465235099542
4,scene3,57,B3,-0.00841352949170147,-0.005645954922448497
4,scene3,112,B3,-0.009230725153255489,0.03399609016104721
4,scene3,134,B3,-0.0209087166666104,-0.01674744653039182
4,scene3,146,B3,-0.011528150098533271,-0.002686460501351688
4,scene3,180,B3,0.010853253291118482,-0.005317725263569293
4,scene3,215,B3,0.008150025131824378,-0.02658601092398157
