subid,run,TR,trialtype,match_coherence,nonmatch_coherence
38,scene3,24,X1,0.014455885123615883,-0.012547967824446013
38,scene3,55,X1,0.027717542086595198,0.029967873980663244
38,scene3,71,X1,0.015952666952180398,0.01612265309494343
38,scene3,85,X1,0.017238200211883947,-0.006264385501760671
38,scene3,120,X1,-0.02944927319528004,-0.025946002972093662
38,scene3,143,X1,-0.012346164757470834,0.0008613869276511766
38,scene3,196,X1,0.012512850476698402,-0.007528786168544799
38,scene3,12,X2,0.041784733665175204,0.020398481839617455
38,scene3,33,X2,0.023914208029317624,-0.00796815866460839
38,scene3,98,X2,0.00042145404862358425,0.012305610478809815
38,scene3,123,X2,-0.011649956452681236,-0.004079484545954949
38,scene3,172,X2,0.009118427367283995,-0.034488771097302535
38,scene3,210,X2,-0.030794410694409663,-0.0020746408729564697
38,scene3,225,X2,-0.04673372336455899,0.0037656285340115924
38,scene3,22,X3,0.0013144954133002503,0.014533286273143755
38,scene3,68,X3,-0.024231563436860754,-0.01375194510626783
38,scene3,105,X3,-0.0044519325750475985,-0.016525919232049303
38,scene3,126,X3,0.007295732491135714,-0.0025569824062919425
38,scene3,135,X3,-0.02895073410910548,-0.005358799791549399
38,scene3,223,X3,0.030311955424460107,-0.02691018898914053
38,scene3,240,X3,-0.034631578508466765,0.002911426955651807
38,scene3,31,X4,0.007736225329935548,-0.004341162715837863
38,scene3,44,X4,0.03382571119113558,-0.022416785557959215
38,scene3,65,X4,-0.04513536307969427,0.022460274299715137
38,scene3,130,X4,0.022899030592206427,-0.004853872387700005
38,scene3,146,X4,-0.0025130424595802563,0.008716748311113017
38,scene3,199,X4,0.033195015526712314,-0.011622543712491705
38,scene3,243,X4,-0.05766733435674148,-0.01168681634854107
38,scene3,36,X5,-0.030024450802389326,-0.0030494495034037706
38,scene3,51,X5,0.010163910753311347,-0.007226882920284639
38,scene3,73,X5,-0.02101906055277379,0.007065407279386007
38,scene3,161,X5,0.005396840917457898,-0.009000019976616145
38,scene3,176,X5,-0.02140038448036991,-0.015797306215275694
38,scene3,187,X5,-0.01289438107517816,-0.014890363681856122
38,scene3,203,X5,0.011437888789658401,-0.012234292920405797
38,scene3,94,X6,-0.027186323031901886,0.012181893918211045
38,scene3,102,X6,-0.02463423546383955,-0.003918983556635756
38,scene3,118,X6,-0.010171244043634247,-0.009740252989290545
38,scene3,133,X6,-0.07271235617235128,0.005160107726902172
38,scene3,164,X6,0.00016667285858459197,-0.006207848048602349
38,scene3,220,X6,-0.02040221085078963,-0.0036200549935552695
38,scene3,237,X6,-0.0040316061852764245,0.002663497258701132
