subid,run,TR,trialtype,match_coherence,nonmatch_coherence
106,scene4,53,X1,6.109097541297699e-05,0.0009796862021867856
106,scene4,62,X1,0.023249363889554175,-0.008104366443392783
106,scene4,88,X1,0.022440113381773482,-0.03458876769407405
106,scene4,154,X1,-0.0318157952530598,0.020928463809466023
106,scene4,170,X1,-0.012116439451566832,-0.024659776206506154
106,scene4,203,X1,0.02939262575977607,0.013922312799522319
106,scene4,237,X1,-0.07279437791129326,-0.04105180642566495
106,scene4,38,X2,-0.02971122242213364,0.016685089474212707
106,scene4,116,X2,0.1297295982973704,-0.0002637631593511439
106,scene4,126,X2,0.03655667275221874,-0.003996353782883398
106,scene4,140,X2,0.008601585673009992,0.011318237401949397
106,scene4,186,X2,0.03998670500738801,-0.006776565504183534
106,scene4,209,X2,-0.008892585413755538,-0.022784152945780296
106,scene4,220,X2,0.0014544639990789014,0.0007472956605654724
106,scene4,8,X3,0.012508611692299748,-0.002117940885200268
106,scene4,40,X3,0.0887757137609791,0.034516158963894615
106,scene4,118,X3,-0.08797166829956818,-0.03842433573090607
106,scene4,123,X3,-0.03743531905811752,-0.004806902088958568
106,scene4,135,X3,-0.05692977774593437,-0.001526800978348999
106,scene4,172,X3,0.03759109854578224,0.0175658289135423
106,scene4,11,X4,-0.018879555360528374,-0.008176760445221008
106,scene4,22,X4,-0.02035446129378327,0.026437645416272845
106,scene4,56,X4,-0.01913392300781799,-0.012258629454197334
106,scene4,65,X4,-0.048869900528396015,-0.026725483586972933
106,scene4,138,X4,-0.012346633206093242,-0.010912876908186113
106,scene4,143,X4,0.04614144374879398,-0.026157650854536505
106,scene4,211,X4,-0.03525333484459233,-0.00014726397315667985
106,scene4,25,X5,-0.083985712862373,0.05743998746074923
106,scene4,42,X5,-0.078526116286596,-0.01584150521233577
106,scene4,58,X5,-0.025731238189417888,0.0322847496754542
106,scene4,84,X5,-0.04194639821066574,-0.014739276870219763
106,scene4,120,X5,0.00631839494018548,0.02094655796223015
106,scene4,189,X5,0.0018867733195194424,-0.029337198490031104
106,scene4,235,X5,0.044030617854839776,0.028044264700502797
106,scene4,20,X6,-0.08792380663155501,0.008198917186271379
106,scene4,50,X6,-0.06539641613855163,-0.0034321863060571725
106,scene4,75,X6,-0.01699837388007253,-0.005532103417090284
106,scene4,108,X6,0.022233194594312073,-0.03239940768561355
106,scene4,156,X6,0.09308387950805706,-0.002015094942847456
106,scene4,205,X6,-0.055687187220355726,-0.008268248189565057
106,scene4,228,X6,0.038058004049221224,-0.04583218334775313
