subid,run,TR,trialtype,match_coherence,nonmatch_coherence
94,scene3,39,X1,-0.023110532982612925,0.009805731023294793
94,scene3,50,X1,0.013169400355294805,-0.01660188149454015
94,scene3,134,X1,-0.022729975272547328,-0.010773092635919905
94,scene3,138,X1,0.023638704351452742,-0.017776756359613958
94,scene3,154,X1,-0.00048022049114916366,-0.0015576884820177525
94,scene3,196,X1,0.0667068249060104,-0.004946422858296565
94,scene3,206,X1,0.03513925383540542,-0.011928827676377589
94,scene3,20,X2,0.02717590933795541,0.0012438745947181984
94,scene3,35,X2,0.017443761126335586,-0.0030932544053543292
94,scene3,105,X2,0.028941494695337067,-0.014538498938381921
94,scene3,125,X2,0.00645889605511063,0.0030063455060285555
94,scene3,136,X2,-0.02150391213529801,-0.016370272181197413
94,scene3,183,X2,0.028525552945238838,-0.01503204909615728
94,scene3,243,X2,-0.004481162450345116,0.007476437956055705
94,scene3,29,X3,0.013070727440492785,9.523401497610329e-07
94,scene3,72,X3,-0.03621185911295601,-0.03352130368733097
94,scene3,94,X3,0.0024319098238868345,-0.019428411102829248
94,scene3,122,X3,-0.07554521579940128,-0.005790952799737674
94,scene3,152,X3,0.022568790505679465,-0.025730610314598428
94,scene3,166,X3,-0.028742818058191958,-0.014573213428425776
94,scene3,180,X3,-0.001944562878011917,0.009088746672040966
94,scene3,31,X4,0.012701798776493751,-0.001576423556047084
94,scene3,58,X4,-0.005831763046661487,0.011442893100530998
94,scene3,68,X4,-0.05402881019622935,0.015590972717939836
94,scene3,78,X4,-0.05365811865134129,-0.008914209228075252
94,scene3,99,X4,0.0036356471506071666,-0.009302017876557472
94,scene3,118,X4,-0.01832910674958937,-0.005130266729939025
94,scene3,148,X4,0.02032490276224685,0.011782954349236503
94,scene3,33,X5,0.0012325934189988234,-0.01965951427473126
94,scene3,66,X5,-0.018181107458854776,-0.0018011676580858298
94,scene3,81,X5,-0.077363742877783,0.009262133758655712
94,scene3,145,X5,-0.03501312666889895,-0.0037075869892300604
94,scene3,158,X5,-0.03407561090739772,0.00235516097026741
94,scene3,185,X5,-0.01366480722741796,-0.004522203539119267
94,scene3,209,X5,0.014008340830770944,-0.008686608835267768
94,scene3,37,X6,-0.07281108494885451,-0.007359179165292438
94,scene3,85,X6,0.025712902650007457,-0.005492936538138757
94,scene3,96,X6,-0.029332318999620244,-0.0039038847375290468
94,scene3,101,X6,0.02750078279996769,-0.009064136253905591
94,scene3,141,X6,0.04377966018173229,-0.012298964623631382
94,scene3,194,X6,-0.04624739550061898,0.009372695586255256
94,scene3,233,X6,0.0038074316762630573,-0.017045943289756928
