subid,run,TR,trialtype,match_coherence,nonmatch_coherence
104,scene2,26,X1,-0.011686367212852428,-0.012748665899022613
104,scene2,86,X1,0.019985967495349522,-0.0010268989482655512
104,scene2,104,X1,0.02366072902367163,-0.008008083905003266
104,scene2,118,X1,-0.04896580183174754,-0.011727092416690501
104,scene2,131,X1,-0.01689715110611659,-0.01731435162720822
104,scene2,180,X1,0.0057272745134391975,-0.015606397082762711
104,scene2,241,X1,-0.02786223110749703,-0.0043547119240461
104,scene2,68,X2,0.005450526733766344,-0.0053839827558029695
104,scene2,108,X2,-0.014563860128692645,-0.01575975825037633
104,scene2,128,X2,-0.032077668623696216,0.009613495579266064
104,scene2,149,X2,-0.035438121848532955,-0.0027635742221708
104,scene2,197,X2,0.06640153102259233,-0.017823257235866953
104,scene2,228,X2,-0.020811495115144765,0.0028427271558291696
104,scene2,238,X2,0.0026334805190222337,0.010732966998613572
104,scene2,33,X3,-0.004248083786893456,-0.012160256334224252
104,scene2,92,X3,-0.005581320931809749,-0.0004555931588552297
104,scene2,101,X3,-0.05569001946419177,0.00820062641597193
104,scene2,156,X3,-0.01898725820486712,-0.004909942433467874
104,scene2,177,X3,0.035464009060154685,-0.024092319171518172
104,scene2,195,X3,-0.002838910824098593,-0.0017624366235215565
104,scene2,230,X3,0.016797039326207942,-0.004019367827462235
104,scene2,15,X4,0.008937706169293945,-0.003681768962751843
104,scene2,23,X4,0.04855235143005687,0.004381739958541433
104,scene2,42,X4,0.05220397973933464,-0.012893840963345494
104,scene2,59,X4,0.048313074815741396,-0.00644984996968557
104,scene2,79,X4,0.02873586561746264,-0.004894176800123326
104,scene2,135,X4,0.042253838188122984,-0.007737618651078759
104,scene2,220,X4,0.05616601046998881,-0.011574529073845945
104,scene2,19,X5,-0.03638192881922602,-0.008975653353166977
104,scene2,66,X5,-0.011847732147166007,-0.00378901850247392
104,scene2,77,X5,-0.0025425604295120016,-0.002742295374214797
104,scene2,90,X5,0.01465124829548354,0.00010415374717243432
104,scene2,165,X5,0.014131605542690646,-0.0012293507009906827
104,scene2,207,X5,0.0027799587392388953,-0.017420321343918018
104,scene2,218,X5,0.034064696465975465,-0.00552473247883603
104,scene2,17,X6,0.01748453366391002,-0.010654771771851606
104,scene2,56,X6,-0.008074690926525576,-0.010371784735988713
104,scene2,70,X6,0.028432739083564737,-0.004399802838221013
104,scene2,183,X6,-0.0014128783151596148,0.0037382533376814774
104,scene2,193,X6,0.008057039113416606,-0.0029882907190330035
104,scene2,205,X6,-0.02657919317347172,-0.0017732145830934689
104,scene2,224,X6,-0.0034875005012174353,-0.0041042008971151085
