subid,run,TR,trialtype,match_coherence,nonmatch_coherence
36,scene2,44,B1,-0.043425773986843365,-0.03258597114731904
36,scene2,59,B1,-0.02664820519484819,0.006338945329263226
36,scene2,93,B1,0.036777657170408616,-0.01321326250022876
36,scene2,100,B1,-0.028653873905665834,-0.0089566814648018
36,scene2,139,B1,-0.011314310976864557,0.004407821809595662
36,scene2,184,B1,-0.0010005810465462297,0.01870317157629849
36,scene2,214,B1,-0.014244435264959679,0.029206208862096274
36,scene2,28,B2,-0.021114325753228524,9.11546741223195e-05
36,scene2,49,B2,-0.0009403940194977894,0.027550262466499182
36,scene2,81,B2,-0.04749031572735742,-0.011483133286222849
36,scene2,115,B2,0.0013524871864131576,-0.000903175844661445
36,scene2,202,B2,-0.027208811683031593,0.02448274540872272
36,scene2,228,B2,-0.02053557359091606,-0.010580506512691601
36,scene2,241,B2,-0.04664815390874701,0.02248800262248476
36,scene2,10,B3,0.07384413774652966,0.014443618440214146
36,scene2,20,B3,0.04332831484182193,-0.005793644612407292
36,scene2,38,B3,-0.022280155757794868,-0.027692329430480677
36,scene2,132,B3,0.028317619134967848,0.023383117795443106
36,scene2,144,B3,0.03485071948311227,-0.0028477025305649072
36,scene2,179,B3,0.02130800572604294,0.019844848265830252
36,scene2,234,B3,-0.028291291442343453,0.006462763433516643
