"","subject","trial","Timebin","ps.adj","time.adj","img","categ","cond","rep","answer","trialdur","acc","rt","resp","group","block","ITI"
"914",79,16,316,-265.663733528725,3.16,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"915",79,16,317,-265.620605073031,3.17,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"916",79,16,318,-265.577476617338,3.18,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"917",79,16,319,-265.534348161644,3.19,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"918",79,16,320,-265.49121970595,3.2,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"919",79,16,321,-265.448091250257,3.21,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"920",79,16,322,-265.404962794563,3.22,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"921",79,16,323,-265.361834338869,3.23,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"922",79,16,324,-265.318705883175,3.24,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"923",79,16,325,-265.275577427482,3.25,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"924",79,16,326,-265.232448971788,3.26,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"925",79,16,327,-265.189320516094,3.27,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"926",79,16,328,-265.1461920604,3.28,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"927",79,16,329,-265.103063604707,3.29,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"928",79,16,330,-265.059935149013,3.3,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"929",79,16,331,-265.016806693319,3.31,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"930",79,16,332,-264.973678237626,3.32,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"931",79,16,333,-264.930549781932,3.33,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"932",79,16,334,-264.887421326238,3.34,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"933",79,16,335,-264.844292870544,3.35,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"934",79,16,336,-264.801164414851,3.36,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"935",79,16,337,-264.758035959157,3.37,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"936",79,16,338,-264.714907503463,3.38,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"937",79,16,339,-264.671779047769,3.39,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"938",79,16,340,-264.628650592076,3.4,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"939",79,16,341,-264.585522136382,3.41,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"940",79,16,342,-264.542393680688,3.42,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"941",79,16,343,-264.499265224995,3.43,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"942",79,16,344,-264.456136769301,3.44,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"943",79,16,345,-264.413008313607,3.45,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"944",79,16,346,-264.369879857913,3.46,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"945",79,16,347,-264.32675140222,3.47,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"946",79,16,348,-264.283622946526,3.48,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"947",79,16,349,-264.240494490832,3.49,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"948",79,16,350,-264.195209612354,3.5,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"949",79,16,351,-264.15208115666,3.51,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"950",79,16,352,-264.111109123751,3.52,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"951",79,16,353,-264.067980668057,3.53,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"952",79,16,354,-264.024852212364,3.54,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"953",79,16,355,-263.98172375667,3.55,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"954",79,16,356,-263.938595300976,3.56,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"955",79,16,357,-263.895466845282,3.57,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"956",79,16,358,-263.852338389589,3.58,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"957",79,16,359,-263.809209933895,3.59,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"958",79,16,360,-263.766081478201,3.6,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"959",79,16,361,-263.722953022508,3.61,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"960",79,16,362,-263.679824566814,3.62,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"961",79,16,363,-263.63669611112,3.63,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"962",79,16,364,-263.593567655426,3.64,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"963",79,16,365,-263.550439199733,3.65,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"964",79,16,366,-263.507310744039,3.66,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"965",79,16,367,-263.464182288345,3.67,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"966",79,16,368,-263.421053832651,3.68,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"967",79,16,369,-263.377925376958,3.69,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"968",79,16,370,-263.334796921264,3.7,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"969",79,16,371,-263.29166846557,3.71,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"970",79,16,372,-263.248540009877,3.72,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"971",79,16,373,-263.205411554183,3.73,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"972",79,16,374,-263.162283098489,3.74,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"973",79,16,375,-263.116998220011,3.75,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"974",79,16,376,-263.073869764317,3.76,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"975",79,16,377,-263.032897731408,3.77,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"976",79,16,378,-262.989769275714,3.78,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"977",79,16,379,-262.94664082002,3.79,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"978",79,16,380,-262.903512364327,3.8,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"979",79,16,381,-262.860383908633,3.81,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"980",79,16,382,-262.817255452939,3.82,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"981",79,16,383,-262.774126997246,3.83,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"982",79,16,384,-262.730998541552,3.84,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"983",79,16,385,-262.687870085858,3.85,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"984",79,16,386,-262.644741630164,3.86,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"985",79,16,387,-262.601613174471,3.87,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"986",79,16,388,-262.558484718777,3.88,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"987",79,16,389,-262.515356263083,3.89,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"988",79,16,390,-262.47222780739,3.9,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"989",79,16,391,-262.429099351696,3.91,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"990",79,16,392,-262.385970896002,3.92,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"991",79,16,393,-262.342842440308,3.93,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"992",79,16,394,-262.299713984615,3.94,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"993",79,16,395,-262.256585528921,3.95,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"994",79,16,396,-262.213457073227,3.96,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"995",79,16,397,-262.170328617533,3.97,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"996",79,16,398,-262.12720016184,3.98,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"997",79,16,399,-262.084071706146,3.99,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"998",79,16,400,-262.038786827668,4,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"999",79,16,401,-261.993501949189,4.01,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1000",79,16,402,-261.95252991628,4.02,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1001",79,16,403,-261.911557883371,4.03,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1002",79,16,404,-261.868429427677,4.04,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1003",79,16,405,-261.823144549199,4.05,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1004",79,16,406,-261.780016093505,4.06,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1005",79,16,407,-261.739044060596,4.07,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1006",79,16,408,-261.695915604902,4.08,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1007",79,16,409,-261.650630726424,4.09,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1008",79,16,410,-261.60750227073,4.1,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1009",79,16,411,-261.566530237821,4.11,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1010",79,16,412,-261.523401782128,4.12,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1011",79,16,413,-261.478116903649,4.13,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1012",79,16,414,-261.434988447955,4.14,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1013",79,16,415,-261.394016415046,4.15,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1014",79,16,416,-261.350887959353,4.16,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1015",79,16,417,-261.305603080874,4.17,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1016",79,16,418,-261.262474625181,4.18,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1017",79,16,419,-261.221502592271,4.19,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1018",79,16,420,-261.178374136578,4.2,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1019",79,16,421,-261.133089258099,4.21,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1020",79,16,422,-261.089960802406,4.22,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1021",79,16,423,-261.048988769497,4.23,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1022",79,16,424,-261.005860313803,4.24,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1023",79,16,425,-260.960575435324,4.25,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1024",79,16,426,-260.915290556846,4.26,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1025",79,16,427,-260.874318523937,4.27,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1026",79,16,428,-260.833346491028,4.28,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1027",79,16,429,-260.790218035334,4.29,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1028",79,16,430,-260.744933156856,4.3,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1029",79,16,431,-260.701804701162,4.31,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1030",79,16,432,-260.660832668253,4.32,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1031",79,16,433,-260.617704212559,4.33,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1032",79,16,434,-260.572419334081,4.34,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1033",79,16,435,-260.529290878387,4.35,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1034",79,16,436,-260.488318845478,4.36,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1035",79,16,437,-260.445190389784,4.37,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1036",79,16,438,-260.399905511306,4.38,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1037",79,16,439,-260.356777055612,4.39,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1038",79,16,440,-260.315805022703,4.4,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1039",79,16,441,-260.27267656701,4.41,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1040",79,16,442,-260.227391688531,4.42,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1041",79,16,443,-260.184263232837,4.43,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1042",79,16,444,-260.143291199928,4.44,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1043",79,16,445,-260.100162744235,4.45,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1044",79,16,446,-260.054877865756,4.46,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1045",79,16,447,-260.011749410062,4.47,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
"1046",79,16,448,-259.990185182216,4.48,"mountains8.jpg","mountains","X",22,"no",0.999878,1,0.473570585250854,"j",0,4,3.5
