subID,run,roi1,roi2,TR,ets
17,scene3,CA1,CA23,0,2.5717477334236567
17,scene3,CA1,CA23,1,0.28888527741847303
17,scene3,CA1,CA23,2,0.2745355460404649
17,scene3,CA1,CA23,3,-0.015179126477259731
17,scene3,CA1,CA23,4,0.355273636791708
17,scene3,CA1,CA23,5,0.0015420530558356196
17,scene3,CA1,CA23,6,0.4066504844546592
17,scene3,CA1,CA23,7,-1.5719485409400016
17,scene3,CA1,CA23,8,0.31235147508782934
17,scene3,CA1,CA23,9,-0.07250109409719677
17,scene3,CA1,CA23,10,-0.041788318563276534
17,scene3,CA1,CA23,11,-0.050184549893837936
17,scene3,CA1,CA23,12,0.06629535036159313
17,scene3,CA1,CA23,13,-0.020064241627244538
17,scene3,CA1,CA23,14,-0.0007752121644980156
17,scene3,CA1,CA23,15,2.0466532913509212
17,scene3,CA1,CA23,16,0.9040067442984256
17,scene3,CA1,CA23,17,-0.8290728083929731
17,scene3,CA1,CA23,18,0.007117677081937424
17,scene3,CA1,CA23,19,0.5964033097362674
17,scene3,CA1,CA23,20,-0.6672642079200758
17,scene3,CA1,CA23,21,-0.0036054772760204354
17,scene3,CA1,CA23,22,2.7391999035781285
17,scene3,CA1,CA23,23,0.5858935658198701
17,scene3,CA1,CA23,24,-0.8970429690846045
17,scene3,CA1,CA23,25,0.23215636152596086
17,scene3,CA1,CA23,26,0.2885797434793543
17,scene3,CA1,CA23,27,-0.4632583533089774
17,scene3,CA1,CA23,28,-0.3323664499160305
17,scene3,CA1,CA23,29,-0.04074336667696196
17,scene3,CA1,CA23,30,-0.24636005349398923
17,scene3,CA1,CA23,31,0.0984312819615518
17,scene3,CA1,CA23,32,-0.053157966100062154
17,scene3,CA1,CA23,33,0.6398877416892624
17,scene3,CA1,CA23,34,0.002846899814543501
17,scene3,CA1,CA23,35,-0.9527757511702809
17,scene3,CA1,CA23,36,-1.6606737304461856
17,scene3,CA1,CA23,37,-0.4311131792636372
17,scene3,CA1,CA23,38,0.012923032882372967
17,scene3,CA1,CA23,39,0.30076666345506203
17,scene3,CA1,CA23,40,0.7101481520500168
17,scene3,CA1,CA23,41,-0.5346275988159526
17,scene3,CA1,CA23,42,0.010242189253317999
17,scene3,CA1,CA23,43,0.14737156689207273
17,scene3,CA1,CA23,44,0.12420896766567004
17,scene3,CA1,CA23,45,2.0091085011284826
17,scene3,CA1,CA23,46,-0.49158839401181686
17,scene3,CA1,CA23,47,-0.21728157608928123
17,scene3,CA1,CA23,48,0.5940386079884026
17,scene3,CA1,CA23,49,0.13043041790055337
17,scene3,CA1,CA23,50,0.7046578145441836
17,scene3,CA1,CA23,51,0.4949463831421486
17,scene3,CA1,CA23,52,-0.6156004933001359
17,scene3,CA1,CA23,53,-0.20629773678530502
17,scene3,CA1,CA23,54,2.5222174809535325
17,scene3,CA1,CA23,55,0.06444641766367246
17,scene3,CA1,CA23,56,0.013753633684812023
17,scene3,CA1,CA23,57,0.5446864503471703
17,scene3,CA1,CA23,58,1.982884835045167
17,scene3,CA1,CA23,59,0.5232047586012308
17,scene3,CA1,CA23,60,-0.4906456784046364
17,scene3,CA1,CA23,61,-0.29781601925660234
17,scene3,CA1,CA23,62,0.17960437881202723
17,scene3,CA1,CA23,63,0.5466489363304597
17,scene3,CA1,CA23,64,-0.3271289439940264
17,scene3,CA1,CA23,65,-0.40160282105462136
17,scene3,CA1,CA23,66,0.2685052999989485
17,scene3,CA1,CA23,67,0.14233423419506058
17,scene3,CA1,CA23,68,-0.5117138050518121
17,scene3,CA1,CA23,69,8.533449758728128
17,scene3,CA1,CA23,70,-0.13535723013825143
17,scene3,CA1,CA23,71,0.33567506489185406
17,scene3,CA1,CA23,72,0.056822312273340676
17,scene3,CA1,CA23,73,-0.23419383189888404
17,scene3,CA1,CA23,74,0.08061013717665359
17,scene3,CA1,CA23,75,0.12150465639177879
17,scene3,CA1,CA23,76,0.9803379182197065
17,scene3,CA1,CA23,77,-0.8855778909080277
17,scene3,CA1,CA23,78,-0.5400099072055163
17,scene3,CA1,CA23,79,1.3150739779135712
17,scene3,CA1,CA23,80,-0.08220407794292427
17,scene3,CA1,CA23,81,-0.04228419272957487
17,scene3,CA1,CA23,82,0.09006731288380941
17,scene3,CA1,CA23,83,0.717354294461584
17,scene3,CA1,CA23,84,2.5956207800379807
17,scene3,CA1,CA23,85,0.7619899734466187
17,scene3,CA1,CA23,86,1.219241783854935
17,scene3,CA1,CA23,87,-0.5729332303821278
17,scene3,CA1,CA23,88,0.005371550326387135
17,scene3,CA1,CA23,89,-0.4855321112992885
17,scene3,CA1,CA23,90,0.1369955889144112
17,scene3,CA1,CA23,91,1.6424464073493774
17,scene3,CA1,CA23,92,-0.32073306787272476
17,scene3,CA1,CA23,93,-0.12521348350695696
17,scene3,CA1,CA23,94,0.35408017036887085
17,scene3,CA1,CA23,95,-0.00964141673535667
17,scene3,CA1,CA23,96,0.4519908806136708
17,scene3,CA1,CA23,97,-0.4163861126801394
17,scene3,CA1,CA23,98,1.3141214275820021
17,scene3,CA1,CA23,99,0.4515011349129508
17,scene3,CA1,CA23,100,-0.2149839322552241
17,scene3,CA1,CA23,101,1.25355020470832
17,scene3,CA1,CA23,102,0.10611520471617175
17,scene3,CA1,CA23,103,-0.0177745182630495
17,scene3,CA1,CA23,104,0.16849931240309057
17,scene3,CA1,CA23,105,1.023805366707213
17,scene3,CA1,CA23,106,0.481806409167253
17,scene3,CA1,CA23,107,0.22156672589919152
