subID,run,roi1,roi2,TR,ets
64,scene2,CA1,CA23,0,-1.3861760302487782
64,scene2,CA1,CA23,1,1.9720615521115084
64,scene2,CA1,CA23,2,-2.431195114667197
64,scene2,CA1,CA23,3,-1.1419564448664248
64,scene2,CA1,CA23,4,-0.049935269374382786
64,scene2,CA1,CA23,5,0.5709493045563413
64,scene2,CA1,CA23,6,0.4040803502199996
64,scene2,CA1,CA23,7,1.7426249898625596
64,scene2,CA1,CA23,8,2.024712504733213
64,scene2,CA1,CA23,9,-1.3664163458558303
64,scene2,CA1,CA23,10,-0.8948478142378345
64,scene2,CA1,CA23,11,0.5878238864475469
64,scene2,CA1,CA23,12,1.223079273290309
64,scene2,CA1,CA23,13,0.08921119264165857
64,scene2,CA1,CA23,14,0.9416081017586532
64,scene2,CA1,CA23,15,1.0654412305266296
64,scene2,CA1,CA23,16,0.48967582570114143
64,scene2,CA1,CA23,17,-0.07035628136212763
64,scene2,CA1,CA23,18,-0.18936553559576372
64,scene2,CA1,CA23,19,0.1482625576014823
64,scene2,CA1,CA23,20,-0.23104467201978107
64,scene2,CA1,CA23,21,-0.5653059299411182
64,scene2,CA1,CA23,22,-0.7188403237604893
64,scene2,CA1,CA23,23,0.5992835911298553
64,scene2,CA1,CA23,24,-0.08538915257527716
64,scene2,CA1,CA23,25,1.0504681362252504
64,scene2,CA1,CA23,26,-0.1089363631791699
64,scene2,CA1,CA23,27,0.26745957121092073
64,scene2,CA1,CA23,28,-0.3332349174978663
64,scene2,CA1,CA23,29,-1.3739862403405716
64,scene2,CA1,CA23,30,-0.820110254482441
64,scene2,CA1,CA23,31,0.03808754301291652
64,scene2,CA1,CA23,32,1.3074421668826062
64,scene2,CA1,CA23,33,0.1039989054166934
64,scene2,CA1,CA23,34,-0.7458809299111238
64,scene2,CA1,CA23,35,0.8984853479724568
64,scene2,CA1,CA23,36,-0.8628286773787816
64,scene2,CA1,CA23,37,-0.3043056251193398
64,scene2,CA1,CA23,38,-0.03336741930205706
64,scene2,CA1,CA23,39,0.004135990457167051
64,scene2,CA1,CA23,40,-0.0041729979145241815
64,scene2,CA1,CA23,41,0.0003599805903989169
64,scene2,CA1,CA23,42,0.1228288810148388
64,scene2,CA1,CA23,43,0.6093536070574745
64,scene2,CA1,CA23,44,2.3397784526822103
64,scene2,CA1,CA23,45,-0.0181630857469042
64,scene2,CA1,CA23,46,-2.260032450065573
64,scene2,CA1,CA23,47,0.12468604047637215
64,scene2,CA1,CA23,48,-0.8727715909613635
64,scene2,CA1,CA23,49,0.18215178318107964
64,scene2,CA1,CA23,50,1.4689656904844348
64,scene2,CA1,CA23,51,-0.11594970947707328
64,scene2,CA1,CA23,52,-0.2357531163946169
64,scene2,CA1,CA23,53,-0.29274803857007947
64,scene2,CA1,CA23,54,-0.37811250537502905
64,scene2,CA1,CA23,55,0.5726473148405132
64,scene2,CA1,CA23,56,-0.1269942729794694
64,scene2,CA1,CA23,57,-0.7334166461946316
64,scene2,CA1,CA23,58,-0.38461271168895295
64,scene2,CA1,CA23,59,-0.5205958871715668
64,scene2,CA1,CA23,60,-0.6359312643667464
64,scene2,CA1,CA23,61,0.7582511899283134
64,scene2,CA1,CA23,62,-0.0902359009147397
64,scene2,CA1,CA23,63,0.24737748580446134
64,scene2,CA1,CA23,64,1.2884665837691973
64,scene2,CA1,CA23,65,-0.22344615666222242
64,scene2,CA1,CA23,66,-3.190723413940021
64,scene2,CA1,CA23,67,0.6396318764747112
64,scene2,CA1,CA23,68,0.5280716911704165
64,scene2,CA1,CA23,69,-0.04006022953692805
64,scene2,CA1,CA23,70,-0.5138948578415803
64,scene2,CA1,CA23,71,0.008925921181076137
64,scene2,CA1,CA23,72,3.0935267372335487
64,scene2,CA1,CA23,73,-0.0008923250151708091
64,scene2,CA1,CA23,74,-0.0009576976613435691
64,scene2,CA1,CA23,75,-9.081756175682721e-05
64,scene2,CA1,CA23,76,0.0008489993039968534
64,scene2,CA1,CA23,77,0.008081647621483959
64,scene2,CA1,CA23,78,-0.571896456995504
64,scene2,CA1,CA23,79,-0.4626616333804352
64,scene2,CA1,CA23,80,1.5267888128807112
64,scene2,CA1,CA23,81,-0.37478729774073116
64,scene2,CA1,CA23,82,0.0619823303378037
64,scene2,CA1,CA23,83,-0.2177796414359629
64,scene2,CA1,CA23,84,0.2555893281829488
64,scene2,CA1,CA23,85,-0.005466980653627299
64,scene2,CA1,CA23,86,-0.050376466201451246
