subID,run,roi1,roi2,TR,ets
104,scene3,CA1,CA23,0,1.4952058850535925
104,scene3,CA1,CA23,1,0.2477468403369803
104,scene3,CA1,CA23,2,1.9427522542212936
104,scene3,CA1,CA23,3,2.458668920364762
104,scene3,CA1,CA23,4,4.319063015702978
104,scene3,CA1,CA23,5,-0.14105443526972203
104,scene3,CA1,CA23,6,1.4787007274676347
104,scene3,CA1,CA23,7,1.7019027639580093
104,scene3,CA1,CA23,8,2.158583383111087
104,scene3,CA1,CA23,9,-0.28676701773198837
104,scene3,CA1,CA23,10,0.19879601207200417
104,scene3,CA1,CA23,11,0.12753956944946435
104,scene3,CA1,CA23,12,1.1433502286140125
104,scene3,CA1,CA23,13,-0.20737786295409702
104,scene3,CA1,CA23,14,0.059654932334984305
104,scene3,CA1,CA23,15,-0.8322391549484741
104,scene3,CA1,CA23,16,-0.5359170489267132
104,scene3,CA1,CA23,17,-0.027345670164429518
104,scene3,CA1,CA23,18,0.27104364321587027
104,scene3,CA1,CA23,19,0.9764038601860555
104,scene3,CA1,CA23,20,-0.0016499467704120601
104,scene3,CA1,CA23,21,-0.0001407389991831596
104,scene3,CA1,CA23,22,-0.004392594823218958
104,scene3,CA1,CA23,23,-0.10563260643418056
104,scene3,CA1,CA23,24,0.3316682796357331
104,scene3,CA1,CA23,25,1.1194560798759599
104,scene3,CA1,CA23,26,0.2532271967714138
104,scene3,CA1,CA23,27,-1.9791977508400498
104,scene3,CA1,CA23,28,-0.33094740826757857
104,scene3,CA1,CA23,29,0.0010966861747433777
104,scene3,CA1,CA23,30,-0.9317329013269723
104,scene3,CA1,CA23,31,1.4418189466692786
104,scene3,CA1,CA23,32,0.3433681492172819
104,scene3,CA1,CA23,33,-0.08710681694103464
104,scene3,CA1,CA23,34,-0.2866020430799278
104,scene3,CA1,CA23,35,0.37652990666332786
104,scene3,CA1,CA23,36,-0.04774928464569942
104,scene3,CA1,CA23,37,-0.11117237439916669
104,scene3,CA1,CA23,38,-1.46126665702228
104,scene3,CA1,CA23,39,1.7046523458612508
104,scene3,CA1,CA23,40,0.2362824469001773
104,scene3,CA1,CA23,41,0.0731403679619021
104,scene3,CA1,CA23,42,-0.2484716139625982
104,scene3,CA1,CA23,43,0.891109026170037
104,scene3,CA1,CA23,44,0.016165245375820612
104,scene3,CA1,CA23,45,1.8974051146311082
104,scene3,CA1,CA23,46,0.7313703923756036
