subID,run,roi1,roi2,TR,ets
71,scene2,CA1,CA23,0,0.812217861284007
71,scene2,CA1,CA23,1,-1.1085088895098905
71,scene2,CA1,CA23,2,-1.0768522471833348
71,scene2,CA1,CA23,3,-0.31894510313345137
71,scene2,CA1,CA23,4,0.07659512989982425
71,scene2,CA1,CA23,5,-0.49218175862397306
71,scene2,CA1,CA23,6,-0.1250541792855072
71,scene2,CA1,CA23,7,-0.2381098882932874
71,scene2,CA1,CA23,8,2.703563154075749
71,scene2,CA1,CA23,9,0.10171203125355929
71,scene2,CA1,CA23,10,0.003228347841011907
71,scene2,CA1,CA23,11,-6.406025602140998e-05
71,scene2,CA1,CA23,12,-0.2070144287023783
71,scene2,CA1,CA23,13,-0.0356696163816833
71,scene2,CA1,CA23,14,0.12559965672869167
71,scene2,CA1,CA23,15,-0.30478984205578763
71,scene2,CA1,CA23,16,0.0003720450608048256
71,scene2,CA1,CA23,17,0.00039567331795726336
71,scene2,CA1,CA23,18,0.25450253776523124
71,scene2,CA1,CA23,19,-0.02861903123256156
71,scene2,CA1,CA23,20,0.2581564328923192
71,scene2,CA1,CA23,21,1.2486145605042482
71,scene2,CA1,CA23,22,2.2946739489022594
71,scene2,CA1,CA23,23,1.463106047815343
71,scene2,CA1,CA23,24,1.82246350595493
71,scene2,CA1,CA23,25,-0.36253153886544637
71,scene2,CA1,CA23,26,0.2181345390668868
71,scene2,CA1,CA23,27,-1.3225500296782295
71,scene2,CA1,CA23,28,0.918052003395733
71,scene2,CA1,CA23,29,0.2945937265571115
71,scene2,CA1,CA23,30,-0.24700227146147785
71,scene2,CA1,CA23,31,-0.03981298143266812
71,scene2,CA1,CA23,32,3.643697407422941
71,scene2,CA1,CA23,33,0.5754813751148876
71,scene2,CA1,CA23,34,0.005515309256226141
71,scene2,CA1,CA23,35,-0.611510841028604
71,scene2,CA1,CA23,36,0.11580019272271508
71,scene2,CA1,CA23,37,0.007652434319321607
71,scene2,CA1,CA23,38,-1.0878230865333416
71,scene2,CA1,CA23,39,2.6324195511671986
71,scene2,CA1,CA23,40,-3.3324092132183654
71,scene2,CA1,CA23,41,0.5325148743902961
71,scene2,CA1,CA23,42,-0.02679992192926119
71,scene2,CA1,CA23,43,-0.03251338580197913
71,scene2,CA1,CA23,44,0.7564973637750965
71,scene2,CA1,CA23,45,-0.27050343655380865
71,scene2,CA1,CA23,46,1.7015507630880036
71,scene2,CA1,CA23,47,1.9134931096736947
71,scene2,CA1,CA23,48,1.1744407395380927
71,scene2,CA1,CA23,49,-1.574079484489252
71,scene2,CA1,CA23,50,-1.6430860962380078
71,scene2,CA1,CA23,51,-0.22797064763919173
71,scene2,CA1,CA23,52,-0.06946467336789237
71,scene2,CA1,CA23,53,-0.7797555338846582
71,scene2,CA1,CA23,54,-2.83455992355529
71,scene2,CA1,CA23,55,-0.6558272415942211
71,scene2,CA1,CA23,56,-0.18226502373501685
71,scene2,CA1,CA23,57,-0.27424789775952113
71,scene2,CA1,CA23,58,0.0659373225252035
71,scene2,CA1,CA23,59,0.7189114697834021
71,scene2,CA1,CA23,60,1.0521005181176886
71,scene2,CA1,CA23,61,0.34358386956507886
71,scene2,CA1,CA23,62,-0.7376459491670543
71,scene2,CA1,CA23,63,-0.6706914263809172
71,scene2,CA1,CA23,64,-0.031754361590505646
71,scene2,CA1,CA23,65,1.261000928168039
71,scene2,CA1,CA23,66,0.9830582435317943
71,scene2,CA1,CA23,67,0.29920668167421294
71,scene2,CA1,CA23,68,3.5767285446842236
71,scene2,CA1,CA23,69,1.2351736187387847
71,scene2,CA1,CA23,70,3.6679019116041736
71,scene2,CA1,CA23,71,2.364823746266684
71,scene2,CA1,CA23,72,-0.17517757823717653
71,scene2,CA1,CA23,73,-0.013831867971815837
71,scene2,CA1,CA23,74,0.38035140685465474
71,scene2,CA1,CA23,75,0.35979019393042194
71,scene2,CA1,CA23,76,-0.6391048048311779
71,scene2,CA1,CA23,77,1.1869185707946697
71,scene2,CA1,CA23,78,0.9894348635582518
71,scene2,CA1,CA23,79,0.4058946746777874
71,scene2,CA1,CA23,80,-0.021197728861922897
71,scene2,CA1,CA23,81,-1.9798434100327245
71,scene2,CA1,CA23,82,-0.2042356075038461
71,scene2,CA1,CA23,83,0.2116438526877303
71,scene2,CA1,CA23,84,0.4187396103617179
71,scene2,CA1,CA23,85,0.018225084229464533
71,scene2,CA1,CA23,86,0.03607883894534267
71,scene2,CA1,CA23,87,-0.5754212184897921
71,scene2,CA1,CA23,88,-0.0870090962535059
71,scene2,CA1,CA23,89,-0.3381602167911717
71,scene2,CA1,CA23,90,0.02951586154292428
71,scene2,CA1,CA23,91,-0.004161039088504983
71,scene2,CA1,CA23,92,0.01780744315923967
71,scene2,CA1,CA23,93,-0.0015892049951744265
71,scene2,CA1,CA23,94,-0.5049637677706857
71,scene2,CA1,CA23,95,-0.5150262005004254
71,scene2,CA1,CA23,96,-0.26259412449866704
71,scene2,CA1,CA23,97,-1.557543715299442
71,scene2,CA1,CA23,98,0.5743015866106604
71,scene2,CA1,CA23,99,-0.18207503188106627
71,scene2,CA1,CA23,100,1.3654059142970274
71,scene2,CA1,CA23,101,0.009769397905084194
71,scene2,CA1,CA23,102,-0.3144743462084026
71,scene2,CA1,CA23,103,0.4919188453449473
71,scene2,CA1,CA23,104,-0.041009957400144056
71,scene2,CA1,CA23,105,-0.1484890663293158
71,scene2,CA1,CA23,106,0.046949032669673305
71,scene2,CA1,CA23,107,-0.24844706133420696
71,scene2,CA1,CA23,108,-0.974725347621844
71,scene2,CA1,CA23,109,-0.2820532796182857
71,scene2,CA1,CA23,110,0.5019910782838021
71,scene2,CA1,CA23,111,-0.7669471449508801
71,scene2,CA1,CA23,112,2.8889527889396307
71,scene2,CA1,CA23,113,-0.6296665574152427
71,scene2,CA1,CA23,114,0.14819151217760398
71,scene2,CA1,CA23,115,-0.9072981199479688
71,scene2,CA1,CA23,116,-0.4021966114420201
71,scene2,CA1,CA23,117,2.6881784045473704
71,scene2,CA1,CA23,118,1.4671661875534407
71,scene2,CA1,CA23,119,0.04518608152453385
71,scene2,CA1,CA23,120,-0.33364660518444295
