subID,run,roi1,roi2,TR,ets
88,scene2,CA1,CA23,0,-0.08259278202702931
88,scene2,CA1,CA23,1,-0.026346103353775966
88,scene2,CA1,CA23,2,-0.5591706343705766
88,scene2,CA1,CA23,3,-0.4680682572724594
88,scene2,CA1,CA23,4,-0.428116416846151
88,scene2,CA1,CA23,5,0.048799291807045155
88,scene2,CA1,CA23,6,1.1358821927399878
88,scene2,CA1,CA23,7,0.6673512951131789
88,scene2,CA1,CA23,8,-0.14021910321186162
88,scene2,CA1,CA23,9,-1.6593842116297852
88,scene2,CA1,CA23,10,0.8516487788246079
88,scene2,CA1,CA23,11,0.7664363051080666
88,scene2,CA1,CA23,12,1.7705500376509373
88,scene2,CA1,CA23,13,2.040549497915765
88,scene2,CA1,CA23,14,0.09146925970096761
88,scene2,CA1,CA23,15,1.20052370170493
88,scene2,CA1,CA23,16,-0.009165155667756632
88,scene2,CA1,CA23,17,-0.29371367748708144
88,scene2,CA1,CA23,18,-0.1752276831030216
88,scene2,CA1,CA23,19,1.3499226912041433
88,scene2,CA1,CA23,20,-1.1551587311655336
88,scene2,CA1,CA23,21,-0.027240001076817066
88,scene2,CA1,CA23,22,0.2192520210529182
88,scene2,CA1,CA23,23,-0.06607185280394673
88,scene2,CA1,CA23,24,-0.486750820613682
88,scene2,CA1,CA23,25,0.04873005441107342
88,scene2,CA1,CA23,26,-0.559436943191609
88,scene2,CA1,CA23,27,1.7884838398063327
88,scene2,CA1,CA23,28,1.4865615530924345
88,scene2,CA1,CA23,29,-0.6135335186100009
88,scene2,CA1,CA23,30,0.5509864102038511
88,scene2,CA1,CA23,31,-0.948270368885296
88,scene2,CA1,CA23,32,0.018880554672637634
88,scene2,CA1,CA23,33,0.19132943057476512
88,scene2,CA1,CA23,34,0.020215438826881444
88,scene2,CA1,CA23,35,2.6814659898139652
88,scene2,CA1,CA23,36,0.3718803345383265
88,scene2,CA1,CA23,37,-1.3112630510537027
88,scene2,CA1,CA23,38,0.2795671461457904
88,scene2,CA1,CA23,39,-0.059337116344653135
88,scene2,CA1,CA23,40,0.48751311091681343
88,scene2,CA1,CA23,41,-1.516245749103855
