subID,run,roi1,roi2,TR,ets
28,scene3,CA1,CA23,0,0.04226456144378874
28,scene3,CA1,CA23,1,1.1621275548095287
28,scene3,CA1,CA23,2,-0.07370579999581765
28,scene3,CA1,CA23,3,0.007304478594542061
28,scene3,CA1,CA23,4,-1.1527109589627513
28,scene3,CA1,CA23,5,0.44585173950815327
28,scene3,CA1,CA23,6,-0.051200562309991676
28,scene3,CA1,CA23,7,0.6683007961250002
28,scene3,CA1,CA23,8,0.2010552242140588
28,scene3,CA1,CA23,9,-0.44551036034212066
28,scene3,CA1,CA23,10,-0.8287025515139369
28,scene3,CA1,CA23,11,-0.5840927866723952
28,scene3,CA1,CA23,12,-0.041856184026441305
28,scene3,CA1,CA23,13,1.0029131338006865
28,scene3,CA1,CA23,14,0.7091029753660459
28,scene3,CA1,CA23,15,-0.7316428491859499
28,scene3,CA1,CA23,16,-0.3535997927223041
28,scene3,CA1,CA23,17,-0.14666700481081693
28,scene3,CA1,CA23,18,1.585938502163674
28,scene3,CA1,CA23,19,1.2937127377193813
28,scene3,CA1,CA23,20,0.06425813541334256
28,scene3,CA1,CA23,21,-1.7170120704643108
28,scene3,CA1,CA23,22,0.8858036845747479
28,scene3,CA1,CA23,23,3.296486542376368
28,scene3,CA1,CA23,24,-0.34015623363526293
28,scene3,CA1,CA23,25,3.9463190170543925
28,scene3,CA1,CA23,26,-0.32975817954132675
28,scene3,CA1,CA23,27,0.0035042580146761996
28,scene3,CA1,CA23,28,0.9467662386330677
28,scene3,CA1,CA23,29,0.37361720532680875
28,scene3,CA1,CA23,30,0.17290280011413794
28,scene3,CA1,CA23,31,-0.038806561055197225
28,scene3,CA1,CA23,32,-0.3620910614854788
28,scene3,CA1,CA23,33,-0.11473846607476687
28,scene3,CA1,CA23,34,2.688996264323816
28,scene3,CA1,CA23,35,-0.2809903712992934
28,scene3,CA1,CA23,36,0.10679515572373045
28,scene3,CA1,CA23,37,-0.046548046768751
28,scene3,CA1,CA23,38,0.859666891812918
28,scene3,CA1,CA23,39,1.0963487679317143
28,scene3,CA1,CA23,40,0.02586431340973829
28,scene3,CA1,CA23,41,0.591426030644222
28,scene3,CA1,CA23,42,-0.6262723115579467
28,scene3,CA1,CA23,43,-0.2576701809650041
28,scene3,CA1,CA23,44,0.07349123805053902
28,scene3,CA1,CA23,45,0.032798015781397995
28,scene3,CA1,CA23,46,0.00014598959804257015
28,scene3,CA1,CA23,47,0.0003615760301068415
28,scene3,CA1,CA23,48,0.47909243226837206
28,scene3,CA1,CA23,49,0.7262311398681695
28,scene3,CA1,CA23,50,-0.970433072958707
28,scene3,CA1,CA23,51,-0.9606536767798264
28,scene3,CA1,CA23,52,-0.32743231437474324
28,scene3,CA1,CA23,53,5.530143195345721
28,scene3,CA1,CA23,54,0.6455390086684605
28,scene3,CA1,CA23,55,3.8431644363979274
28,scene3,CA1,CA23,56,-0.5658985162101963
28,scene3,CA1,CA23,57,0.7130709690407869
28,scene3,CA1,CA23,58,1.5677713060776584
28,scene3,CA1,CA23,59,0.10468295740904882
28,scene3,CA1,CA23,60,-0.5263652315553566
28,scene3,CA1,CA23,61,-0.19306541940581076
28,scene3,CA1,CA23,62,-0.3931881680901808
28,scene3,CA1,CA23,63,0.17129499408830245
28,scene3,CA1,CA23,64,2.9527415695280737
28,scene3,CA1,CA23,65,-0.2565201885111677
28,scene3,CA1,CA23,66,0.9808357979489272
28,scene3,CA1,CA23,67,0.4318050426912716
28,scene3,CA1,CA23,68,1.2859579816610984
28,scene3,CA1,CA23,69,-2.9425419122186955
28,scene3,CA1,CA23,70,1.03099832435647
28,scene3,CA1,CA23,71,0.37636190156019966
28,scene3,CA1,CA23,72,2.942824193535994
28,scene3,CA1,CA23,73,1.809902661253186
28,scene3,CA1,CA23,74,-2.3972014154403305
28,scene3,CA1,CA23,75,-0.7940471322747696
28,scene3,CA1,CA23,76,0.012228932999828178
28,scene3,CA1,CA23,77,-0.36604202644147094
28,scene3,CA1,CA23,78,0.16542541937687247
28,scene3,CA1,CA23,79,-0.560788844476891
28,scene3,CA1,CA23,80,-0.07407189646289818
28,scene3,CA1,CA23,81,1.2687574118606275
28,scene3,CA1,CA23,82,-1.4792746506465215
28,scene3,CA1,CA23,83,-0.27952596772383254
28,scene3,CA1,CA23,84,-0.2709533994997108
28,scene3,CA1,CA23,85,-0.14737725560613393
28,scene3,CA1,CA23,86,-0.31721661195947287
28,scene3,CA1,CA23,87,-0.03192856333822333
28,scene3,CA1,CA23,88,0.16448339079698507
28,scene3,CA1,CA23,89,0.08886501862733999
28,scene3,CA1,CA23,90,-0.20435731141559782
28,scene3,CA1,CA23,91,-1.9381253868471553
28,scene3,CA1,CA23,92,0.2952370808323435
28,scene3,CA1,CA23,93,0.0825173588720577
28,scene3,CA1,CA23,94,-0.1862893514765482
28,scene3,CA1,CA23,95,-0.014841713204864073
28,scene3,CA1,CA23,96,0.18250096802081964
28,scene3,CA1,CA23,97,-0.09840890213796749
28,scene3,CA1,CA23,98,0.5082587661533603
28,scene3,CA1,CA23,99,-0.7780107764543024
28,scene3,CA1,CA23,100,-1.3576460196339473
28,scene3,CA1,CA23,101,0.09694179832804047
28,scene3,CA1,CA23,102,0.24413265680206245
28,scene3,CA1,CA23,103,0.8843700216771878
28,scene3,CA1,CA23,104,0.5461486132622443
28,scene3,CA1,CA23,105,-0.004782520532369412
28,scene3,CA1,CA23,106,-1.6603735271063707
28,scene3,CA1,CA23,107,0.31733818006783676
28,scene3,CA1,CA23,108,0.02694671533327644
28,scene3,CA1,CA23,109,0.8989249602150241
28,scene3,CA1,CA23,110,1.829179313446465
28,scene3,CA1,CA23,111,0.007164433307747708
28,scene3,CA1,CA23,112,0.8271048662064473
28,scene3,CA1,CA23,113,0.0002950972618270734
28,scene3,CA1,CA23,114,0.1518282189624712
28,scene3,CA1,CA23,115,-0.07929372214058508
28,scene3,CA1,CA23,116,0.8386365222918664
28,scene3,CA1,CA23,117,-0.8598860064546339
28,scene3,CA1,CA23,118,0.028607440140133972
28,scene3,CA1,CA23,119,0.8019167889941285
28,scene3,CA1,CA23,120,-0.05649490689062686
28,scene3,CA1,CA23,121,-0.7521949316595278
28,scene3,CA1,CA23,122,0.00556534347417387
28,scene3,CA1,CA23,123,2.6019933240631445
28,scene3,CA1,CA23,124,0.8320524515006316
28,scene3,CA1,CA23,125,-0.7328361749851664
28,scene3,CA1,CA23,126,0.02601909349134965
28,scene3,CA1,CA23,127,-0.21866422162949184
28,scene3,CA1,CA23,128,1.0330565600478574
28,scene3,CA1,CA23,129,-0.857750937382586
28,scene3,CA1,CA23,130,-0.18316383635349745
28,scene3,CA1,CA23,131,0.6664045500634044
28,scene3,CA1,CA23,132,-0.015307867586677753
28,scene3,CA1,CA23,133,2.9045762644475093
28,scene3,CA1,CA23,134,-0.003218213428595098
28,scene3,CA1,CA23,135,0.005394757471552975
28,scene3,CA1,CA23,136,0.0045572882146561015
28,scene3,CA1,CA23,137,1.2543548821642792
28,scene3,CA1,CA23,138,-0.09399765846104971
28,scene3,CA1,CA23,139,-0.29592580363584725
28,scene3,CA1,CA23,140,0.002484187180473394
28,scene3,CA1,CA23,141,0.0008094544287836311
28,scene3,CA1,CA23,142,0.01946914236433017
28,scene3,CA1,CA23,143,-0.42686321547342493
28,scene3,CA1,CA23,144,-1.6501587344156263
28,scene3,CA1,CA23,145,-1.4815550341015404
28,scene3,CA1,CA23,146,-1.0534324135524382
28,scene3,CA1,CA23,147,0.0235152938294704
28,scene3,CA1,CA23,148,-0.5705449501274984
28,scene3,CA1,CA23,149,-0.04191374012177723
28,scene3,CA1,CA23,150,0.8695867470675538
28,scene3,CA1,CA23,151,0.005563910049727697
28,scene3,CA1,CA23,152,0.0027861007446690253
28,scene3,CA1,CA23,153,-0.9946874184354424
28,scene3,CA1,CA23,154,-0.49867732846976226
28,scene3,CA1,CA23,155,-0.997166142193393
28,scene3,CA1,CA23,156,0.15902776516576536
28,scene3,CA1,CA23,157,0.9697848977786492
28,scene3,CA1,CA23,158,-0.4870056794629469
28,scene3,CA1,CA23,159,6.6916020243827115
28,scene3,CA1,CA23,160,0.11918915877853482
28,scene3,CA1,CA23,161,0.44578435084418133
28,scene3,CA1,CA23,162,-0.0034572389825711794
28,scene3,CA1,CA23,163,-0.5556049005165964
28,scene3,CA1,CA23,164,-0.6313866416877439
28,scene3,CA1,CA23,165,-0.0019524780573492607
28,scene3,CA1,CA23,166,-0.0037957340813289625
28,scene3,CA1,CA23,167,0.044220312619475226
28,scene3,CA1,CA23,168,1.6051228494468566
28,scene3,CA1,CA23,169,-0.15079750831058308
28,scene3,CA1,CA23,170,-0.9330272076250056
28,scene3,CA1,CA23,171,-0.13761846125863186
28,scene3,CA1,CA23,172,-1.1530154544724276
28,scene3,CA1,CA23,173,1.0741588765841423
28,scene3,CA1,CA23,174,0.027848702549571332
28,scene3,CA1,CA23,175,1.172498862715361
28,scene3,CA1,CA23,176,-0.7112968790821259
28,scene3,CA1,CA23,177,2.159147899704774
28,scene3,CA1,CA23,178,0.35451139203793725
28,scene3,CA1,CA23,179,-0.10150174633076063
28,scene3,CA1,CA23,180,0.012095235369931654
28,scene3,CA1,CA23,181,0.6733891625853166
28,scene3,CA1,CA23,182,1.1567472690035874
28,scene3,CA1,CA23,183,0.6697951551547405
28,scene3,CA1,CA23,184,-0.7115620665384511
28,scene3,CA1,CA23,185,-0.14107628664198424
28,scene3,CA1,CA23,186,-0.00136357032390961
28,scene3,CA1,CA23,187,-1.2560600840231788
28,scene3,CA1,CA23,188,4.6535712235663675
28,scene3,CA1,CA23,189,0.34828331871966073
28,scene3,CA1,CA23,190,-0.14934836409303684
28,scene3,CA1,CA23,191,-0.2044695568740479
28,scene3,CA1,CA23,192,1.8158143287342914
28,scene3,CA1,CA23,193,1.1707907202494956
28,scene3,CA1,CA23,194,0.13363090361267974
28,scene3,CA1,CA23,195,1.1741158456143104
28,scene3,CA1,CA23,196,-0.10106035779800722
28,scene3,CA1,CA23,197,-0.8281411402466904
28,scene3,CA1,CA23,198,9.626636809300942e-06
28,scene3,CA1,CA23,199,-0.030476363794004674
28,scene3,CA1,CA23,200,-0.00412468114655666
28,scene3,CA1,CA23,201,0.0024544202687407737
28,scene3,CA1,CA23,202,-0.23993233409636328
28,scene3,CA1,CA23,203,-0.6982577267634923
28,scene3,CA1,CA23,204,0.25060037004136954
28,scene3,CA1,CA23,205,-0.4220262056933619
28,scene3,CA1,CA23,206,-0.20854528770436914
28,scene3,CA1,CA23,207,1.342219565443383
28,scene3,CA1,CA23,208,-0.8567637388176023
28,scene3,CA1,CA23,209,3.025076610176869
28,scene3,CA1,CA23,210,0.6161606902991938
28,scene3,CA1,CA23,211,0.05527609139397315
28,scene3,CA1,CA23,212,-0.634960497064873
28,scene3,CA1,CA23,213,0.17695388342519
28,scene3,CA1,CA23,214,1.4479299574427502
28,scene3,CA1,CA23,215,-0.03356318956083838
28,scene3,CA1,CA23,216,-1.2397306923605365
28,scene3,CA1,CA23,217,-0.9879161510990795
28,scene3,CA1,CA23,218,0.00014249254121634112
28,scene3,CA1,CA23,219,-0.002976289385360151
28,scene3,CA1,CA23,220,0.9709714180911955
28,scene3,CA1,CA23,221,0.0013163905345606917
28,scene3,CA1,CA23,222,0.3273872000486365
28,scene3,CA1,CA23,223,0.2907662531573777
28,scene3,CA1,CA23,224,-0.5521729402718735
28,scene3,CA1,CA23,225,0.1284419051554711
28,scene3,CA1,CA23,226,0.08436643051805756
28,scene3,CA1,CA23,227,-0.29336840814290444
28,scene3,CA1,CA23,228,0.05503827818226545
28,scene3,CA1,CA23,229,2.6115719143372167
28,scene3,CA1,CA23,230,-0.28445070529049005
28,scene3,CA1,CA23,231,-1.536588423962073
28,scene3,CA1,CA23,232,-0.30157168166970183
28,scene3,CA1,CA23,233,-0.05019710451310612
28,scene3,CA1,CA23,234,0.23305762928879414
28,scene3,CA1,CA23,235,2.693088867572617
28,scene3,CA1,CA23,236,0.7851851628173103
28,scene3,CA1,CA23,237,-0.38856969197605096
28,scene3,CA1,CA23,238,0.12690558141309474
28,scene3,CA1,CA23,239,-1.3411339482403735
28,scene3,CA1,CA23,240,0.3208298757949469
28,scene3,CA1,CA23,241,-0.5596810493167489
28,scene3,CA1,CA23,242,0.0021205917861063166
28,scene3,CA1,CA23,243,0.005451779938288188
28,scene3,CA1,CA23,244,-1.0987855488349576
28,scene3,CA1,CA23,245,-0.11746918592592495
28,scene3,CA1,CA23,246,-0.04572573348894629
28,scene3,CA1,CA23,247,0.09131137209803529
28,scene3,CA1,CA23,248,-0.2608609474271059
28,scene3,CA1,CA23,249,0.24174389651006462
28,scene3,CA1,CA23,250,-0.3001805450098041
28,scene3,CA1,CA23,251,-0.08069338224638385
28,scene3,CA1,CA23,252,-0.16907454086135149
28,scene3,CA1,CA23,253,1.2533292750051124
28,scene3,CA1,DG,0,0.7630399586628945
28,scene3,CA1,DG,1,0.5651680216122091
28,scene3,CA1,DG,2,1.9038367311759024
28,scene3,CA1,DG,3,0.04004283491913242
28,scene3,CA1,DG,4,3.8589058954532454
28,scene3,CA1,DG,5,0.29955163314429695
28,scene3,CA1,DG,6,-0.004360269326535258
28,scene3,CA1,DG,7,0.5943019038436249
28,scene3,CA1,DG,8,-0.40611782729211077
28,scene3,CA1,DG,9,-0.08842858792694337
28,scene3,CA1,DG,10,0.5447201322767657
28,scene3,CA1,DG,11,1.1266029064399155
28,scene3,CA1,DG,12,0.1942155278307992
28,scene3,CA1,DG,13,0.49209150749243746
28,scene3,CA1,DG,14,0.07884792795506669
28,scene3,CA1,DG,15,0.005443464881112078
28,scene3,CA1,DG,16,0.3779005484670769
28,scene3,CA1,DG,17,0.33783771923666106
28,scene3,CA1,DG,18,2.195539790098022
28,scene3,CA1,DG,19,0.05274757089795161
28,scene3,CA1,DG,20,0.10605034296174747
28,scene3,CA1,DG,21,0.41507141029606
28,scene3,CA1,DG,22,0.6963355457701681
28,scene3,CA1,DG,23,4.202377436932923
28,scene3,CA1,DG,24,-0.9902874941912678
28,scene3,CA1,DG,25,5.740770272432201
28,scene3,CA1,DG,26,0.06774720058380851
28,scene3,CA1,DG,27,-0.18829147992927608
28,scene3,CA1,DG,28,-0.2407275117149165
28,scene3,CA1,DG,29,0.08157475475492322
28,scene3,CA1,DG,30,1.5176529559737384
