subID,run,roi1,roi2,TR,ets
74,scene3,CA1,CA23,0,-0.24271508969138694
74,scene3,CA1,CA23,1,1.135690518932285
74,scene3,CA1,CA23,2,0.1257940155935757
74,scene3,CA1,CA23,3,-0.12397308797342334
74,scene3,CA1,CA23,4,-0.15593946816654025
74,scene3,CA1,CA23,5,0.03416398494982103
74,scene3,CA1,CA23,6,-1.2210993021591647
74,scene3,CA1,CA23,7,-0.6090545245583608
74,scene3,CA1,CA23,8,0.6984500806897008
74,scene3,CA1,CA23,9,-0.658290230028861
74,scene3,CA1,CA23,10,-0.7770824650187398
74,scene3,CA1,CA23,11,0.21653273098789472
74,scene3,CA1,CA23,12,-0.06976197318945435
74,scene3,CA1,CA23,13,1.1744300543789714
74,scene3,CA1,CA23,14,0.4347224268763563
74,scene3,CA1,CA23,15,-0.6089381536873674
74,scene3,CA1,CA23,16,-0.012513499780380096
74,scene3,CA1,CA23,17,0.4751531761988101
74,scene3,CA1,CA23,18,0.47531887380665505
74,scene3,CA1,CA23,19,1.8273070626811656
74,scene3,CA1,CA23,20,4.156316204337228
74,scene3,CA1,CA23,21,1.853477905269
74,scene3,CA1,CA23,22,0.8126407909156528
74,scene3,CA1,CA23,23,-0.6171163871796417
74,scene3,CA1,CA23,24,3.8674220009949987
74,scene3,CA1,CA23,25,-0.6206226261448279
74,scene3,CA1,CA23,26,-0.28505371388507256
74,scene3,CA1,CA23,27,-1.90156886652062
74,scene3,CA1,CA23,28,1.4673825849419195
74,scene3,CA1,CA23,29,0.16677784694586364
74,scene3,CA1,CA23,30,0.5272638375003387
74,scene3,CA1,CA23,31,0.018150510101041253
74,scene3,CA1,CA23,32,0.38649670445806095
74,scene3,CA1,CA23,33,0.8282562648082754
74,scene3,CA1,CA23,34,0.7756652823436164
74,scene3,CA1,CA23,35,-0.05062227624283997
74,scene3,CA1,CA23,36,-1.9514683804254418
74,scene3,CA1,CA23,37,-0.017437086648513747
74,scene3,CA1,CA23,38,1.073215529424085
74,scene3,CA1,CA23,39,-1.528619320122188
74,scene3,CA1,CA23,40,-0.2901183465935262
74,scene3,CA1,CA23,41,3.5931691007365774
74,scene3,CA1,CA23,42,1.0377995276575545
74,scene3,CA1,CA23,43,0.44798407708329335
74,scene3,CA1,CA23,44,-0.36890442288660086
74,scene3,CA1,CA23,45,-0.46519748481288575
74,scene3,CA1,CA23,46,-0.02569699061154198
74,scene3,CA1,CA23,47,-0.11373606574725453
74,scene3,CA1,CA23,48,0.8642671442878982
74,scene3,CA1,CA23,49,-0.05843698074604591
74,scene3,CA1,CA23,50,-0.915253399923794
74,scene3,CA1,CA23,51,1.5680313915547912
74,scene3,CA1,CA23,52,0.22013923255943288
74,scene3,CA1,CA23,53,0.06969775736110238
74,scene3,CA1,CA23,54,0.14846950917806723
74,scene3,CA1,CA23,55,-0.4715271186002736
74,scene3,CA1,CA23,56,0.14855224900043035
74,scene3,CA1,CA23,57,-1.4904945582576183
74,scene3,CA1,CA23,58,0.07601974727079873
74,scene3,CA1,CA23,59,0.5849583411794304
74,scene3,CA1,CA23,60,0.4735430868732812
74,scene3,CA1,CA23,61,0.37707503786140856
74,scene3,CA1,CA23,62,-0.17610815672048788
74,scene3,CA1,CA23,63,0.7253118269710751
74,scene3,CA1,CA23,64,1.2485884838965204
74,scene3,CA1,CA23,65,0.6668892704134188
74,scene3,CA1,CA23,66,-0.6585645318328801
74,scene3,CA1,CA23,67,1.1779015757731106
74,scene3,CA1,CA23,68,-0.8956088669252054
74,scene3,CA1,CA23,69,-0.23769637830513146
74,scene3,CA1,CA23,70,0.07849260961808097
74,scene3,CA1,CA23,71,1.355137172516751
74,scene3,CA1,CA23,72,-0.3095118209330435
74,scene3,CA1,CA23,73,-0.18272166136403573
74,scene3,CA1,CA23,74,0.7019188502664976
74,scene3,CA1,CA23,75,0.23413729289022595
74,scene3,CA1,CA23,76,-0.058641647135732174
74,scene3,CA1,CA23,77,1.658634090064585
74,scene3,CA1,CA23,78,1.5482916419533495
74,scene3,CA1,CA23,79,-0.09289378137453357
74,scene3,CA1,CA23,80,-0.007530673889476161
