subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
52	0	1	0	0	beaches22.jpg	beaches	X	5	7.449076	1	1.12753987312317	-1	-1	-1
52	0	1	1	1	bridges22.jpg	bridges	X	8	12.032185	1	0.78317666053772	-1	-1	-1
52	0	1	2	2	deserts56.jpg	deserts	A	11	16.465514	1	0.672986268997192	-1	-1	-1
52	0	1	3	3	canyons16.jpg	canyons	X	15	22.465515	1	0.664137363433838	-1	-1	-1
52	0	1	4	4	parks44.jpg	parks	B	19	28.465695	1	0.884148359298706	-1	-1	-1
52	0	1	5	5	fields48.jpg	fields	B	22	32.96529	1	0.696285009384155	-1	-1	-1
52	0	1	6	6	lakes32.jpg	lakes	A	24	35.965241	1	0.794251918792725	-1	-1	-1
52	0	1	7	7	lighthouses38.jpg	lighthouses	B	26	38.96518	1	0.612370252609253	-1	-1	-1
52	0	1	8	8	mountains53.jpg	mountains	A	28	41.965121	1	0.645427703857422	-1	-1	-1
52	0	1	9	9	beaches21.jpg	beaches	X	31	46.4651	1	0.66749119758606	-1	-1	-1
52	0	1	10	10	fields17.jpg	fields	B	35	52.465024	1	0.757638931274414	-1	-1	-1
52	0	1	11	11	deserts26.jpg	deserts	A	37	55.464999	1	0.845645189285278	-1	-1	-1
52	0	1	12	12	bridges39.jpg	bridges	X	41	61.464904	1	1.22773313522339	-1	-1	-1
52	0	1	13	13	beaches4.jpg	beaches	X	43	64.464846	1	0.800800561904907	-1	-1	-1
52	0	1	14	14	lakes14.jpg	lakes	A	45	67.464812	1	1.18984651565552	-1	-1	-1
52	0	1	15	15	mountains26.jpg	mountains	A	49	73.464735	1	0.745967388153076	-1	-1	-1
52	0	1	16	16	parks29.jpg	parks	B	51	76.464721	1	0.944991111755371	-1	-1	-1
52	0	1	17	17	canyons56.jpg	canyons	X	53	79.464669	1	1.02405428886414	-1	-1	-1
52	0	1	18	18	parks14.jpg	parks	B	56	83.964638	1	1.04419302940369	-1	-1	-1
52	0	1	19	19	deserts8.jpg	deserts	A	59	88.464582	1	0.638143062591553	-1	-1	-1
52	0	1	20	20	marshes35.jpg	marshes	X	62	92.96451	1	0.604356050491333	-1	-1	-1
52	0	1	21	21	fields20.jpg	fields	B	65	97.464541	1	0.754324913024902	-1	-1	-1
52	0	1	22	22	forests56.jpg	forests	X	69	103.464358	1	0.800430536270142	-1	-1	-1
52	0	1	23	23	parks13.jpg	parks	B	72	107.964058	1	0.906566858291626	-1	-1	-1
52	0	1	24	24	canyons1.jpg	canyons	X	76	113.964321	1	1.60362601280212	-1	-1	-1
52	0	1	25	25	fields44.jpg	fields	B	79	118.464206	1	1.34475612640381	-1	-1	-1
52	0	1	26	26	forests54.jpg	forests	X	81	121.464118	1	0.777804136276245	-1	-1	-1
52	0	1	27	27	marshes3.jpg	marshes	X	83	124.464088	1	0.895818948745728	-1	-1	-1
52	0	1	28	28	mountains3.jpg	mountains	A	85	127.464024	1	0.773881435394287	-1	-1	-1
52	0	1	29	29	bridges16.jpg	bridges	X	88	131.963961	1	0.66885232925415	-1	-1	-1
52	0	1	30	30	marshes40.jpg	marshes	X	91	136.463917	1	0.886033058166504	-1	-1	-1
52	0	1	31	31	canyons6.jpg	canyons	X	93	139.463888	1	0.808077812194824	-1	-1	-1
52	0	1	32	32	bridges53.jpg	bridges	X	96	143.963789	1	0.725152492523193	-1	-1	-1
52	0	1	33	33	deserts25.jpg	deserts	A	100	149.963755	1	0.837233066558838	-1	-1	-1
52	0	1	34	34	waterfalls33.jpg	waterfalls	X	103	154.463698	1	0.866290807723999	-1	-1	-1
52	0	1	35	35	mountains28.jpg	mountains	A	105	157.463599	1	1.3193736076355	-1	-1	-1
52	0	1	36	36	lighthouses50.jpg	lighthouses	B	108	161.963575	1	0.725435256958008	-1	-1	-1
52	0	1	37	37	waterfalls36.jpg	waterfalls	X	111	166.463541	1	0.808527946472168	-1	-1	-1
52	0	1	38	38	marshes18.jpg	marshes	X	113	169.463534	1	1.06661248207092	-1	-1	-1
