subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
68	1	1	0	0	deserts37.jpg	deserts	X	5	7.466356	1	0.631944179534912	-1	-1	-1
68	1	1	1	1	beaches33.jpg	beaches	X	7	10.534343	1	0.736042737960815	-1	-1	-1
68	1	1	2	2	bridges44.jpg	bridges	B	9	13.468415	1	0.783691644668579	-1	-1	-1
68	1	1	3	3	waterfalls47.jpg	waterfalls	A	12	17.984904	1	0.867875337600708	-1	-1	-1
68	1	1	4	4	lighthouses38.jpg	lighthouses	A	16	23.966162	1	0.698476076126099	-1	-1	-1
68	1	1	5	5	fields26.jpg	fields	B	19	28.480198	1	0.689769268035889	-1	-1	-1
68	1	1	6	6	canyons9.jpg	canyons	X	21	31.46146	1	0.638410329818726	-1	-1	-1
68	1	1	7	7	forests4.jpg	forests	X	24	35.958392	1	0.674422025680542	-1	-1	-1
68	1	1	8	8	marshes14.jpg	marshes	A	26	38.972112	1	0.773722410202026	-1	-1	-1
68	1	1	9	9	parks43.jpg	parks	X	29	43.451449	1	0.678527355194092	-1	-1	-1
68	1	1	10	10	mountains45.jpg	mountains	X	31	46.448636	1	0.729470252990723	-1	-1	-1
68	1	1	11	11	beaches40.jpg	beaches	X	34	50.944267	1	0.638723134994507	-1	-1	-1
68	1	1	12	12	waterfalls22.jpg	waterfalls	A	37	55.439752	1	0.984304904937744	-1	-1	-1
68	1	1	13	13	beaches3.jpg	beaches	X	40	59.944222	1	1.06031250953674	-1	-1	-1
68	1	1	14	14	fields29.jpg	fields	B	43	64.454641	1	0.606576919555664	-1	-1	-1
68	1	1	15	15	parks26.jpg	parks	X	45	67.459452	1	0.716470003128052	-1	-1	-1
68	1	1	16	16	mountains52.jpg	mountains	X	47	70.462899	1	0.618162155151367	-1	-1	-1
68	1	1	17	17	deserts23.jpg	deserts	X	51	76.466295	1	0.635842800140381	-1	-1	-1
68	1	1	18	18	lighthouses31.jpg	lighthouses	A	55	82.466606	1	0.640713214874268	-1	-1	-1
68	1	1	19	19	forests52.jpg	forests	X	57	85.465998	1	0.65158224105835	-1	-1	-1
68	1	1	20	20	marshes28.jpg	marshes	A	60	89.964057	1	0.737533569335938	-1	-1	-1
68	1	1	21	21	canyons41.jpg	canyons	X	62	92.978974	1	0.592882394790649	-1	-1	-1
68	1	1	22	22	lakes17.jpg	lakes	B	66	98.958158	1	0.640568256378174	-1	-1	-1
68	1	1	23	23	lighthouses10.jpg	lighthouses	A	68	101.955647	1	0.600592374801636	-1	-1	-1
68	1	1	24	24	deserts2.jpg	deserts	X	72	107.950205	1	0.596636772155762	-1	-1	-1
68	1	1	25	25	waterfalls38.jpg	waterfalls	A	75	112.445927	1	0.678611993789673	-1	-1	-1
68	1	1	26	26	lakes51.jpg	lakes	B	77	115.443217	1	0.767564296722412	-1	-1	-1
68	1	1	27	27	parks49.jpg	parks	X	79	118.440059	1	0.587794303894043	-1	-1	-1
68	1	1	28	28	lighthouses51.jpg	lighthouses	A	82	122.940742	1	0.63841724395752	-1	-1	-1
68	1	1	29	29	deserts56.jpg	deserts	X	85	127.452267	1	0.653861522674561	-1	-1	-1
68	1	1	30	30	fields53.jpg	fields	B	87	130.45755	1	0.742653369903564	-1	-1	-1
68	1	1	31	31	parks15.jpg	parks	X	91	136.463738	1	0.720099449157715	-1	-1	-1
68	1	1	32	32	canyons17.jpg	canyons	X	93	139.465217	1	0.670981884002686	-1	-1	-1
68	1	1	33	33	lakes4.jpg	lakes	B	96	143.966171	1	0.704776287078857	-1	-1	-1
68	1	1	34	34	forests40.jpg	forests	X	99	148.465258	1	0.753701686859131	-1	-1	-1
68	1	1	35	35	waterfalls3.jpg	waterfalls	A	102	152.963482	1	0.6476149559021	-1	-1	-1
68	1	1	36	36	marshes5.jpg	marshes	A	105	157.461137	1	0.79651951789856	-1	-1	-1
68	1	1	37	37	bridges42.jpg	bridges	B	108	161.957773	1	0.68359375	-1	-1	-1
68	1	1	38	38	canyons7.jpg	canyons	X	111	166.454251	1	0.67665433883667	-1	-1	-1
68	1	1	39	39	fields55.jpg	fields	B	115	172.449046	1	0.701642036437988	-1	-1	-1
68	1	1	40	40	marshes49.jpg	marshes	A	118	176.944822	1	0.887524127960205	-1	-1	-1
68	1	1	41	41	forests28.jpg	forests	X	120	179.941587	1	0.749695062637329	-1	-1	-1
68	1	1	42	42	mountains6.jpg	mountains	X	122	182.955489	1	0.77399730682373	-1	-1	-1
68	1	1	43	43	marshes38.jpg	marshes	A	125	187.441341	1	0.781826496124268	-1	-1	-1
