subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
89	0	1	0	0	lakes42.jpg	lakes	X	5	7.46376	1	0.968756675720215	-1	-1	-1
89	0	1	1	1	marshes15.jpg	marshes	X	8	12.013531	1	0.963839530944824	-1	-1	-1
89	0	1	2	2	waterfalls52.jpg	waterfalls	B	11	16.463423	1	0.864908695220947	-1	-1	-1
89	0	1	3	3	marshes55.jpg	marshes	X	14	20.963367	1	0.686983585357666	-1	-1	-1
89	0	1	4	4	parks10.jpg	parks	B	18	26.963486	1	0.673214673995972	-1	-1	-1
89	0	1	5	5	mountains23.jpg	mountains	X	20	29.963219	1	0.634097576141357	-1	-1	-1
89	0	1	6	6	marshes45.jpg	marshes	X	23	34.463155	1	0.743208885192871	-1	-1	-1
89	0	1	7	7	beaches51.jpg	beaches	A	25	37.463113	1	0.749245643615723	-1	-1	-1
89	0	1	8	8	lighthouses40.jpg	lighthouses	X	27	40.463084	1	0.807314395904541	-1	-1	-1
89	0	1	9	9	deserts45.jpg	deserts	A	30	44.963033	1	0.71338963508606	-1	-1	-1
89	0	1	10	10	forests28.jpg	forests	B	32	47.962994	1	0.814417839050293	-1	-1	-1
89	0	1	11	11	mountains27.jpg	mountains	X	36	53.962891	1	1.04551553726196	-1	-1	-1
89	0	1	12	12	fields46.jpg	fields	X	39	58.462818	1	0.567576885223389	-1	-1	-1
89	0	1	13	13	bridges53.jpg	bridges	A	42	63.062844	1	0.82966947555542	-1	-1	-1
89	0	1	14	14	beaches13.jpg	beaches	A	46	68.962685	1	0.634774684906006	-1	-1	-1
89	0	1	15	15	lakes21.jpg	lakes	X	49	73.462618	1	0.939862728118896	-1	-1	-1
89	0	1	16	16	lighthouses30.jpg	lighthouses	X	53	79.462536	1	1.2659957408905	-1	-1	-1
89	0	1	17	17	bridges1.jpg	bridges	A	56	83.962467	1	0.803039789199829	-1	-1	-1
89	0	1	18	18	forests23.jpg	forests	B	60	89.962394	1	0.725127458572388	-1	-1	-1
89	0	1	19	19	fields31.jpg	fields	X	63	94.462318	1	0.586185693740845	-1	-1	-1
89	0	1	20	20	waterfalls4.jpg	waterfalls	B	65	97.462297	1	0.763217449188232	-1	-1	-1
89	0	1	21	21	bridges52.jpg	bridges	A	69	103.462192	1	0.872329950332642	-1	-1	-1
89	0	1	22	22	canyons53.jpg	canyons	X	72	107.962151	1	0.71939754486084	-1	-1	-1
