subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
94	0	1	0	0	deserts18.jpg	deserts	X	5	7.568991	1	0.768235921859741	-1	-1	-1
94	0	1	1	1	lakes48.jpg	lakes	B	9	13.468726	1	0.726395606994629	-1	-1	-1
94	0	1	2	2	lighthouses38.jpg	lighthouses	B	11	16.485141	1	0.535739898681641	-1	-1	-1
94	0	1	3	3	beaches46.jpg	beaches	X	14	20.968394	1	0.881475448608398	-1	-1	-1
94	0	1	4	4	parks26.jpg	parks	B	16	23.968921	1	0.605476856231689	-1	-1	-1
94	0	1	5	5	deserts34.jpg	deserts	X	18	26.968415	1	0.655532598495483	-1	-1	-1
94	0	1	6	6	parks4.jpg	parks	B	22	32.968384	1	0.887661695480347	-1	-1	-1
94	0	1	7	7	waterfalls32.jpg	waterfalls	X	24	35.96839	1	0.62872838973999	-1	-1	-1
94	0	1	8	8	lakes54.jpg	lakes	B	26	38.968405	1	0.700775623321533	-1	-1	-1
94	0	1	9	9	lighthouses31.jpg	lighthouses	B	29	43.468454	1	0.548822164535522	-1	-1	-1
94	0	1	10	10	parks8.jpg	parks	B	31	46.468505	1	0.612914800643921	-1	-1	-1
94	0	1	11	11	deserts36.jpg	deserts	X	33	49.468442	1	0.623941659927368	-1	-1	-1
94	0	1	12	12	mountains7.jpg	mountains	X	36	53.968425	1	0.78401780128479	-1	-1	-1
94	0	1	13	13	lighthouses4.jpg	lighthouses	B	38	56.968436	1	0.675045728683472	-1	-1	-1
94	0	1	14	14	lakes20.jpg	lakes	B	41	61.468449	1	0.615131616592407	-1	-1	-1
94	0	1	15	15	deserts25.jpg	deserts	X	43	64.468546	1	0.683136701583862	-1	-1	-1
94	0	1	16	16	canyons52.jpg	canyons	X	46	68.968461	1	0.73422384262085	-1	-1	-1
94	0	1	17	17	parks44.jpg	parks	B	48	71.968459	1	0.62125563621521	-1	-1	-1
94	0	1	18	18	bridges9.jpg	bridges	X	52	77.96848	1	0.652368783950806	-1	-1	-1
94	0	1	19	19	fields28.jpg	fields	A	54	80.968496	1	0.65538763999939	-1	-1	-1
94	0	1	20	20	beaches18.jpg	beaches	X	57	85.468516	1	0.630573511123657	-1	-1	-1
94	0	1	21	21	fields6.jpg	fields	A	60	89.968504	1	0.810580968856812	-1	-1	-1
94	0	1	22	22	mountains34.jpg	mountains	X	62	92.96851	1	0.782635688781738	-1	-1	-1
94	0	1	23	23	lakes38.jpg	lakes	B	64	95.968402	1	0.608630418777466	-1	-1	-1
94	0	1	24	24	marshes1.jpg	marshes	A	67	100.468082	1	0.643704414367676	-1	-1	-1
94	0	1	25	25	mountains3.jpg	mountains	X	70	104.967747	1	0.644765615463257	-1	-1	-1
94	0	1	26	26	marshes7.jpg	marshes	A	72	107.967545	1	1.08283638954163	-1	-1	-1
94	0	1	27	27	forests20.jpg	forests	A	74	110.967338	1	0.61884069442749	-1	-1	-1
94	0	1	28	28	lighthouses19.jpg	lighthouses	B	76	113.967128	1	0.741004467010498	-1	-1	-1
94	0	1	29	29	fields39.jpg	fields	A	78	116.96692	1	0.575974464416504	-1	-1	-1
94	0	1	30	30	canyons20.jpg	canyons	X	81	121.466601	1	0.623096704483032	-1	-1	-1
94	0	1	31	31	marshes35.jpg	marshes	A	83	124.466494	1	0.661088705062866	-1	-1	-1
94	0	1	32	32	waterfalls9.jpg	waterfalls	X	86	128.966204	1	0.794230699539185	-1	-1	-1
94	0	1	33	33	lighthouses51.jpg	lighthouses	B	88	131.966144	1	0.562299728393555	-1	-1	-1
94	0	1	34	34	canyons8.jpg	canyons	X	91	136.465658	1	0.660300731658936	-1	-1	-1
94	0	1	35	35	fields34.jpg	fields	A	94	140.965281	1	0.695380926132202	-1	-1	-1
94	0	1	36	36	mountains14.jpg	mountains	X	98	146.964926	1	0.650426626205444	-1	-1	-1
94	0	1	37	37	waterfalls1.jpg	waterfalls	X	100	149.9647	1	0.827580690383911	-1	-1	-1
94	0	1	38	38	canyons18.jpg	canyons	X	104	155.964294	1	0.700559854507446	-1	-1	-1
94	0	1	39	39	marshes39.jpg	marshes	A	108	161.964053	1	0.660720109939575	-1	-1	-1
94	0	1	40	40	lakes19.jpg	lakes	B	111	166.463861	1	0.74278736114502	-1	-1	-1
94	0	1	41	41	mountains54.jpg	mountains	X	114	170.963437	1	0.725890874862671	-1	-1	-1
94	0	1	42	42	bridges40.jpg	bridges	X	117	175.463066	1	0.597952604293823	-1	-1	-1
94	0	1	43	43	forests29.jpg	forests	A	120	179.96279	1	0.693982601165771	-1	-1	-1
94	0	1	44	44	marshes32.jpg	marshes	A	124	185.962424	1	0.700255632400513	-1	-1	-1
94	0	1	45	45	waterfalls45.jpg	waterfalls	X	127	190.462145	1	0.67118763923645	-1	-1	-1
94	0	1	46	46	beaches22.jpg	beaches	X	130	194.961895	1	0.679260730743408	-1	-1	-1
94	0	1	47	47	lakes9.jpg	lakes	B	132	197.961861	1	0.615364074707031	-1	-1	-1
94	0	1	48	48	bridges48.jpg	bridges	X	134	200.961577	1	0.574354887008667	-1	-1	-1
94	0	1	49	49	lighthouses27.jpg	lighthouses	B	136	203.961451	1	0.495410442352295	-1	-1	-1
94	0	1	50	50	beaches52.jpg	beaches	X	138	206.961178	1	0.617452383041382	-1	-1	-1
94	0	1	51	51	lakes21.jpg	lakes	B	142	212.960909	1	0.826510667800903	-1	-1	-1
94	0	1	52	52	bridges3.jpg	bridges	X	144	215.960724	1	0.629598140716553	-1	-1	-1
94	0	1	53	53	fields56.jpg	fields	A	148	221.960279	1	0.654759645462036	-1	-1	-1
94	0	1	54	54	parks50.jpg	parks	B	151	226.460022	1	0.597827434539795	-1	-1	-1
94	0	1	55	55	forests51.jpg	forests	A	155	232.459849	1	0.77588415145874	-1	-1	-1
94	0	1	56	56	waterfalls5.jpg	waterfalls	X	159	238.459422	1	0.671980619430542	-1	-1	-1
94	0	1	57	57	forests50.jpg	forests	A	162	242.95918	1	0.727086544036865	-1	-1	-1
94	0	1	58	58	beaches45.jpg	beaches	X	165	247.525868	1	0.775382518768311	-1	-1	-1
94	0	1	59	59	waterfalls38.jpg	waterfalls	X	169	253.458514	1	0.962212562561035	-1	-1	-1
94	0	1	60	60	marshes43.jpg	marshes	A	172	257.958263	1	0.817304849624634	-1	-1	-1
94	0	1	61	61	canyons17.jpg	canyons	X	176	263.957978	1	0.845403432846069	-1	-1	-1
94	0	1	62	62	parks43.jpg	parks	B	178	266.957928	1	0.568410634994507	-1	-1	-1
94	0	1	63	63	mountains30.jpg	mountains	X	182	272.957616	1	0.74952507019043	-1	-1	-1
94	0	1	64	64	marshes33.jpg	marshes	A	185	277.45732	1	0.603627681732178	-1	-1	-1
