subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
59	1	1	0	0	marshes41.jpg	marshes	B	5	7.461726	1	0.948302507400513	-1	-1	-1
59	1	1	1	1	mountains45.jpg	mountains	A	8	11.994776	1	0.638055801391602	-1	-1	-1
59	1	1	2	2	fields14.jpg	fields	X	11	16.461433	1	0.593441009521484	-1	-1	-1
59	1	1	3	3	marshes50.jpg	marshes	B	13	19.461315	1	0.605518579483032	-1	-1	-1
59	1	1	4	4	forests12.jpg	forests	B	17	25.478276	1	1.21089577674866	-1	-1	-1
59	1	1	5	5	beaches40.jpg	beaches	A	21	31.461112	1	0.652702569961548	-1	-1	-1
59	1	1	6	6	lakes30.jpg	lakes	X	25	37.461065	1	0.702778816223145	-1	-1	-1
59	1	1	7	7	fields52.jpg	fields	X	27	40.460943	1	0.649828672409058	-1	-1	-1
59	1	1	8	8	lighthouses55.jpg	lighthouses	A	29	43.460979	1	0.634891986846924	-1	-1	-1
59	1	1	9	9	waterfalls49.jpg	waterfalls	B	31	46.460908	1	0.894979953765869	-1	-1	-1
59	1	1	10	10	bridges45.jpg	bridges	X	33	49.460958	1	0.5949866771698	-1	-1	-1
59	1	1	11	11	lighthouses42.jpg	lighthouses	A	35	52.460822	1	0.675020694732666	-1	-1	-1
59	1	1	12	12	lakes7.jpg	lakes	X	37	55.460688	1	0.707082748413086	-1	-1	-1
59	1	1	13	13	lighthouses44.jpg	lighthouses	A	41	61.460668	1	0.625211954116821	-1	-1	-1
59	1	1	14	14	beaches54.jpg	beaches	A	45	67.460563	1	1.04927325248718	-1	-1	-1
59	1	1	15	15	parks14.jpg	parks	X	49	73.460621	1	0.759370088577271	-1	-1	-1
59	1	1	16	16	fields47.jpg	fields	X	51	76.460359	1	0.608441352844238	-1	-1	-1
59	1	1	17	17	lakes3.jpg	lakes	X	54	80.960344	1	0.666533946990967	-1	-1	-1
59	1	1	18	18	bridges5.jpg	bridges	X	56	83.960231	1	0.601539611816406	-1	-1	-1
59	1	1	19	19	beaches23.jpg	beaches	A	59	88.460227	1	0.627610921859741	-1	-1	-1
59	1	1	20	20	lighthouses47.jpg	lighthouses	A	62	92.960156	1	0.574720859527588	-1	-1	-1
59	1	1	21	21	canyons48.jpg	canyons	X	66	98.959988	1	0.963804721832275	-1	-1	-1
59	1	1	22	22	mountains4.jpg	mountains	A	69	103.459986	1	0.583847999572754	-1	-1	-1
59	1	1	23	23	canyons36.jpg	canyons	X	72	107.959911	1	0.847957611083984	-1	-1	-1
59	1	1	24	24	beaches6.jpg	beaches	A	75	112.45976	1	0.615012645721436	-1	-1	-1
