subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
17	0	1	0	0	bridges26.jpg	bridges	X	5	7.639121	1	1.5488703250885	-1	-1	-1
17	0	1	1	1	mountains6.jpg	mountains	X	7	10.522284	1	0.618557691574097	-1	-1	-1
17	0	1	2	2	deserts44.jpg	deserts	B	10	14.972288	1	0.648651361465454	-1	-1	-1
17	0	1	3	3	marshes26.jpg	marshes	A	12	17.972404	1	0.674711227416992	-1	-1	-1
17	0	1	4	4	forests9.jpg	forests	X	14	20.972692	1	0.534794569015503	-1	-1	-1
17	0	1	5	5	marshes3.jpg	marshes	A	18	26.972146	1	0.516929864883423	-1	-1	-1
17	0	1	6	6	fields49.jpg	fields	A	21	31.472026	1	1.07999753952026	-1	-1	-1
17	0	1	7	7	marshes36.jpg	marshes	A	23	34.471997	1	0.657061100006104	-1	-1	-1
17	0	1	8	8	waterfalls5.jpg	waterfalls	B	25	37.472009	1	0.744134664535522	-1	-1	-1
17	0	1	9	9	lakes54.jpg	lakes	X	28	41.97195	1	0.520179033279419	-1	-1	-1
17	0	1	10	10	waterfalls10.jpg	waterfalls	B	30	44.971933	1	0.537274360656738	-1	-1	-1
17	0	1	11	11	lighthouses10.jpg	lighthouses	X	33	49.471782	1	1.23434162139893	-1	-1	-1
17	0	1	12	12	bridges36.jpg	bridges	X	36	53.971783	1	0.828449964523315	-1	-1	-1
17	0	1	13	13	mountains55.jpg	mountains	X	39	58.471747	1	0.722471475601196	-1	-1	-1
17	0	1	14	14	forests49.jpg	forests	X	41	61.471599	1	0.695530891418457	-1	-1	-1
17	0	1	15	15	canyons21.jpg	canyons	A	44	65.971645	1	1.06859874725342	-1	-1	-1
17	0	1	16	16	lighthouses27.jpg	lighthouses	X	46	68.97168	1	0.809671401977539	-1	-1	-1
17	0	1	17	17	waterfalls1.jpg	waterfalls	B	49	73.471459	1	0.635678768157959	-1	-1	-1
17	0	1	18	18	canyons26.jpg	canyons	A	51	76.471467	1	0.588713407516479	-1	-1	-1
17	0	1	19	19	parks17.jpg	parks	B	55	82.471433	1	0.96487283706665	-1	-1	-1
17	0	1	20	20	mountains41.jpg	mountains	X	59	88.471374	1	0.607963800430298	-1	-1	-1
17	0	1	21	21	canyons25.jpg	canyons	A	61	91.471245	1	0.938015699386597	-1	-1	-1
17	0	1	22	22	bridges46.jpg	bridges	X	64	95.97128	1	0.795040607452393	-1	-1	-1
17	0	1	23	23	parks52.jpg	parks	B	67	100.471198	1	0.94010591506958	-1	-1	-1
17	0	1	24	24	lakes29.jpg	lakes	X	70	104.987719	1	0.642577648162842	-1	-1	-1
17	0	1	25	25	parks35.jpg	parks	B	74	110.971083	1	0.748339653015137	-1	-1	-1
17	0	1	26	26	beaches36.jpg	beaches	X	76	113.971071	1	0.946385383605957	-1	-1	-1
17	0	1	27	27	canyons29.jpg	canyons	A	79	118.470977	1	0.732447147369385	-1	-1	-1
17	0	1	28	28	mountains34.jpg	mountains	X	83	124.470952	1	0.659513711929321	-1	-1	-1
17	0	1	29	29	deserts37.jpg	deserts	B	86	128.970905	1	0.671627521514893	-1	-1	-1
17	0	1	30	30	waterfalls37.jpg	waterfalls	B	90	134.970887	1	0.629682302474976	-1	-1	-1
17	0	1	31	31	forests35.jpg	forests	X	92	137.970818	1	0.612733840942383	-1	-1	-1
17	0	1	32	32	canyons22.jpg	canyons	A	96	143.970643	1	0.537818908691406	-1	-1	-1
17	0	1	33	33	fields33.jpg	fields	A	100	149.970516	1	0.982957601547241	-1	-1	-1
17	0	1	34	34	beaches19.jpg	beaches	X	102	152.970561	1	0.507067680358887	-1	-1	-1
17	0	1	35	35	forests36.jpg	forests	X	104	155.970556	1	0.648092985153198	-1	-1	-1
17	0	1	36	36	beaches42.jpg	beaches	X	106	158.970407	1	0.744130611419678	-1	-1	-1
17	0	1	37	37	parks40.jpg	parks	B	110	164.97055	1	1.23124098777771	-1	-1	-1
17	0	1	38	38	mountains14.jpg	mountains	X	112	167.970398	1	0.593227624893188	-1	-1	-1
17	0	1	39	39	marshes23.jpg	marshes	A	114	170.970417	1	0.916305065155029	-1	-1	-1
17	0	1	40	40	forests23.jpg	forests	X	117	175.470353	1	1.02038359642029	-1	-1	-1
17	0	1	41	41	bridges4.jpg	bridges	X	120	180.053535	1	0.66413140296936	-1	-1	-1
