subID	trial	probed	truepair	foilpair	sideorder	cond	rt	resp	acc	left	right	group
3	11	parks	mountains	fields	1	A	3.34501957893372	j	1	fields	mountains	0
4	0	bridges	deserts	parks	0	A	3.14470314979553	f	1	deserts	parks	1
4	1	deserts	bridges	fields	1	B	3.64055323600769	f	0	fields	bridges	1
4	2	lakes	parks	forests	1	A	3.19527363777161	f	0	forests	parks	1
4	3	forests	fields	lakes	0	B	2.4340341091156	j	0	fields	lakes	1
4	4	fields	forests	deserts	1	A	4.68064832687378	f	0	deserts	forests	1
4	5	parks	lakes	bridges	1	B	3.0553994178772	f	0	bridges	lakes	1
4	6	parks	lakes	bridges	1	B	2.6233184337616	f	0	bridges	lakes	1
4	7	fields	forests	deserts	1	A	1.93824172019958	f	0	deserts	forests	1
4	8	deserts	bridges	fields	0	B	3.01297926902771	j	0	bridges	fields	1
4	9	bridges	deserts	parks	0	A	-1.0203001499176	j	0	deserts	parks	1
4	10	forests	fields	lakes	0	B	2.70543837547302	j	0	fields	lakes	1
4	11	lakes	parks	forests	0	A	3.2181556224823	j	0	parks	forests	1
5	0	beaches	mountains	lakes	0	B	3.35977458953857	j	0	mountains	lakes	0
5	1	waterfalls	marshes	bridges	0	A	3.92792773246765	f	1	marshes	bridges	0
5	2	marshes	waterfalls	mountains	0	B	3.66622877120972	f	1	waterfalls	mountains	0
5	3	lakes	bridges	beaches	1	A	3.97575330734253	j	1	beaches	bridges	0
5	4	bridges	lakes	waterfalls	1	B	3.47004985809326	f	0	waterfalls	lakes	0
5	5	mountains	beaches	marshes	0	A	3.0664210319519	f	1	beaches	marshes	0
5	6	mountains	beaches	marshes	1	A	4.17963409423828	f	0	marshes	beaches	0
5	7	bridges	lakes	waterfalls	1	B	1.94658923149109	j	1	waterfalls	lakes	0
5	8	beaches	mountains	lakes	0	B	1.34002685546875	j	0	mountains	lakes	0
5	9	marshes	waterfalls	mountains	0	B	2.0734486579895	j	0	waterfalls	mountains	0
5	10	lakes	bridges	beaches	1	A	-1.02649140357971	j	1	beaches	bridges	0
5	11	waterfalls	marshes	bridges	1	A	1.81925630569458	j	1	bridges	marshes	0
6	0	deserts	forests	parks	0	B	4.00498795509338	f	1	forests	parks	1
6	1	lighthouses	parks	marshes	1	B	4.15687680244446	j	1	marshes	parks	1
6	2	marshes	waterfalls	lighthouses	1	A	3.09285473823547	j	1	lighthouses	waterfalls	1
6	3	parks	lighthouses	deserts	0	A	3.3005268573761	f	1	lighthouses	deserts	1
6	4	waterfalls	marshes	forests	0	B	3.35373783111572	f	1	marshes	forests	1
6	5	forests	deserts	waterfalls	1	A	3.5736768245697	f	0	waterfalls	deserts	1
6	6	deserts	forests	parks	0	B	3.19480133056641	j	0	forests	parks	1
6	7	marshes	waterfalls	lighthouses	0	A	3.767573595047	f	1	waterfalls	lighthouses	1
6	8	lighthouses	parks	marshes	1	B	2.1996283531189	j	1	marshes	parks	1
6	9	parks	lighthouses	deserts	1	A	4.56437921524048	j	1	deserts	lighthouses	1
6	10	waterfalls	marshes	forests	1	B	3.28508496284485	f	0	forests	marshes	1
6	11	forests	deserts	waterfalls	0	A	2.02354764938354	j	0	deserts	waterfalls	1
7	0	forests	bridges	lakes	0	A	4.49847888946533	f	1	bridges	lakes	0
7	1	parks	lakes	fields	1	A	3.79937171936035	j	1	fields	lakes	0
7	2	fields	lighthouses	parks	0	B	3.63531565666199	f	1	lighthouses	parks	0
7	3	lakes	parks	forests	0	B	3.70215272903442	f	1	parks	forests	0
7	4	bridges	forests	lighthouses	1	B	2.2631242275238	j	1	lighthouses	forests	0
7	5	lighthouses	fields	bridges	1	A	3.50954961776733	f	0	bridges	fields	0
7	6	lighthouses	fields	bridges	0	A	2.45944404602051	j	0	fields	bridges	0
7	7	parks	lakes	fields	1	A	3.65396761894226	j	1	fields	lakes	0
7	8	fields	lighthouses	parks	0	B	3.60275506973267	f	1	lighthouses	parks	0
7	9	bridges	forests	lighthouses	1	B	4.26452040672302	j	1	lighthouses	forests	0
7	10	lakes	parks	forests	0	B	4.01317572593689	j	0	parks	forests	0
7	11	forests	bridges	lakes	1	A	3.2652223110199	j	1	lakes	bridges	0
8	0	beaches	bridges	marshes	0	A	2.97282075881958	f	1	bridges	marshes	0
8	1	lakes	canyons	bridges	1	A	2.40818381309509	j	1	bridges	canyons	0
8	2	marshes	lighthouses	beaches	1	B	3.44029474258423	j	1	beaches	lighthouses	0
8	3	canyons	lakes	lighthouses	1	B	2.12808060646057	f	0	lighthouses	lakes	0
8	4	bridges	beaches	lakes	1	B	2.51834750175476	j	1	lakes	beaches	0
8	5	lighthouses	marshes	canyons	0	A	1.58174586296082	j	0	marshes	canyons	0
8	6	beaches	bridges	marshes	0	A	0.249136924743652	f	1	bridges	marshes	0
8	7	lakes	canyons	bridges	1	A	3.06826496124268	f	0	bridges	canyons	0
8	8	lighthouses	marshes	canyons	1	A	2.52335786819458	f	0	canyons	marshes	0
8	9	marshes	lighthouses	beaches	0	B	2.31585693359375	j	0	lighthouses	beaches	0
8	10	canyons	lakes	lighthouses	0	B	1.98030424118042	f	1	lakes	lighthouses	0
8	11	bridges	beaches	lakes	0	B	1.98728775978088	j	0	beaches	lakes	0
10	0	marshes	lighthouses	fields	0	B	NaN	MISSING	NaN	lighthouses	fields	1
10	1	canyons	fields	mountains	0	B	3.35644030570984	f	1	fields	mountains	1
10	2	beaches	mountains	lighthouses	1	B	1.94855833053589	f	0	lighthouses	mountains	1
10	3	fields	canyons	marshes	0	A	1.646892786026	f	1	canyons	marshes	1
10	4	lighthouses	marshes	beaches	0	A	1.09829115867615	f	1	marshes	beaches	1
10	5	mountains	beaches	canyons	1	A	1.16543865203857	j	1	canyons	beaches	1
10	6	marshes	lighthouses	fields	0	B	0.71973180770874	f	1	lighthouses	fields	1
10	7	beaches	mountains	lighthouses	1	B	0.287692785263062	j	1	lighthouses	mountains	1
10	8	lighthouses	marshes	beaches	0	A	2.23149871826172	f	1	marshes	beaches	1
10	9	canyons	fields	mountains	1	B	1.40984869003296	j	1	mountains	fields	1
10	10	fields	canyons	marshes	1	A	2.09566450119019	j	1	marshes	canyons	1
10	11	mountains	beaches	canyons	1	A	2.8822135925293	f	0	canyons	beaches	1
13	0	deserts	waterfalls	fields	1	B	NaN	MISSING	NaN	fields	waterfalls	0
13	1	fields	mountains	deserts	1	A	4.79451537132263	j	1	deserts	mountains	0
13	2	forests	lakes	mountains	0	A	2.95813369750977	j	0	lakes	mountains	0
13	3	lakes	forests	waterfalls	1	B	4.13714265823364	f	0	waterfalls	forests	0
13	4	mountains	fields	forests	1	B	1.79236268997192	f	0	forests	fields	0
13	5	waterfalls	deserts	lakes	1	A	3.80149507522583	f	0	lakes	deserts	0
13	6	deserts	waterfalls	fields	0	B	4.03192400932312	j	0	waterfalls	fields	0
13	7	lakes	forests	waterfalls	0	B	3.4549458026886	j	0	forests	waterfalls	0
13	8	fields	mountains	deserts	0	A	4.59452939033508	f	1	mountains	deserts	0
13	9	forests	lakes	mountains	1	A	4.73235106468201	j	1	mountains	lakes	0
13	10	mountains	fields	forests	0	B	3.48921918869019	j	0	fields	forests	0
13	11	waterfalls	deserts	lakes	0	A	2.9173276424408	j	0	deserts	lakes	0
14	0	forests	waterfalls	bridges	0	B	NaN	MISSING	NaN	waterfalls	bridges	1
14	1	canyons	bridges	fields	0	B	3.52255940437317	f	1	bridges	fields	1
14	2	fields	marshes	canyons	1	A	3.80701780319214	j	1	canyons	marshes	1
14	3	marshes	fields	waterfalls	0	B	3.77316617965698	f	1	fields	waterfalls	1
14	4	waterfalls	forests	marshes	1	A	3.19853186607361	f	0	marshes	forests	1
14	5	bridges	canyons	forests	1	A	2.09653806686401	j	1	forests	canyons	1
14	6	waterfalls	forests	marshes	0	A	2.27555632591248	j	0	forests	marshes	1
14	7	forests	waterfalls	bridges	1	B	2.68665313720703	j	1	bridges	waterfalls	1
14	8	fields	marshes	canyons	0	A	2.74335885047913	f	1	marshes	canyons	1
14	9	marshes	fields	waterfalls	0	B	3.30027890205383	f	1	fields	waterfalls	1
14	10	canyons	bridges	fields	1	B	2.02109575271606	j	1	fields	bridges	1
14	11	bridges	canyons	forests	1	A	2.64484286308289	j	1	forests	canyons	1
15	0	deserts	bridges	lighthouses	0	A	NaN	MISSING	NaN	bridges	lighthouses	0
15	1	lighthouses	lakes	deserts	1	B	2.60139465332031	f	0	deserts	lakes	0
15	2	canyons	mountains	lakes	1	B	2.51004791259766	j	1	lakes	mountains	0
15	3	bridges	deserts	mountains	1	B	2.52015805244446	j	1	mountains	deserts	0
15	4	lakes	lighthouses	canyons	0	A	1.88955330848694	j	0	lighthouses	canyons	0
15	5	mountains	canyons	bridges	0	A	1.26622366905212	f	1	canyons	bridges	0
15	6	bridges	deserts	mountains	1	B	1.41865301132202	f	0	mountains	deserts	0
15	7	lighthouses	lakes	deserts	0	B	1.43298625946045	f	1	lakes	deserts	0
15	8	deserts	bridges	lighthouses	0	A	1.49574875831604	f	1	bridges	lighthouses	0
15	9	canyons	mountains	lakes	0	B	1.34746479988098	f	1	mountains	lakes	0
15	10	lakes	lighthouses	canyons	1	A	1.39727282524109	j	1	canyons	lighthouses	0
15	11	mountains	canyons	bridges	1	A	1.17690300941467	f	0	bridges	canyons	0
16	0	lighthouses	canyons	bridges	1	B	3.15007066726685	f	0	bridges	canyons	1
16	1	deserts	forests	canyons	1	B	2.06679391860962	f	0	canyons	forests	1
16	2	canyons	lighthouses	deserts	1	A	2.09615683555603	f	0	deserts	lighthouses	1
16	3	fields	bridges	forests	1	B	1.77986168861389	j	1	forests	bridges	1
16	4	bridges	fields	lighthouses	1	A	2.01730751991272	j	1	lighthouses	fields	1
16	5	forests	deserts	fields	0	A	1.43778157234192	j	0	deserts	fields	1
16	6	fields	bridges	forests	0	B	1.22201085090637	f	1	bridges	forests	1
16	7	lighthouses	canyons	bridges	0	B	1.9670877456665	j	0	canyons	bridges	1
16	8	forests	deserts	fields	0	A	1.30311465263367	j	0	deserts	fields	1
16	9	bridges	fields	lighthouses	1	A	1.64935541152954	j	1	lighthouses	fields	1
16	10	canyons	lighthouses	deserts	0	A	1.13642454147339	j	0	lighthouses	deserts	1
16	11	deserts	forests	canyons	0	B	1.11173462867737	j	0	forests	canyons	1
17	0	fields	parks	waterfalls	1	A	NaN	MISSING	NaN	waterfalls	parks	0
17	1	deserts	marshes	canyons	1	B	2.42250299453735	f	0	canyons	marshes	0
17	2	waterfalls	canyons	fields	0	B	-1.07743406295776	f	1	canyons	fields	0
17	3	marshes	deserts	parks	1	A	-7.12733864784241	f	0	parks	deserts	0
17	4	parks	fields	marshes	0	B	-13.1772303581238	f	1	fields	marshes	0
17	5	canyons	waterfalls	deserts	0	A	2.72979974746704	f	1	waterfalls	deserts	0
17	6	marshes	deserts	parks	0	A	4.50870680809021	f	1	deserts	parks	0
17	7	canyons	waterfalls	deserts	1	A	2.95769667625427	j	1	deserts	waterfalls	0
17	8	deserts	marshes	canyons	1	B	2.19266986846924	j	1	canyons	marshes	0
17	9	fields	parks	waterfalls	1	A	-1.04061317443848	j	1	waterfalls	parks	0
17	10	waterfalls	canyons	fields	0	B	2.22546172142029	j	0	canyons	fields	0
17	11	parks	fields	marshes	0	B	2.79690861701965	f	1	fields	marshes	0
19	0	forests	mountains	lakes	1	B	2.3220546245575	f	0	lakes	mountains	1
19	1	lakes	canyons	forests	1	A	2.41248083114624	f	0	forests	canyons	1
19	2	beaches	bridges	mountains	1	B	1.8065185546875	j	1	mountains	bridges	1
19	3	canyons	lakes	bridges	1	B	1.901526927948	j	1	bridges	lakes	1
19	4	mountains	forests	beaches	0	A	1.39462661743164	j	0	forests	beaches	1
19	5	bridges	beaches	canyons	0	A	1.57664823532104	j	0	beaches	canyons	1
19	6	mountains	forests	beaches	1	A	2.01495838165283	f	0	beaches	forests	1
19	7	lakes	canyons	forests	0	A	1.82209610939026	j	0	canyons	forests	1
19	8	canyons	lakes	bridges	0	B	1.2534863948822	j	0	lakes	bridges	1
19	9	forests	mountains	lakes	0	B	1.30054783821106	j	0	mountains	lakes	1
19	10	bridges	beaches	canyons	0	A	1.36842775344849	f	1	beaches	canyons	1
19	11	beaches	bridges	mountains	1	B	1.57052683830261	j	1	mountains	bridges	1
20	0	beaches	bridges	fields	1	A	NaN	MISSING	NaN	fields	bridges	0
20	1	deserts	mountains	bridges	1	A	0.163856999999552	j	1	bridges	mountains	0
20	2	fields	parks	beaches	1	B	4.10108219999893	f	0	beaches	parks	0
20	3	mountains	deserts	parks	0	B	2.02143449999858	f	1	deserts	parks	0
20	4	bridges	beaches	deserts	1	B	4.80443020000166	j	1	deserts	beaches	0
20	5	parks	fields	mountains	0	A	2.09488229999988	f	1	fields	mountains	0
20	6	bridges	beaches	deserts	0	B	2.73557500000243	f	1	beaches	deserts	0
20	7	deserts	mountains	bridges	0	A	2.282576900001	f	1	mountains	bridges	0
20	8	beaches	bridges	fields	1	A	2.67746160000024	j	1	fields	bridges	0
20	9	fields	parks	beaches	0	B	1.76141089999874	f	1	parks	beaches	0
20	10	parks	fields	mountains	0	A	1.21785939999972	f	1	fields	mountains	0
20	11	mountains	deserts	parks	1	B	1.34865780000109	j	1	parks	deserts	0
21	0	beaches	parks	mountains	1	A	2.80959057807922	f	0	mountains	parks	1
21	1	lighthouses	deserts	marshes	0	B	2.52025055885315	f	1	deserts	marshes	1
21	2	parks	beaches	deserts	1	B	2.40684270858765	f	0	deserts	beaches	1
21	3	deserts	lighthouses	parks	0	A	2.30271673202515	f	1	lighthouses	parks	1
21	4	mountains	marshes	beaches	0	B	2.17959666252136	f	1	marshes	beaches	1
21	5	marshes	mountains	lighthouses	0	A	2.2402126789093	f	1	mountains	lighthouses	1
21	6	deserts	lighthouses	parks	0	A	2.56562161445618	f	1	lighthouses	parks	1
21	7	marshes	mountains	lighthouses	1	A	2.19118285179138	j	1	lighthouses	mountains	1
21	8	parks	beaches	deserts	0	B	1.40563583374023	j	0	beaches	deserts	1
21	9	mountains	marshes	beaches	1	B	1.30353879928589	j	1	beaches	marshes	1
21	10	lighthouses	deserts	marshes	1	B	2.38392353057861	j	1	marshes	deserts	1
21	11	beaches	parks	mountains	1	A	3.31470346450806	j	1	mountains	parks	1
23	0	canyons	marshes	fields	1	A	3.8073456287384	j	1	fields	marshes	1
23	1	fields	parks	canyons	0	B	3.55721259117126	j	0	parks	canyons	1
23	2	lighthouses	lakes	marshes	1	A	3.74752855300903	f	0	marshes	lakes	1
23	3	lakes	lighthouses	parks	0	B	2.40996170043945	f	1	lighthouses	parks	1
23	4	marshes	canyons	lighthouses	0	B	2.22692656517029	f	1	canyons	lighthouses	1
23	5	parks	fields	lakes	0	A	3.02338671684265	f	1	fields	lakes	1
23	6	marshes	canyons	lighthouses	0	B	-1.03846740722656	f	1	canyons	lighthouses	1
23	7	fields	parks	canyons	1	B	1.93270063400269	f	0	canyons	parks	1
23	8	lighthouses	lakes	marshes	0	A	1.02496361732483	j	0	lakes	marshes	1
23	9	lakes	lighthouses	parks	1	B	4.41515636444092	f	0	parks	lighthouses	1
23	10	parks	fields	lakes	1	A	2.95791387557983	j	1	lakes	fields	1
23	11	canyons	marshes	fields	1	A	1.5876784324646	j	1	fields	marshes	1
24	0	waterfalls	marshes	forests	1	A	2.03523397445679	j	1	forests	marshes	1
24	1	forests	lakes	waterfalls	1	B	2.32060694694519	j	1	waterfalls	lakes	1
24	2	parks	beaches	lakes	1	B	1.75375485420227	f	0	lakes	beaches	1
24	3	beaches	parks	marshes	0	A	2.05671191215515	f	1	parks	marshes	1
24	4	lakes	forests	parks	0	A	2.57103705406189	f	1	forests	parks	1
24	5	marshes	waterfalls	beaches	1	B	2.55477285385132	j	1	beaches	waterfalls	1
24	6	lakes	forests	parks	0	A	1.40773177146912	j	0	forests	parks	1
24	7	marshes	waterfalls	beaches	1	B	2.59258008003235	f	0	beaches	waterfalls	1
24	8	parks	beaches	lakes	1	B	2.01422786712646	f	0	lakes	beaches	1
24	9	beaches	parks	marshes	0	A	2.27317905426025	j	0	parks	marshes	1
24	10	waterfalls	marshes	forests	0	A	1.87129282951355	f	1	marshes	forests	1
24	11	forests	lakes	waterfalls	0	B	2.11377882957458	f	1	lakes	waterfalls	1
25	0	marshes	beaches	bridges	1	B	2.65873408317566	j	1	bridges	beaches	0
25	1	fields	bridges	parks	0	B	1.82521390914917	f	1	bridges	parks	0
25	2	lakes	parks	beaches	0	B	1.04290390014648	j	0	parks	beaches	0
25	3	beaches	marshes	lakes	0	A	2.21561098098755	j	0	marshes	lakes	0
25	4	bridges	fields	marshes	0	A	2.70285701751709	f	1	fields	marshes	0
25	5	parks	lakes	fields	0	A	2.5582070350647	f	1	lakes	fields	0
25	6	lakes	parks	beaches	1	B	1.37217688560486	f	0	beaches	parks	0
25	7	parks	lakes	fields	1	A	0.935948848724365	f	0	fields	lakes	0
25	8	bridges	fields	marshes	1	A	1.11379289627075	f	0	marshes	fields	0
25	9	fields	bridges	parks	1	B	1.35673499107361	f	0	parks	bridges	0
25	10	beaches	marshes	lakes	0	A	1.79255986213684	f	1	marshes	lakes	0
25	11	marshes	beaches	bridges	1	B	1.60025691986084	f	0	bridges	beaches	0
26	0	fields	marshes	waterfalls	1	B	NaN	MISSING	NaN	waterfalls	marshes	1
26	1	waterfalls	forests	fields	0	A	NaN	MISSING	NaN	forests	fields	1
26	2	marshes	fields	lakes	1	A	3.92085003852844	f	0	lakes	fields	1
26	3	forests	waterfalls	canyons	0	B	2.89691185951233	f	1	waterfalls	canyons	1
26	4	lakes	canyons	marshes	0	B	3.01252317428589	j	0	canyons	marshes	1
26	5	canyons	lakes	forests	1	A	3.68262195587158	f	0	forests	lakes	1
26	6	canyons	lakes	forests	1	A	4.44994592666626	f	0	forests	lakes	1
26	7	waterfalls	forests	fields	1	A	2.88904881477356	j	1	fields	forests	1
26	8	forests	waterfalls	canyons	0	B	-1.02301812171936	j	0	waterfalls	canyons	1
26	9	marshes	fields	lakes	0	A	-7.04926323890686	j	0	fields	lakes	1
26	10	fields	marshes	waterfalls	0	B	-13.092159986496	j	0	marshes	waterfalls	1
26	11	lakes	canyons	marshes	1	B	3.27803802490234	f	0	marshes	canyons	1
27	0	deserts	marshes	mountains	1	B	NaN	MISSING	NaN	mountains	marshes	0
27	1	marshes	deserts	bridges	0	A	2.60752058029175	j	0	deserts	bridges	0
27	2	waterfalls	mountains	forests	0	B	1.88938856124878	j	0	mountains	forests	0
27	3	forests	bridges	waterfalls	1	A	1.78452563285828	j	1	waterfalls	bridges	0
27	4	bridges	forests	marshes	0	B	2.36696553230286	j	0	forests	marshes	0
27	5	mountains	waterfalls	deserts	1	A	1.68989038467407	f	0	deserts	waterfalls	0
27	6	waterfalls	mountains	forests	0	B	1.34804558753967	j	0	mountains	forests	0
27	7	marshes	deserts	bridges	0	A	1.6504533290863	j	0	deserts	bridges	0
27	8	deserts	marshes	mountains	0	B	1.46989154815674	f	1	marshes	mountains	0
27	9	forests	bridges	waterfalls	1	A	2.33364534378052	f	0	waterfalls	bridges	0
27	10	mountains	waterfalls	deserts	1	A	3.20951843261719	j	1	deserts	waterfalls	0
27	11	bridges	forests	marshes	1	B	1.60607218742371	f	0	marshes	forests	0
28	0	lighthouses	parks	fields	0	A	2.1485698223114	j	0	parks	fields	1
28	1	marshes	mountains	canyons	1	B	2.25510382652283	f	0	canyons	mountains	1
28	2	mountains	marshes	parks	1	A	1.79994297027588	j	1	parks	marshes	1
28	3	fields	canyons	lighthouses	0	B	1.34522485733032	j	0	canyons	lighthouses	1
28	4	parks	lighthouses	mountains	0	B	0.857726097106934	f	1	lighthouses	mountains	1
28	5	canyons	fields	marshes	1	A	1.34687066078186	f	0	marshes	fields	1
28	6	canyons	fields	marshes	1	A	1.07385301589966	f	0	marshes	fields	1
28	7	mountains	marshes	parks	0	A	1.04126381874084	j	0	marshes	parks	1
28	8	marshes	mountains	canyons	0	B	1.13836288452148	j	0	mountains	canyons	1
28	9	parks	lighthouses	mountains	1	B	1.32522487640381	j	1	mountains	lighthouses	1
28	10	lighthouses	parks	fields	0	A	1.13194870948792	f	1	parks	fields	1
28	11	fields	canyons	lighthouses	1	B	1.1939115524292	j	1	lighthouses	canyons	1
29	0	forests	deserts	mountains	0	B	NaN	MISSING	NaN	deserts	mountains	0
29	1	lakes	mountains	parks	0	B	2.76020812988281	j	0	mountains	parks	0
29	2	beaches	parks	deserts	0	B	2.45894289016724	f	1	parks	deserts	0
29	3	deserts	forests	beaches	0	A	1.52816081047058	j	0	forests	beaches	0
29	4	mountains	lakes	forests	0	A	1.8824508190155	j	0	lakes	forests	0
29	5	parks	beaches	lakes	1	A	1.3596019744873	f	0	lakes	beaches	0
29	6	deserts	forests	beaches	1	A	1.35799884796143	f	0	beaches	forests	0
29	7	beaches	parks	deserts	0	B	2.05779385566711	j	0	parks	deserts	0
29	8	lakes	mountains	parks	1	B	1.41009497642517	f	0	parks	mountains	0
29	9	forests	deserts	mountains	1	B	1.7646119594574	j	1	mountains	deserts	0
29	10	mountains	lakes	forests	1	A	1.6362190246582	f	0	forests	lakes	0
29	11	parks	beaches	lakes	1	A	1.60512280464172	j	1	lakes	beaches	0
30	0	deserts	bridges	beaches	0	A	3.29320096969604	j	0	bridges	beaches	1
30	1	beaches	parks	deserts	0	B	1.82199597358704	j	0	parks	deserts	1
30	2	bridges	deserts	lighthouses	0	B	2.34368586540222	j	0	deserts	lighthouses	1
30	3	parks	beaches	waterfalls	0	A	2.39744400978088	f	1	beaches	waterfalls	1
30	4	lighthouses	waterfalls	bridges	1	A	1.46251678466797	j	1	bridges	waterfalls	1
30	5	waterfalls	lighthouses	parks	1	B	1.26468300819397	j	1	parks	lighthouses	1
30	6	waterfalls	lighthouses	parks	1	B	1.40949583053589	j	1	parks	lighthouses	1
30	7	parks	beaches	waterfalls	1	A	2.61483192443848	j	1	waterfalls	beaches	1
30	8	lighthouses	waterfalls	bridges	0	A	1.22615885734558	f	1	waterfalls	bridges	1
30	9	bridges	deserts	lighthouses	1	B	1.9710578918457	f	0	lighthouses	deserts	1
30	10	beaches	parks	deserts	0	B	1.5981240272522	j	0	parks	deserts	1
30	11	deserts	bridges	beaches	1	A	2.67785406112671	f	0	beaches	bridges	1
31	0	waterfalls	forests	bridges	1	A	2.58298087120056	f	0	bridges	forests	0
31	1	bridges	marshes	waterfalls	1	B	4.17702889442444	j	1	waterfalls	marshes	0
31	2	lakes	beaches	forests	0	A	2.21573209762573	f	1	beaches	forests	0
31	3	marshes	bridges	beaches	0	A	2.82302117347717	f	1	bridges	beaches	0
31	4	forests	waterfalls	lakes	1	B	2.91987800598145	f	0	lakes	waterfalls	0
31	5	beaches	lakes	marshes	0	B	2.55866980552673	f	1	lakes	marshes	0
31	6	lakes	beaches	forests	0	A	3.50213193893433	f	1	beaches	forests	0
31	7	marshes	bridges	beaches	1	A	3.99697995185852	j	1	beaches	bridges	0
31	8	waterfalls	forests	bridges	0	A	2.91393804550171	f	1	forests	bridges	0
31	9	bridges	marshes	waterfalls	1	B	4.47064185142517	f	0	waterfalls	marshes	0
31	10	beaches	lakes	marshes	0	B	3.90897512435913	f	1	lakes	marshes	0
31	11	forests	waterfalls	lakes	1	B	3.53661513328552	j	1	lakes	waterfalls	0
32	0	fields	parks	marshes	1	A	1.27833700180054	j	1	marshes	parks	1
32	1	marshes	deserts	fields	0	B	1.07771277427673	j	0	deserts	fields	1
32	2	parks	fields	beaches	0	B	1.03147387504578	j	0	fields	beaches	1
32	3	lighthouses	beaches	deserts	0	B	1.05875706672668	f	1	beaches	deserts	1
32	4	deserts	marshes	lighthouses	1	A	1.09117698669434	j	1	lighthouses	marshes	1
32	5	beaches	lighthouses	parks	0	A	0.867262840270996	f	1	lighthouses	parks	1
32	6	fields	parks	marshes	0	A	1.16590261459351	j	0	parks	marshes	1
32	7	lighthouses	beaches	deserts	1	B	1.31258988380432	f	0	deserts	beaches	1
32	8	beaches	lighthouses	parks	1	A	1.48196196556091	j	1	parks	lighthouses	1
32	9	deserts	marshes	lighthouses	1	A	1.20816993713379	f	0	lighthouses	marshes	1
32	10	parks	fields	beaches	0	B	2.05641794204712	j	0	fields	beaches	1
32	11	marshes	deserts	fields	1	B	1.18065690994263	f	0	fields	deserts	1
33	0	deserts	beaches	canyons	0	B	2.54537177085876	j	0	beaches	canyons	1
33	1	parks	canyons	waterfalls	0	B	2.96207094192505	j	0	canyons	waterfalls	1
33	2	canyons	parks	deserts	1	A	2.10522103309631	f	0	deserts	parks	1
33	3	mountains	waterfalls	beaches	0	B	2.89083695411682	f	1	waterfalls	beaches	1
33	4	waterfalls	mountains	parks	1	A	2.49605703353882	j	1	parks	mountains	1
33	5	beaches	deserts	mountains	1	A	3.26612281799316	j	1	mountains	deserts	1
33	6	mountains	waterfalls	beaches	0	B	1.379314661026	f	1	waterfalls	beaches	1
33	7	deserts	beaches	canyons	1	B	1.19709587097168	f	0	canyons	beaches	1
33	8	canyons	parks	deserts	1	A	0.968308925628662	f	0	deserts	parks	1
33	9	beaches	deserts	mountains	1	A	2.01099109649658	f	0	mountains	deserts	1
33	10	waterfalls	mountains	parks	0	A	1.94759297370911	f	1	mountains	parks	1
33	11	parks	canyons	waterfalls	0	B	2.6538290977478	j	0	canyons	waterfalls	1
34	0	bridges	lighthouses	deserts	1	A	3.15359377861023	j	1	deserts	lighthouses	0
34	1	fields	canyons	lighthouses	1	A	3.51281690597534	f	0	lighthouses	canyons	0
34	2	lighthouses	bridges	fields	0	B	1.13830208778381	j	0	bridges	fields	0
34	3	canyons	fields	lakes	0	B	4.66756892204285	f	1	fields	lakes	0
34	4	lakes	deserts	canyons	1	A	4.03751301765442	f	0	canyons	deserts	0
34	5	deserts	lakes	bridges	1	B	-1.03985095024109	f	0	bridges	lakes	0
34	6	lighthouses	bridges	fields	1	B	2.43299388885498	j	1	fields	bridges	0
34	7	canyons	fields	lakes	0	B	2.71172118186951	f	1	fields	lakes	0
34	8	lakes	deserts	canyons	1	A	2.12520503997803	f	0	canyons	deserts	0
34	9	bridges	lighthouses	deserts	0	A	1.58977103233337	f	1	lighthouses	deserts	0
34	10	fields	canyons	lighthouses	0	A	1.33851218223572	f	1	canyons	lighthouses	0
34	11	deserts	lakes	bridges	0	B	2.90606594085693	f	1	lakes	bridges	0
36	0	mountains	lighthouses	forests	1	B	1.72121691703796	f	0	forests	lighthouses	0
36	1	forests	waterfalls	mountains	1	A	1.36242079734802	f	0	mountains	waterfalls	0
36	2	waterfalls	forests	fields	0	B	1.16424012184143	j	0	forests	fields	0
36	3	canyons	fields	lighthouses	0	B	1.52418899536133	f	1	fields	lighthouses	0
36	4	lighthouses	mountains	canyons	1	A	1.07063794136047	j	1	canyons	mountains	0
