subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
78	1	1	0	0	fields4.jpg	fields	B	5	7.459957	1	1.28142309188843	-1	-1	-1
78	1	1	1	1	marshes2.jpg	marshes	X	8	12.009753	1	0.564570426940918	-1	-1	-1
78	1	1	2	2	lakes7.jpg	lakes	A	10	14.976393	1	0.946884632110596	-1	-1	-1
78	1	1	3	3	parks35.jpg	parks	X	13	19.47637	1	0.694984674453735	-1	-1	-1
78	1	1	4	4	deserts20.jpg	deserts	B	17	25.476528	1	0.765059947967529	-1	-1	-1
78	1	1	5	5	beaches42.jpg	beaches	X	21	31.476086	1	0.728152990341187	-1	-1	-1
78	1	1	6	6	fields28.jpg	fields	B	24	35.976016	1	0.761228799819946	-1	-1	-1
78	1	1	7	7	waterfalls39.jpg	waterfalls	A	28	41.975921	1	0.913360834121704	-1	-1	-1
78	1	1	8	8	lighthouses12.jpg	lighthouses	B	30	44.975847	1	0.74737811088562	-1	-1	-1
78	1	1	9	9	mountains28.jpg	mountains	A	33	49.475783	1	0.764607906341553	-1	-1	-1
78	1	1	10	10	beaches25.jpg	beaches	X	35	52.475743	1	0.922533750534058	-1	-1	-1
78	1	1	11	11	bridges32.jpg	bridges	X	39	58.475653	1	0.852602005004883	-1	-1	-1
78	1	1	12	12	lighthouses1.jpg	lighthouses	B	42	62.975563	1	0.713685989379883	-1	-1	-1
78	1	1	13	13	deserts45.jpg	deserts	B	45	67.475483	1	0.723790884017944	-1	-1	-1
78	1	1	14	14	lighthouses56.jpg	lighthouses	B	48	71.97544	1	0.687830924987793	-1	-1	-1
78	1	1	15	15	fields50.jpg	fields	B	50	74.975417	1	0.814873933792114	-1	-1	-1
78	1	1	16	16	canyons45.jpg	canyons	X	54	80.975272	1	0.964967727661133	-1	-1	-1
78	1	1	17	17	lighthouses42.jpg	lighthouses	B	58	86.97515	1	0.782010316848755	-1	-1	-1
78	1	1	18	18	bridges14.jpg	bridges	X	61	91.47509	1	1.16513085365295	-1	-1	-1
78	1	1	19	19	beaches10.jpg	beaches	X	64	95.975021	1	0.905241727828979	-1	-1	-1
78	1	1	20	20	lakes41.jpg	lakes	A	68	101.974909	1	0.733342885971069	-1	-1	-1
78	1	1	21	21	parks15.jpg	parks	X	72	107.974824	1	0.966435670852661	-1	-1	-1
78	1	1	22	22	marshes22.jpg	marshes	X	74	110.974768	1	1.09346699714661	-1	-1	-1
78	1	1	23	23	lighthouses14.jpg	lighthouses	B	76	113.974711	1	0.648527860641479	-1	-1	-1
78	1	1	24	24	mountains12.jpg	mountains	A	78	116.97465	1	1.40655016899109	-1	-1	-1
78	1	1	25	25	waterfalls22.jpg	waterfalls	A	81	121.624582	1	0.547628879547119	-1	-1	-1
78	1	1	26	26	forests45.jpg	forests	X	84	125.974515	1	0.709707021713257	-1	-1	-1
78	1	1	27	27	deserts55.jpg	deserts	B	88	131.974436	1	0.642805814743042	-1	-1	-1
78	1	1	28	28	canyons37.jpg	canyons	X	92	137.974342	1	0.640895843505859	-1	-1	-1
78	1	1	29	29	lakes27.jpg	lakes	A	96	143.974215	1	0.707997798919678	-1	-1	-1
78	1	1	30	30	parks11.jpg	parks	X	99	148.474152	0	NaN	-1	-1	-1
78	1	1	31	31	waterfalls44.jpg	waterfalls	A	102	153.007332	1	0.529816627502441	-1	-1	-1
78	1	1	32	32	forests39.jpg	forests	X	104	155.974011	1	0.612202882766724	-1	-1	-1
78	1	1	33	33	lakes2.jpg	lakes	A	107	160.473947	1	0.811272859573364	-1	-1	-1
78	1	1	34	34	mountains53.jpg	mountains	A	110	165.173856	1	0.550391674041748	-1	-1	-1
78	1	1	35	35	lighthouses3.jpg	lighthouses	B	112	167.97382	1	1.03239893913269	-1	-1	-1
78	1	1	36	36	parks29.jpg	parks	X	115	172.473737	1	0.72248387336731	-1	-1	-1
78	1	1	37	37	fields42.jpg	fields	B	118	176.973678	1	1.04055571556091	-1	-1	-1
78	1	1	38	38	lakes46.jpg	lakes	A	121	181.473606	1	1.09662866592407	-1	-1	-1
78	1	1	39	39	waterfalls25.jpg	waterfalls	A	124	185.973499	1	0.657698154449463	-1	-1	-1
