subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
15	0	1	0	0	marshes19.jpg	marshes	X	5	7.645965	1	0.76237154006958	-1	-1	-1
15	0	1	1	1	lighthouses19.jpg	lighthouses	B	9	13.529155	1	1.3321475982666	-1	-1	-1
15	0	1	2	2	waterfalls22.jpg	waterfalls	X	12	17.979024	1	0.761176586151123	-1	-1	-1
15	0	1	3	3	deserts9.jpg	deserts	A	15	22.47894	1	0.79927396774292	-1	-1	-1
15	0	1	4	4	parks18.jpg	parks	X	18	26.979152	1	0.658377885818481	-1	-1	-1
15	0	1	5	5	bridges33.jpg	bridges	B	20	29.978824	1	0.855422735214233	-1	-1	-1
15	0	1	6	6	mountains13.jpg	mountains	A	22	32.978694	1	0.697429418563843	-1	-1	-1
15	0	1	7	7	fields42.jpg	fields	X	25	37.478606	1	0.835548639297485	-1	-1	-1
15	0	1	8	8	lakes30.jpg	lakes	A	29	43.478525	1	0.687650442123413	-1	-1	-1
15	0	1	9	9	waterfalls49.jpg	waterfalls	X	31	46.478451	1	0.875704765319824	-1	-1	-1
15	0	1	10	10	bridges3.jpg	bridges	B	35	52.478394	1	0.638807535171509	-1	-1	-1
15	0	1	11	11	forests38.jpg	forests	X	38	56.978376	1	0.684889078140259	-1	-1	-1
15	0	1	12	12	canyons16.jpg	canyons	B	41	61.478242	1	0.882966756820679	-1	-1	-1
15	0	1	13	13	mountains36.jpg	mountains	A	44	65.978152	1	0.631048679351807	-1	-1	-1
15	0	1	14	14	fields28.jpg	fields	X	47	70.478071	1	0.663109540939331	-1	-1	-1
15	0	1	15	15	beaches46.jpg	beaches	X	51	76.478057	1	0.669221878051758	-1	-1	-1
15	0	1	16	16	waterfalls16.jpg	waterfalls	X	54	80.977966	1	0.64028787612915	-1	-1	-1
15	0	1	17	17	forests20.jpg	forests	X	56	83.977856	1	0.770355463027954	-1	-1	-1
15	0	1	18	18	fields55.jpg	fields	X	60	89.97776	1	0.93546462059021	-1	-1	-1
15	0	1	19	19	marshes37.jpg	marshes	X	63	94.477684	1	0.668567657470703	-1	-1	-1
15	0	1	20	20	mountains16.jpg	mountains	A	67	100.477595	1	0.753679513931274	-1	-1	-1
15	0	1	21	21	bridges6.jpg	bridges	B	69	103.477541	1	0.815725564956665	-1	-1	-1
