subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
64	0	1	0	0	marshes55.jpg	marshes	B	5	7.548517	1	1.28193354606628	-1	-1	-1
64	0	1	1	1	parks43.jpg	parks	A	8	11.998261	1	0.590060710906982	-1	-1	-1
64	0	1	2	2	deserts41.jpg	deserts	B	12	17.948128	1	0.519125938415527	-1	-1	-1
64	0	1	3	3	lakes22.jpg	lakes	X	14	20.948126	1	0.803175926208496	-1	-1	-1
64	0	1	4	4	parks25.jpg	parks	A	16	23.948367	1	0.622225761413574	-1	-1	-1
64	0	1	5	5	waterfalls52.jpg	waterfalls	X	18	26.948096	1	0.578282356262207	-1	-1	-1
64	0	1	6	6	bridges47.jpg	bridges	X	20	29.948006	1	0.61737585067749	-1	-1	-1
64	0	1	7	7	forests7.jpg	forests	X	24	35.947851	1	0.63736891746521	-1	-1	-1
64	0	1	8	8	deserts6.jpg	deserts	B	28	41.947799	1	0.726516246795654	-1	-1	-1
64	0	1	9	9	mountains40.jpg	mountains	A	30	44.94774	1	0.80654764175415	-1	-1	-1
64	0	1	10	10	lakes8.jpg	lakes	X	33	49.447634	1	0.550663948059082	-1	-1	-1
64	0	1	11	11	marshes25.jpg	marshes	B	37	55.447567	1	0.671758890151978	-1	-1	-1
64	0	1	12	12	mountains50.jpg	mountains	A	40	59.947571	1	0.612796306610107	-1	-1	-1
64	0	1	13	13	parks26.jpg	parks	A	42	62.947519	1	0.551839351654053	-1	-1	-1
64	0	1	14	14	lakes40.jpg	lakes	X	46	68.947368	1	0.676944732666016	-1	-1	-1
64	0	1	15	15	marshes44.jpg	marshes	B	48	71.947354	1	0.535024881362915	-1	-1	-1
64	0	1	16	16	waterfalls2.jpg	waterfalls	X	50	74.947293	1	0.490051984786987	-1	-1	-1
64	0	1	17	17	parks18.jpg	parks	A	53	79.447216	1	0.497136116027832	-1	-1	-1
64	0	1	18	18	waterfalls13.jpg	waterfalls	X	56	83.947175	1	0.591230869293213	-1	-1	-1
64	0	1	19	19	lighthouses53.jpg	lighthouses	X	59	88.447115	1	0.583318948745728	-1	-1	-1
64	0	1	20	20	fields12.jpg	fields	A	63	94.447034	1	0.666393041610718	-1	-1	-1
64	0	1	21	21	mountains15.jpg	mountains	A	66	98.947189	1	0.599475383758545	-1	-1	-1
64	0	1	22	22	lighthouses13.jpg	lighthouses	X	69	103.446975	1	0.612551689147949	-1	-1	-1
64	0	1	23	23	forests18.jpg	forests	X	72	107.946902	1	0.851614713668823	-1	-1	-1
64	0	1	24	24	fields11.jpg	fields	A	75	112.446782	1	1.09666895866394	-1	-1	-1
64	0	1	25	25	canyons38.jpg	canyons	B	77	115.446749	1	0.5277259349823	-1	-1	-1
64	0	1	26	26	beaches53.jpg	beaches	X	80	119.946699	1	0.759765625	-1	-1	-1
64	0	1	27	27	fields2.jpg	fields	A	83	124.446625	1	0.686874866485596	-1	-1	-1
64	0	1	28	28	bridges38.jpg	bridges	X	86	128.946561	1	0.521920919418335	-1	-1	-1
64	0	1	29	29	marshes49.jpg	marshes	B	89	133.446495	1	0.623092889785767	-1	-1	-1
64	0	1	30	30	canyons42.jpg	canyons	B	93	139.446397	1	0.825157880783081	-1	-1	-1
64	0	1	31	31	bridges42.jpg	bridges	X	97	145.446364	1	0.482291698455811	-1	-1	-1
64	0	1	32	32	waterfalls37.jpg	waterfalls	X	101	151.446219	1	0.667380332946777	-1	-1	-1
64	0	1	33	33	mountains16.jpg	mountains	A	104	155.946187	1	1.04439163208008	-1	-1	-1
64	0	1	34	34	beaches23.jpg	beaches	X	108	161.946094	1	0.590541124343872	-1	-1	-1
64	0	1	35	35	bridges16.jpg	bridges	X	110	164.946051	1	0.549572706222534	-1	-1	-1
64	0	1	36	36	waterfalls28.jpg	waterfalls	X	112	167.946027	1	0.587596654891968	-1	-1	-1
64	0	1	37	37	marshes3.jpg	marshes	B	116	173.946005	1	0.880656242370605	-1	-1	-1
64	0	1	38	38	deserts21.jpg	deserts	B	119	178.445839	1	0.759786128997803	-1	-1	-1
64	0	1	39	39	fields7.jpg	fields	A	121	181.445808	1	0.66077709197998	-1	-1	-1
64	0	1	40	40	bridges43.jpg	bridges	X	123	184.445795	1	0.51685357093811	-1	-1	-1
64	0	1	41	41	deserts43.jpg	deserts	B	126	188.945729	1	0.513942718505859	-1	-1	-1
64	0	1	42	42	bridges4.jpg	bridges	X	129	193.445612	1	0.54003119468689	-1	-1	-1
