subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
10	1	1	0	0	waterfalls28.jpg	waterfalls	X	5	7.608559	1	0.654077529907227	-1	-1	-1
10	1	1	1	1	lighthouses4.jpg	lighthouses	A	9	13.491354	1	1.20980644226074	-1	-1	-1
10	1	1	2	2	bridges36.jpg	bridges	X	12	17.958088	1	0.961221694946289	-1	-1	-1
10	1	1	3	3	forests3.jpg	forests	X	14	20.957984	1	0.59024715423584	-1	-1	-1
10	1	1	4	4	lighthouses12.jpg	lighthouses	A	16	23.958399	1	1.36237668991089	-1	-1	-1
10	1	1	5	5	lakes38.jpg	lakes	X	18	26.957883	1	0.900391578674316	-1	-1	-1
10	1	1	6	6	forests51.jpg	forests	X	21	31.440996	1	0.789212942123413	-1	-1	-1
10	1	1	7	7	parks5.jpg	parks	X	24	35.957683	1	1.4475998878479	-1	-1	-1
10	1	1	8	8	fields43.jpg	fields	A	26	38.940854	1	0.957258939743042	-1	-1	-1
10	1	1	9	9	bridges44.jpg	bridges	X	29	43.440777	1	1.03337287902832	-1	-1	-1
10	1	1	10	10	waterfalls27.jpg	waterfalls	X	33	49.457535	1	1.02875638008118	-1	-1	-1
10	1	1	11	11	lakes21.jpg	lakes	X	37	55.457366	1	1.01283097267151	-1	-1	-1
10	1	1	12	12	mountains34.jpg	mountains	A	39	58.457329	0	NaN	-1	-1	-1
10	1	1	13	13	fields3.jpg	fields	A	41	61.490551	0	NaN	-1	-1	-1
10	1	1	14	14	beaches12.jpg	beaches	B	43	64.457239	1	0.973015785217285	-1	-1	-1
10	1	1	15	15	lighthouses9.jpg	lighthouses	A	46	68.957214	1	0.880114793777466	-1	-1	-1
10	1	1	16	16	deserts7.jpg	deserts	X	49	73.457153	1	1.21415066719055	-1	-1	-1
10	1	1	17	17	beaches35.jpg	beaches	B	51	76.457017	1	1.13924193382263	-1	-1	-1
10	1	1	18	18	canyons43.jpg	canyons	B	53	79.457018	1	1.09428906440735	-1	-1	-1
10	1	1	19	19	bridges2.jpg	bridges	X	55	82.456975	1	0.953338623046875	-1	-1	-1
10	1	1	20	20	lighthouses44.jpg	lighthouses	A	58	86.956913	0	NaN	-1	-1	-1
10	1	1	21	21	waterfalls40.jpg	waterfalls	X	60	89.956831	1	1.33841156959534	-1	-1	-1
10	1	1	22	22	parks23.jpg	parks	X	64	95.956734	0	NaN	-1	-1	-1
10	1	1	23	23	fields26.jpg	fields	A	68	101.956636	0	NaN	-1	-1	-1
10	1	1	24	24	forests15.jpg	forests	X	70	104.956578	1	1.63866877555847	-1	-1	-1
10	1	1	25	25	bridges53.jpg	bridges	X	72	107.956551	1	1.29070401191711	-1	-1	-1
10	1	1	26	26	beaches2.jpg	beaches	B	75	112.456457	1	0.865823984146118	-1	-1	-1
10	1	1	27	27	parks43.jpg	parks	X	77	115.456412	1	1.17186570167542	-1	-1	-1
10	1	1	28	28	canyons34.jpg	canyons	B	80	119.956389	1	0.974974393844604	-1	-1	-1
10	1	1	29	29	lakes10.jpg	lakes	X	83	124.456364	1	0.916020631790161	-1	-1	-1
10	1	1	30	30	deserts53.jpg	deserts	X	86	128.956253	0	NaN	-1	-1	-1
10	1	1	31	31	waterfalls13.jpg	waterfalls	X	89	133.456147	1	0.886096715927124	-1	-1	-1
