subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
38	1	1	0	0	marshes6.jpg	marshes	A	5	7.618004	1	0.873969793319702	-1	-1	-1
38	1	1	1	1	forests19.jpg	forests	X	9	13.484459	1	0.512361764907837	-1	-1	-1
38	1	1	2	2	lighthouses34.jpg	lighthouses	A	12	17.951115	1	0.682885885238647	-1	-1	-1
38	1	1	3	3	waterfalls46.jpg	waterfalls	X	15	22.451088	1	0.658885717391968	-1	-1	-1
38	1	1	4	4	mountains22.jpg	mountains	B	19	28.451397	1	0.608015298843384	-1	-1	-1
38	1	1	5	5	parks25.jpg	parks	X	22	32.951015	1	0.496113061904907	-1	-1	-1
38	1	1	6	6	waterfalls49.jpg	waterfalls	X	25	37.45077	1	0.590208768844604	-1	-1	-1
38	1	1	7	7	canyons55.jpg	canyons	X	28	41.950761	1	0.603307008743286	-1	-1	-1
38	1	1	8	8	deserts40.jpg	deserts	X	31	46.450623	1	0.746399641036987	-1	-1	-1
38	1	1	9	9	lakes8.jpg	lakes	B	34	50.950595	1	0.647427082061768	-1	-1	-1
38	1	1	10	10	beaches8.jpg	beaches	B	36	53.950506	1	0.819458484649658	-1	-1	-1
38	1	1	11	11	lakes33.jpg	lakes	B	40	59.950437	1	0.816537141799927	-1	-1	-1
38	1	1	12	12	lighthouses38.jpg	lighthouses	A	43	64.450426	1	0.646621704101562	-1	-1	-1
38	1	1	13	13	marshes8.jpg	marshes	A	47	70.450298	1	0.492737770080566	-1	-1	-1
38	1	1	14	14	forests40.jpg	forests	X	49	73.450212	1	0.602761745452881	-1	-1	-1
38	1	1	15	15	lighthouses10.jpg	lighthouses	A	51	76.45014	1	0.639834642410278	-1	-1	-1
38	1	1	16	16	lakes36.jpg	lakes	B	53	79.450079	1	0.672862768173218	-1	-1	-1
38	1	1	17	17	deserts10.jpg	deserts	X	55	82.450022	1	0.60696005821228	-1	-1	-1
38	1	1	18	18	lighthouses53.jpg	lighthouses	A	58	86.949929	1	0.647994995117188	-1	-1	-1
38	1	1	19	19	deserts35.jpg	deserts	X	60	89.949892	1	0.792049884796143	-1	-1	-1
38	1	1	20	20	bridges34.jpg	bridges	A	63	94.449837	1	0.617132663726807	-1	-1	-1
38	1	1	21	21	deserts43.jpg	deserts	X	65	97.449785	1	0.636215686798096	-1	-1	-1
38	1	1	22	22	lighthouses43.jpg	lighthouses	A	69	103.449679	1	0.664325952529907	-1	-1	-1
38	1	1	23	23	forests4.jpg	forests	X	72	107.949635	1	0.545345783233643	-1	-1	-1
38	1	1	24	24	fields53.jpg	fields	X	76	113.94956	1	0.792445659637451	-1	-1	-1
38	1	1	25	25	beaches14.jpg	beaches	B	79	118.449475	1	0.797510862350464	-1	-1	-1
38	1	1	26	26	parks4.jpg	parks	X	82	122.949392	1	0.859587669372559	-1	-1	-1
38	1	1	27	27	fields33.jpg	fields	X	86	128.949352	1	0.609667778015137	-1	-1	-1
38	1	1	28	28	waterfalls39.jpg	waterfalls	X	88	131.949314	1	0.686738967895508	-1	-1	-1
38	1	1	29	29	fields55.jpg	fields	X	91	136.449166	1	0.626842737197876	-1	-1	-1
38	1	1	30	30	forests17.jpg	forests	X	94	140.949064	1	0.674855947494507	-1	-1	-1
38	1	1	31	31	canyons49.jpg	canyons	X	98	146.949045	1	0.642944097518921	-1	-1	-1
38	1	1	32	32	deserts32.jpg	deserts	X	101	151.448919	1	0.553047657012939	-1	-1	-1
38	1	1	33	33	fields52.jpg	fields	X	105	157.448788	1	0.700289964675903	-1	-1	-1
38	1	1	34	34	parks49.jpg	parks	X	108	161.948769	1	0.77217960357666	-1	-1	-1
38	1	1	35	35	marshes24.jpg	marshes	A	112	167.948625	1	0.739374876022339	-1	-1	-1
38	1	1	36	36	deserts36.jpg	deserts	X	114	170.948582	1	0.648377895355225	-1	-1	-1
38	1	1	37	37	mountains44.jpg	mountains	B	118	176.948495	1	0.783660650253296	-1	-1	-1
38	1	1	38	38	waterfalls53.jpg	waterfalls	X	120	179.948454	1	0.821567535400391	-1	-1	-1
38	1	1	39	39	forests25.jpg	forests	X	122	182.948392	1	0.863618850708008	-1	-1	-1
38	1	1	40	40	mountains5.jpg	mountains	B	124	185.948361	1	0.682666778564453	-1	-1	-1
38	1	1	41	41	beaches35.jpg	beaches	B	127	190.448284	1	0.699732780456543	-1	-1	-1
38	1	1	42	42	fields1.jpg	fields	X	131	196.448163	1	0.655842065811157	-1	-1	-1
