subid	group	block	blocktrial	trial	img	category	ABX	TR	onset	encoded	rt	recogIdx	recogAcc	recogConf
85	1	1	0	0	marshes22.jpg	marshes	X	5	7.566506	1	0.690237522125244	-1	-1	-1
85	1	1	1	1	deserts38.jpg	deserts	B	8	11.999636	1	0.505849599838257	-1	-1	-1
85	1	1	2	2	fields25.jpg	fields	B	12	17.949492	1	0.67203164100647	-1	-1	-1
85	1	1	3	3	lighthouses46.jpg	lighthouses	A	14	20.949448	1	0.600298404693604	-1	-1	-1
85	1	1	4	4	beaches55.jpg	beaches	X	16	23.949681	1	0.615201234817505	-1	-1	-1
85	1	1	5	5	bridges42.jpg	bridges	A	18	26.966145	1	0.488550424575806	-1	-1	-1
85	1	1	6	6	parks7.jpg	parks	A	22	32.949374	1	0.584349155426025	-1	-1	-1
85	1	1	7	7	marshes41.jpg	marshes	X	24	35.949195	1	0.601385354995728	-1	-1	-1
85	1	1	8	8	lakes37.jpg	lakes	X	26	38.965869	1	0.658785820007324	-1	-1	-1
85	1	1	9	9	lighthouses4.jpg	lighthouses	A	28	41.949086	1	0.519450187683105	-1	-1	-1
85	1	1	10	10	canyons2.jpg	canyons	X	30	44.949045	1	0.722513198852539	-1	-1	-1
85	1	1	11	11	marshes8.jpg	marshes	X	32	47.948959	1	0.462640523910522	-1	-1	-1
85	1	1	12	12	bridges12.jpg	bridges	A	34	50.948878	1	0.414661407470703	-1	-1	-1
85	1	1	13	13	forests38.jpg	forests	X	37	55.448797	1	0.576691627502441	-1	-1	-1
85	1	1	14	14	mountains24.jpg	mountains	B	39	58.448748	1	0.545761585235596	-1	-1	-1
85	1	1	15	15	deserts6.jpg	deserts	B	43	64.448647	1	0.537862300872803	-1	-1	-1
85	1	1	16	16	bridges49.jpg	bridges	A	47	70.448797	1	0.475861787796021	-1	-1	-1
85	1	1	17	17	canyons53.jpg	canyons	X	50	74.948531	1	0.557964086532593	-1	-1	-1
85	1	1	18	18	parks25.jpg	parks	A	52	77.948479	1	0.569058656692505	-1	-1	-1
85	1	1	19	19	bridges21.jpg	bridges	A	55	82.448299	1	0.586139917373657	-1	-1	-1
85	1	1	20	20	lakes36.jpg	lakes	X	59	88.448217	1	0.547227621078491	-1	-1	-1
85	1	1	21	21	marshes15.jpg	marshes	X	62	92.948107	1	0.568310976028442	-1	-1	-1
85	1	1	22	22	parks41.jpg	parks	A	64	95.948066	1	0.603374719619751	-1	-1	-1
85	1	1	23	23	bridges10.jpg	bridges	A	66	98.948015	1	0.533531904220581	-1	-1	-1
85	1	1	24	24	fields39.jpg	fields	B	69	103.44801	1	0.613462448120117	-1	-1	-1
85	1	1	25	25	lighthouses33.jpg	lighthouses	A	72	107.947883	1	0.448539972305298	-1	-1	-1
85	1	1	26	26	beaches56.jpg	beaches	X	76	113.94775	1	0.549636840820312	-1	-1	-1
85	1	1	27	27	lighthouses10.jpg	lighthouses	A	79	118.44768	1	0.506752490997314	-1	-1	-1
85	1	1	28	28	canyons17.jpg	canyons	X	81	121.447623	1	0.506736755371094	-1	-1	-1
85	1	1	29	29	forests16.jpg	forests	X	84	125.947615	1	0.507853746414185	-1	-1	-1
85	1	1	30	30	waterfalls6.jpg	waterfalls	X	86	128.94748	1	0.593937635421753	-1	-1	-1
85	1	1	31	31	forests17.jpg	forests	X	90	134.947383	1	0.469021558761597	-1	-1	-1
85	1	1	32	32	mountains46.jpg	mountains	B	94	140.947272	1	0.523139476776123	-1	-1	-1
85	1	1	33	33	fields48.jpg	fields	B	98	146.947347	1	0.577203273773193	-1	-1	-1
85	1	1	34	34	waterfalls37.jpg	waterfalls	X	100	149.947286	1	0.514262676239014	-1	-1	-1
85	1	1	35	35	beaches10.jpg	beaches	X	102	152.947179	1	0.730298280715942	-1	-1	-1
85	1	1	36	36	waterfalls53.jpg	waterfalls	X	105	157.447155	1	0.596363544464111	-1	-1	-1
85	1	1	37	37	lighthouses55.jpg	lighthouses	A	107	160.447091	1	0.606386661529541	-1	-1	-1
85	1	1	38	38	waterfalls30.jpg	waterfalls	X	109	163.447044	1	0.547492742538452	-1	-1	-1
85	1	1	39	39	beaches41.jpg	beaches	X	112	167.946797	1	0.520594596862793	-1	-1	-1
85	1	1	40	40	mountains7.jpg	mountains	B	115	172.446718	1	0.51768946647644	-1	-1	-1
85	1	1	41	41	waterfalls47.jpg	waterfalls	X	118	177.013377	1	0.49815034866333	-1	-1	-1
85	1	1	42	42	deserts39.jpg	deserts	B	122	182.94653	1	0.443856477737427	-1	-1	-1
85	1	1	43	43	lakes12.jpg	lakes	X	124	185.946517	1	0.446914196014404	-1	-1	-1
85	1	1	44	44	mountains25.jpg	mountains	B	128	191.946473	1	0.441988706588745	-1	-1	-1
85	1	1	45	45	lakes33.jpg	lakes	X	131	196.446428	1	0.503033876419067	-1	-1	-1
85	1	1	46	46	forests15.jpg	forests	X	133	199.446407	1	0.46605658531189	-1	-1	-1
85	1	1	47	47	beaches1.jpg	beaches	X	136	203.946387	1	0.382138729095459	-1	-1	-1
85	1	1	48	48	bridges15.jpg	bridges	A	139	208.44638	1	0.638216495513916	-1	-1	-1
85	1	1	49	49	deserts30.jpg	deserts	B	142	212.946346	1	0.476258754730225	-1	-1	-1
85	1	1	50	50	canyons44.jpg	canyons	X	145	217.446407	1	0.465305805206299	-1	-1	-1
85	1	1	51	51	deserts34.jpg	deserts	B	147	220.446319	1	0.563438653945923	-1	-1	-1
85	1	1	52	52	fields52.jpg	fields	B	149	223.446323	1	0.548446655273438	-1	-1	-1
85	1	1	53	53	marshes34.jpg	marshes	X	152	227.946306	1	0.543565273284912	-1	-1	-1
85	1	1	54	54	lighthouses41.jpg	lighthouses	A	155	232.446253	1	0.43463659286499	-1	-1	-1
85	1	1	55	55	marshes56.jpg	marshes	X	157	235.44623	1	0.457686901092529	-1	-1	-1
85	1	1	56	56	beaches27.jpg	beaches	X	160	239.946209	1	0.693711757659912	-1	-1	-1
85	1	1	57	57	bridges40.jpg	bridges	A	163	244.446306	1	0.615813255310059	-1	-1	-1
85	1	1	58	58	canyons16.jpg	canyons	X	165	247.446237	1	0.575828075408936	-1	-1	-1
85	1	1	59	59	parks47.jpg	parks	A	167	250.446226	1	0.667845964431763	-1	-1	-1
85	1	1	60	60	mountains22.jpg	mountains	B	169	253.446131	1	0.661939859390259	-1	-1	-1
85	1	1	61	61	parks26.jpg	parks	A	173	259.446151	1	0.532088279724121	-1	-1	-1
85	1	1	62	62	fields43.jpg	fields	B	177	265.446084	1	0.523160457611084	-1	-1	-1
85	1	1	63	63	lighthouses23.jpg	lighthouses	A	181	271.446103	1	0.533306360244751	-1	-1	-1
85	1	1	64	64	deserts31.jpg	deserts	B	183	274.446034	1	0.549345731735229	-1	-1	-1
85	1	1	65	65	mountains35.jpg	mountains	B	186	278.94608	1	0.500405311584473	-1	-1	-1
85	1	1	66	66	lakes8.jpg	lakes	X	189	283.44603	1	0.489492177963257	-1	-1	-1
85	1	1	67	67	forests28.jpg	forests	X	192	287.945957	1	0.52251935005188	-1	-1	-1
85	1	1	68	68	deserts9.jpg	deserts	B	195	292.445939	1	0.504623651504517	-1	-1	-1
85	1	1	69	69	beaches35.jpg	beaches	X	198	296.995927	1	0.559675455093384	-1	-1	-1
85	1	1	70	70	fields51.jpg	fields	B	201	301.445858	1	0.547678232192993	-1	-1	-1
85	1	1	71	71	lakes29.jpg	lakes	X	203	304.445912	1	0.613800525665283	-1	-1	-1
85	1	1	72	72	parks31.jpg	parks	A	205	307.445882	1	0.567768335342407	-1	-1	-1
85	1	1	73	73	forests50.jpg	forests	X	207	310.44581	1	0.542920589447021	-1	-1	-1
85	1	1	74	74	waterfalls15.jpg	waterfalls	X	211	316.445738	1	0.507993698120117	-1	-1	-1
85	1	1	75	75	parks34.jpg	parks	A	214	320.945696	1	0.475084781646729	-1	-1	-1
85	1	1	76	76	waterfalls1.jpg	waterfalls	X	217	325.462453	1	0.491448640823364	-1	-1	-1
85	1	1	77	77	canyons33.jpg	canyons	X	220	329.945644	1	0.574212551116943	-1	-1	-1
85	1	1	78	78	forests21.jpg	forests	X	223	334.445598	1	0.527287721633911	-1	-1	-1
85	1	1	79	79	mountains1.jpg	mountains	B	227	340.445564	1	0.474385499954224	-1	-1	-1
85	1	1	80	80	fields17.jpg	fields	B	229	343.445556	1	0.467420339584351	-1	-1	-1
85	1	1	81	81	marshes17.jpg	marshes	X	233	349.445485	1	0.529539823532104	-1	-1	-1
85	1	1	82	82	canyons1.jpg	canyons	X	237	355.445449	1	0.552663564682007	-1	-1	-1
85	1	1	83	83	lakes44.jpg	lakes	X	240	359.945419	1	0.577700614929199	-1	-1	-1
85	1	2	0	84	waterfalls27.jpg	waterfalls	X	5	7.613417	1	0.669844388961792	34	1	2
85	1	2	1	85	marshes33.jpg	marshes	X	8	12.012603	1	0.442701578140259	165	1	4
85	1	2	2	86	canyons26.jpg	canyons	X	10	15.012595	1	0.509840250015259	463	1	2
85	1	2	3	87	marshes1.jpg	marshes	X	13	19.51248	1	0.530032634735107	171	1	3
85	1	2	4	88	lakes1.jpg	lakes	X	16	24.012456	1	0.542999982833862	95	1	1
85	1	2	5	89	waterfalls51.jpg	waterfalls	X	20	30.012719	1	0.504075765609741	75	0	4
85	1	2	6	90	canyons37.jpg	canyons	X	23	34.512329	1	0.744171857833862	85	0	4
85	1	2	7	91	marshes50.jpg	marshes	X	25	37.512339	1	0.498219966888428	0	0	3
85	1	2	8	92	lighthouses1.jpg	lighthouses	A	28	42.012237	1	0.432299852371216	240	0	4
85	1	2	9	93	fields1.jpg	fields	B	30	45.012141	1	0.525342464447021	60	0	4
85	1	2	10	94	beaches43.jpg	beaches	X	33	49.51208	1	0.511470556259155	346	1	3
85	1	2	11	95	waterfalls34.jpg	waterfalls	X	36	54.012123	1	0.596537590026855	155	0	3
85	1	2	12	96	canyons48.jpg	canyons	X	38	57.012043	1	0.550516366958618	107	1	3
85	1	2	13	97	lakes56.jpg	lakes	X	40	60.012025	1	0.678583383560181	289	0	2
85	1	2	14	98	parks36.jpg	parks	A	42	63.012046	1	0.620604515075684	496	1	3
